Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0004,
Horizontal Delay,0.0002508,
Sample Interval,4e-07,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,2,
Vertical Position,0,
,,
,,
,,
Label,,
TIME,CH1,CH2
-1.0688e-03,-1.17437,-0.0488281
-1.0684e-03,-1.14969,-0.0512031
-1.0680e-03,-1.13906,-0.050125
-1.0676e-03,-1.08094,-0.0481562
-1.0672e-03,-1.12281,-0.0492187
-1.0668e-03,-1.1075,-0.0477813
-1.0664e-03,-1.09844,-0.0476094
-1.0660e-03,-1.09,-0.0464531
-1.0656e-03,-1.08281,-0.0454844
-1.0652e-03,-1.07094,-0.0465938
-1.0648e-03,-1.07313,-0.0471094
-1.0644e-03,-1.04625,-0.0443125
-1.0640e-03,-1.03281,-0.0454219
-1.0636e-03,-1.05563,-0.0467344
-1.0632e-03,-1.03219,-0.0433125
-1.0628e-03,-1.00875,-0.0449375
-1.0624e-03,-1.02438,-0.0444063
-1.0620e-03,-1.00375,-0.0439219
-1.0616e-03,-1,-0.0441719
-1.0612e-03,-0.993125,-0.043625
-1.0608e-03,-0.983125,-0.0423906
-1.0604e-03,-0.991875,-0.043625
-1.0600e-03,-0.964375,-0.0413594
-1.0596e-03,-0.971875,-0.0420156
-1.0592e-03,-0.94125,-0.0421094
-1.0588e-03,-0.928438,-0.0404219
-1.0584e-03,-0.905938,-0.0410781
-1.0580e-03,-0.925312,-0.0404375
-1.0576e-03,-0.895625,-0.0377813
-1.0572e-03,-0.923125,-0.0404375
-1.0568e-03,-0.8875,-0.0419687
-1.0564e-03,-0.885313,-0.0373125
-1.0560e-03,-0.885625,-0.0399844
-1.0556e-03,-0.878125,-0.039125
-1.0552e-03,-0.845625,-0.0374219
-1.0548e-03,-0.870938,-0.0389531
-1.0544e-03,-0.857812,-0.0354531
-1.0540e-03,-0.833438,-0.0361406
-1.0536e-03,-0.85375,-0.03725
-1.0532e-03,-0.830937,-0.0355
-1.0528e-03,-0.83375,-0.0353906
-1.0524e-03,-0.814375,-0.0360156
-1.0520e-03,-0.812188,-0.036375
-1.0516e-03,-0.799375,-0.0360938
-1.0512e-03,-0.788125,-0.0340469
-1.0508e-03,-0.791563,-0.0349844
-1.0504e-03,-0.762813,-0.033375
-1.0500e-03,-0.75,-0.0352031
-1.0496e-03,-0.765938,-0.0333906
-1.0492e-03,-0.754062,-0.03475
-1.0488e-03,-0.745938,-0.0324687
-1.0484e-03,-0.729063,-0.0317656
-1.0480e-03,-0.689688,-0.0328125
-1.0476e-03,-0.714063,-0.0314688
-1.0472e-03,-0.718125,-0.0310156
-1.0468e-03,-0.730313,-0.0309531
-1.0464e-03,-0.69,-0.0308281
-1.0460e-03,-0.67375,-0.0302031
-1.0456e-03,-0.654062,-0.03
-1.0452e-03,-0.639062,-0.0295
-1.0448e-03,-0.66875,-0.0313438
-1.0444e-03,-0.654687,-0.0279531
-1.0440e-03,-0.635938,-0.0294219
-1.0436e-03,-0.66125,-0.0275469
-1.0432e-03,-0.6225,-0.0281563
-1.0428e-03,-0.597812,-0.0278125
-1.0424e-03,-0.613437,-0.0270469
-1.0420e-03,-0.58625,-0.027375
-1.0416e-03,-0.623437,-0.0254844
-1.0412e-03,-0.585938,-0.0266875
-1.0408e-03,-0.612812,-0.0270312
-1.0404e-03,-0.565,-0.0259375
-1.0400e-03,-0.558438,-0.0255625
-1.0396e-03,-0.539375,-0.0251719
-1.0392e-03,-0.541875,-0.0245469
-1.0388e-03,-0.531563,-0.0244844
-1.0384e-03,-0.53125,-0.0255938
-1.0380e-03,-0.501875,-0.0249063
-1.0376e-03,-0.528125,-0.0235625
-1.0372e-03,-0.509375,-0.0221094
-1.0368e-03,-0.482813,-0.0211875
-1.0364e-03,-0.489063,-0.0227812
-1.0360e-03,-0.492812,-0.022875
-1.0356e-03,-0.482813,-0.0204531
-1.0352e-03,-0.485,-0.0213438
-1.0348e-03,-0.48,-0.0234219
-1.0344e-03,-0.465938,-0.0214219
-1.0340e-03,-0.432188,-0.0199844
-1.0336e-03,-0.426875,-0.0208281
-1.0332e-03,-0.430312,-0.0196563
-1.0328e-03,-0.426875,-0.0197031
-1.0324e-03,-0.414375,-0.0188281
-1.0320e-03,-0.42875,-0.0185469
-1.0316e-03,-0.415938,-0.01925
-1.0312e-03,-0.400938,-0.0179375
-1.0308e-03,-0.384688,-0.0177969
-1.0304e-03,-0.364687,-0.0182031
-1.0300e-03,-0.370625,-0.0172188
-1.0296e-03,-0.375,-0.0168594
-1.0292e-03,-0.350625,-0.0176094
-1.0288e-03,-0.359375,-0.015375
-1.0284e-03,-0.34,-0.0152656
-1.0280e-03,-0.34375,-0.0159375
-1.0276e-03,-0.330625,-0.0149844
-1.0272e-03,-0.320937,-0.0157969
-1.0268e-03,-0.309063,-0.0137656
-1.0264e-03,-0.292187,-0.0136094
-1.0260e-03,-0.32125,-0.0140156
-1.0256e-03,-0.281562,-0.0139063
-1.0252e-03,-0.257812,-0.0120938
-1.0248e-03,-0.270313,-0.0124688
-1.0244e-03,-0.24625,-0.0111094
-1.0240e-03,-0.253437,-0.0134062
-1.0236e-03,-0.240313,-0.0133125
-1.0232e-03,-0.224688,-0.0117969
-1.0228e-03,-0.228438,-0.0125
-1.0224e-03,-0.204375,-0.0129219
-1.0220e-03,-0.202813,-0.0115625
-1.0216e-03,-0.192188,-0.0119531
-1.0212e-03,-0.194375,-0.0100469
-1.0208e-03,-0.163125,-0.00898438
-1.0204e-03,-0.1825,-0.00835938
-1.0200e-03,-0.148438,-0.009375
-1.0196e-03,-0.172813,-0.0099375
-1.0192e-03,-0.158125,-0.00967187
-1.0188e-03,-0.169375,-0.00885938
-1.0184e-03,-0.14375,-0.00915625
-1.0180e-03,-0.130312,-0.0086875
-1.0176e-03,-0.146563,-0.00921875
-1.0172e-03,-0.125312,-0.00775
-1.0168e-03,-0.1325,-0.00804688
-1.0164e-03,-0.110938,-0.0070625
-1.0160e-03,-0.095,-0.00726563
-1.0156e-03,-0.104375,-0.00826563
-1.0152e-03,-0.104375,-0.00590625
-1.0148e-03,-0.09875,-0.0051875
-1.0144e-03,-0.0784375,-0.00553125
-1.0140e-03,-0.068125,-0.00604688
-1.0136e-03,-0.0840625,-0.00596875
-1.0132e-03,-0.0678125,-0.0044375
-1.0128e-03,-0.0528125,-0.00451562
-1.0124e-03,-0.0628125,-0.00475
-1.0120e-03,-0.0125,-0.003625
-1.0116e-03,-0.0409375,-0.00353125
-1.0112e-03,-0.035,-0.00328125
-1.0108e-03,-0.0084375,-0.00367188
-1.0104e-03,-0.0134375,-0.00240625
-1.0100e-03,-0.0034375,-0.00129688
-1.0096e-03,-0.0065625,-0.000609375
-1.0092e-03,0.000625,-0.0020625
-1.0088e-03,0.019375,-0.00195312
-1.0084e-03,0.0046875,-0.000953125
-1.0080e-03,0.0325,-0.00104688
-1.0076e-03,0.0259375,-0.00090625
-1.0072e-03,0.0409375,0.00084375
-1.0068e-03,0.031875,-0.000109375
-1.0064e-03,0.0559375,-0.000671875
-1.0060e-03,0.05125,0.00301563
-1.0056e-03,0.0603125,0.00151563
-1.0052e-03,0.07625,0.00215625
-1.0048e-03,0.0646875,0.00171875
-1.0044e-03,0.0884375,0.00167187
-1.0040e-03,0.110313,0.00195312
-1.0036e-03,0.0996875,0.00170312
-1.0032e-03,0.105938,0.00046875
-1.0028e-03,0.113437,0.00190625
-1.0024e-03,0.10125,0.00240625
-1.0020e-03,0.124063,0.00328125
-1.0016e-03,0.126875,0.00367188
-1.0012e-03,0.139687,0.00364063
-1.0008e-03,0.149375,0.00482812
-1.0004e-03,0.17125,0.00575
-1.0000e-03,0.19875,0.00353125
-9.9960e-04,0.171875,0.00407813
-9.9920e-04,0.19375,0.0048125
-9.9880e-04,0.170625,0.00467187
-9.9840e-04,0.20875,0.00446875
-9.9800e-04,0.23625,0.00676562
-9.9760e-04,0.215313,0.0066875
-9.9720e-04,0.209063,0.0065625
-9.9680e-04,0.256875,0.00645313
-9.9640e-04,0.257188,0.00739063
-9.9600e-04,0.259688,0.00765625
-9.9560e-04,0.275938,0.00860938
-9.9520e-04,0.275,0.00871875
-9.9480e-04,0.278438,0.00960937
-9.9440e-04,0.280313,0.00946875
-9.9400e-04,0.278125,0.00870313
-9.9360e-04,0.300312,0.00990625
-9.9320e-04,0.305,0.0111875
-9.9280e-04,0.2975,0.00923437
-9.9240e-04,0.347813,0.0106563
-9.9200e-04,0.31875,0.0127031
-9.9160e-04,0.352813,0.0110937
-9.9120e-04,0.358438,0.0133906
-9.9080e-04,0.35625,0.0125781
-9.9040e-04,0.360938,0.0140469
-9.9000e-04,0.392188,0.0142031
-9.8960e-04,0.369688,0.0150937
-9.8920e-04,0.389375,0.0140469
-9.8880e-04,0.409375,0.0149375
-9.8840e-04,0.411875,0.0150312
-9.8800e-04,0.417813,0.0154375
-9.8760e-04,0.41375,0.0152969
-9.8720e-04,0.43625,0.0145625
-9.8680e-04,0.440625,0.0157656
-9.8640e-04,0.441563,0.015625
-9.8600e-04,0.461562,0.0167813
-9.8560e-04,0.448437,0.0176563
-9.8520e-04,0.460313,0.0155469
-9.8480e-04,0.46875,0.018
-9.8440e-04,0.49125,0.0172344
-9.8400e-04,0.47875,0.0177188
-9.8360e-04,0.512813,0.0177188
-9.8320e-04,0.513125,0.017875
-9.8280e-04,0.505625,0.0181406
-9.8240e-04,0.503437,0.0183906
-9.8200e-04,0.52,0.0192031
-9.8160e-04,0.523125,0.0185625
-9.8120e-04,0.5575,0.0204531
-9.8080e-04,0.5675,0.0202969
-9.8040e-04,0.575937,0.0221094
-9.8000e-04,0.5675,0.0200313
-9.7960e-04,0.57125,0.0222656
-9.7920e-04,0.601875,0.0223594
-9.7880e-04,0.57375,0.022875
-9.7840e-04,0.585,0.0233281
-9.7800e-04,0.603437,0.0226406
-9.7760e-04,0.590313,0.021125
-9.7720e-04,0.632188,0.0220312
-9.7680e-04,0.63875,0.0242031
-9.7640e-04,0.635938,0.0245469
-9.7600e-04,0.653438,0.0237031
-9.7560e-04,0.6475,0.0252188
-9.7520e-04,0.6625,0.0252188
-9.7480e-04,0.677813,0.0270312
-9.7440e-04,0.672813,0.0282969
-9.7400e-04,0.710938,0.0273438
-9.7360e-04,0.691562,0.0258594
-9.7320e-04,0.72,0.0271094
-9.7280e-04,0.714688,0.029125
-9.7240e-04,0.719688,0.0279531
-9.7200e-04,0.750938,0.0270156
-9.7160e-04,0.740625,0.0265937
-9.7120e-04,0.735313,0.0280781
-9.7080e-04,0.751875,0.0302344
-9.7040e-04,0.794687,0.0307187
-9.7000e-04,0.756563,0.0294688
-9.6960e-04,0.75375,0.02975
-9.6920e-04,0.775938,0.0305781
-9.6880e-04,0.79125,0.0316563
-9.6840e-04,0.78375,0.0322812
-9.6800e-04,0.83375,0.0303437
-9.6760e-04,0.806875,0.0299688
-9.6720e-04,0.824375,0.0304531
-9.6680e-04,0.814375,0.0329219
-9.6640e-04,0.839688,0.0332344
-9.6600e-04,0.86125,0.0303281
-9.6560e-04,0.83,0.031625
-9.6520e-04,0.864688,0.0347656
-9.6480e-04,0.865938,0.0351094
-9.6440e-04,0.885313,0.0355156
-9.6400e-04,0.895,0.0351719
-9.6360e-04,0.901875,0.0337812
-9.6320e-04,0.892813,0.0339531
-9.6280e-04,0.903438,0.0353125
-9.6240e-04,0.940625,0.0351406
-9.6200e-04,0.9475,0.0342969
-9.6160e-04,0.940625,0.0349531
-9.6120e-04,0.959063,0.0348281
-9.6080e-04,0.9575,0.0369375
-9.6040e-04,0.968125,0.0368281
-9.6000e-04,0.938125,0.037125
-9.5960e-04,0.987187,0.0382344
-9.5920e-04,0.990625,0.0389375
-9.5880e-04,1.00063,0.0376563
-9.5840e-04,1.01875,0.0391406
-9.5800e-04,1.0375,0.0408281
-9.5760e-04,1.02937,0.039
-9.5720e-04,1.02687,0.0385156
-9.5680e-04,1.03313,0.0398125
-9.5640e-04,1.05125,0.0384219
-9.5600e-04,1.06156,0.0422969
-9.5560e-04,1.08813,0.0400937
-9.5520e-04,1.08156,0.0420469
-9.5480e-04,1.09375,0.0425156
-9.5440e-04,1.08906,0.0424062
-9.5400e-04,1.09625,0.0425937
-9.5360e-04,1.14344,0.0445938
-9.5320e-04,1.12281,0.0450156
-9.5280e-04,1.11094,0.0430313
-9.5240e-04,1.12563,0.0424531
-9.5200e-04,1.11156,0.0440313
-9.5160e-04,1.12062,0.0435938
-9.5120e-04,1.16437,0.0445625
-9.5080e-04,1.16063,0.045125
-9.5040e-04,1.185,0.0441406
-9.5000e-04,1.17656,0.0462969
-9.4960e-04,1.16813,0.0465313
-9.4920e-04,1.18375,0.0479688
-9.4880e-04,1.20437,0.0493594
-9.4840e-04,1.19969,0.0483281
-9.4800e-04,1.21188,0.0481875
-9.4760e-04,1.24125,0.0487031
-9.4720e-04,1.22313,0.0494062
-9.4680e-04,1.22313,0.0480469
-9.4640e-04,1.24531,0.0496719
-9.4600e-04,1.22375,0.0477969
-9.4560e-04,1.25188,0.0504531
-9.4520e-04,1.24594,0.049375
-9.4480e-04,1.29563,0.0511875
-9.4440e-04,1.28563,0.0505781
-9.4400e-04,1.29063,0.0497187
-9.4360e-04,1.285,0.0511875
-9.4320e-04,1.28438,0.0535469
-9.4280e-04,1.32062,0.0523594
-9.4240e-04,1.34344,0.0520625
-9.4200e-04,1.33875,0.0522656
-9.4160e-04,1.33375,0.0511563
-9.4120e-04,1.34062,0.0554531
-9.4080e-04,1.35781,0.05325
-9.4040e-04,1.35438,0.0536875
-9.4000e-04,1.36156,0.0536094
-9.3960e-04,1.36156,0.0524844
-9.3920e-04,1.36719,0.0549063
-9.3880e-04,1.39906,0.0560625
-9.3840e-04,1.36938,0.0552188
-9.3800e-04,1.42437,0.0553281
-9.3760e-04,1.42125,0.0575781
-9.3720e-04,1.41531,0.0560625
-9.3680e-04,1.42688,0.0586563
-9.3640e-04,1.42125,0.0551406
-9.3600e-04,1.44,0.0554375
-9.3560e-04,1.47313,0.0597813
-9.3520e-04,1.4725,0.05825
-9.3480e-04,1.47844,0.0591406
-9.3440e-04,1.45531,0.0580156
-9.3400e-04,1.49344,0.05825
-9.3360e-04,1.50875,0.0604531
-9.3320e-04,1.49063,0.0610625
-9.3280e-04,1.4925,0.0605313
-9.3240e-04,1.525,0.060125
-9.3200e-04,1.54281,0.0601719
-9.3160e-04,1.54375,0.0604688
-9.3120e-04,1.53063,0.0607969
-9.3080e-04,1.55594,0.0617344
-9.3040e-04,1.52594,0.0618125
-9.3000e-04,1.5825,0.0624063
-9.2960e-04,1.57125,0.0612031
-9.2920e-04,1.58844,0.0638125
-9.2880e-04,1.59813,0.0632344
-9.2840e-04,1.5975,0.0627812
-9.2800e-04,1.60156,0.0632344
-9.2760e-04,1.62094,0.0630938
-9.2720e-04,1.63344,0.06525
-9.2680e-04,1.63563,0.0656094
-9.2640e-04,1.63813,0.0638438
-9.2600e-04,1.64281,0.0651094
-9.2560e-04,1.66312,0.0664844
-9.2520e-04,1.67656,0.0675781
-9.2480e-04,1.67719,0.0664375
-9.2440e-04,1.67656,0.0652656
-9.2400e-04,1.70719,0.0660625
-9.2360e-04,1.71906,0.0665469
-9.2320e-04,1.70625,0.0680937
-9.2280e-04,1.73719,0.0675313
-9.2240e-04,1.73094,0.06625
-9.2200e-04,1.74344,0.0690469
-9.2160e-04,1.7375,0.0678125
-9.2120e-04,1.73906,0.0711094
-9.2080e-04,1.76406,0.0695
-9.2040e-04,1.76063,0.0692656
-9.2000e-04,1.78906,0.0714687
-9.1960e-04,1.78594,0.0719531
-9.1920e-04,1.805,0.0715469
-9.1880e-04,1.78687,0.0714375
-9.1840e-04,1.80281,0.0707031
-9.1800e-04,1.81313,0.0715625
-9.1760e-04,1.79594,0.0744219
-9.1720e-04,1.82469,0.0740156
-9.1680e-04,1.83937,0.0743281
-9.1640e-04,1.85969,0.073
-9.1600e-04,1.84906,0.0738594
-9.1560e-04,1.87344,0.0758438
-9.1520e-04,1.88062,0.0760781
-9.1480e-04,1.84844,0.07425
-9.1440e-04,1.88187,0.0755156
-9.1400e-04,1.91781,0.0764219
-9.1360e-04,1.90469,0.0768125
-9.1320e-04,1.96094,0.0785469
-9.1280e-04,1.92219,0.0750625
-9.1240e-04,1.93375,0.0765469
-9.1200e-04,1.94781,0.0784062
-9.1160e-04,1.9325,0.0776406
-9.1120e-04,1.9925,0.0785312
-9.1080e-04,1.96813,0.0782344
-9.1040e-04,1.99344,0.0765469
-9.1000e-04,1.97469,0.0793906
-9.0960e-04,2.01375,0.0795938
-9.0920e-04,2.01656,0.0797656
-9.0880e-04,2.01656,0.0794688
-9.0840e-04,2.0325,0.0789219
-9.0800e-04,2.03,0.0811719
-9.0760e-04,2.01094,0.0818906
-9.0720e-04,2.02531,0.08025
-9.0680e-04,2.01469,0.0809062
-9.0640e-04,2.03625,0.0807969
-9.0600e-04,2.04438,0.0820625
-9.0560e-04,2.06656,0.0847344
-9.0520e-04,2.08594,0.0836563
-9.0480e-04,2.08937,0.0841406
-9.0440e-04,2.095,0.0849844
-9.0400e-04,2.10438,0.0845781
-9.0360e-04,2.11594,0.0843437
-9.0320e-04,2.13531,0.0863594
-9.0280e-04,2.1225,0.0845781
-9.0240e-04,2.12906,0.0852656
-9.0200e-04,2.13781,0.0878906
-9.0160e-04,2.145,0.0874063
-9.0120e-04,2.15437,0.0877187
-9.0080e-04,2.17156,0.0879063
-9.0040e-04,2.18406,0.0873125
-9.0000e-04,2.16969,0.0897344
-8.9960e-04,2.20031,0.0914063
-8.9920e-04,2.19719,0.0885
-8.9880e-04,2.21625,0.0881719
-8.9840e-04,2.22469,0.0875781
-8.9800e-04,2.2175,0.090375
-8.9760e-04,2.25125,0.0921562
-8.9720e-04,2.21969,0.0898594
-8.9680e-04,2.26156,0.0914375
-8.9640e-04,2.23969,0.0901719
-8.9600e-04,2.25031,0.0934062
-8.9560e-04,2.28281,0.0917969
-8.9520e-04,2.29312,0.0914375
-8.9480e-04,2.3,0.0908281
-8.9440e-04,2.31125,0.0932344
-8.9400e-04,2.30781,0.0935625
-8.9360e-04,2.32906,0.0936094
-8.9320e-04,2.32094,0.0936406
-8.9280e-04,2.31312,0.0933281
-8.9240e-04,2.35781,0.0942969
-8.9200e-04,2.33031,0.0955781
-8.9160e-04,2.35375,0.0936719
-8.9120e-04,2.36938,0.0945781
-8.9080e-04,2.38781,0.0958906
-8.9040e-04,2.38469,0.0943125
-8.9000e-04,2.38344,0.0971719
-8.8960e-04,2.40344,0.0970625
-8.8920e-04,2.39031,0.0989375
-8.8880e-04,2.42031,0.0979219
-8.8840e-04,2.41812,0.0987188
-8.8800e-04,2.44125,0.0977969
-8.8760e-04,2.43031,0.0991406
-8.8720e-04,2.4475,0.097625
-8.8680e-04,2.45844,0.0973438
-8.8640e-04,2.48,0.0984688
-8.8600e-04,2.46406,0.100391
-8.8560e-04,2.49187,0.0975625
-8.8520e-04,2.48188,0.0987188
-8.8480e-04,2.485,0.0995156
-8.8440e-04,2.50031,0.101844
-8.8400e-04,2.50906,0.101938
-8.8360e-04,2.51,0.101766
-8.8320e-04,2.515,0.101234
-8.8280e-04,2.50594,0.101609
-8.8240e-04,2.55313,0.102453
-8.8200e-04,2.52906,0.103609
-8.8160e-04,2.5575,0.103906
-8.8120e-04,2.56875,0.10475
-8.8080e-04,2.55969,0.104109
-8.8040e-04,2.58875,0.102609
-8.8000e-04,2.58188,0.105953
-8.7960e-04,2.58813,0.104578
-8.7920e-04,2.60688,0.104
-8.7880e-04,2.60062,0.107172
-8.7840e-04,2.62531,0.106188
-8.7800e-04,2.60031,0.105422
-8.7760e-04,2.63625,0.106313
-8.7720e-04,2.62969,0.106906
-8.7680e-04,2.66125,0.107641
-8.7640e-04,2.65656,0.105844
-8.7600e-04,2.67031,0.106797
-8.7560e-04,2.65594,0.107891
-8.7520e-04,2.67125,0.109266
-8.7480e-04,2.65469,0.109969
-8.7440e-04,2.70438,0.109156
-8.7400e-04,2.695,0.108172
-8.7360e-04,2.69313,0.110172
-8.7320e-04,2.69469,0.110297
-8.7280e-04,2.71031,0.11
-8.7240e-04,2.71687,0.110469
-8.7200e-04,2.72375,0.111156
-8.7160e-04,2.75563,0.111422
-8.7120e-04,2.76438,0.111313
-8.7080e-04,2.75563,0.112797
-8.7040e-04,2.76406,0.112734
-8.7000e-04,2.76219,0.113047
-8.6960e-04,2.77687,0.114
-8.6920e-04,2.78469,0.112641
-8.6880e-04,2.79375,0.113578
-8.6840e-04,2.81469,0.113937
-8.6800e-04,2.845,0.116453
-8.6760e-04,2.83969,0.115594
-8.6720e-04,2.83531,0.115953
-8.6680e-04,2.86156,0.114766
-8.6640e-04,2.83,0.116047
-8.6600e-04,2.885,0.117297
-8.6560e-04,2.90156,0.116891
-8.6520e-04,2.87406,0.116406
-8.6480e-04,2.89625,0.117438
-8.6440e-04,2.8975,0.118031
-8.6400e-04,2.89656,0.119109
-8.6360e-04,2.91312,0.120109
-8.6320e-04,2.93438,0.11975
-8.6280e-04,2.92,0.118297
-8.6240e-04,2.93844,0.120078
-8.6200e-04,2.94625,0.121234
-8.6160e-04,2.95375,0.120828
-8.6120e-04,2.95094,0.120141
-8.6080e-04,3.00062,0.119844
-8.6040e-04,2.9975,0.120203
-8.6000e-04,3.01219,0.122781
-8.5960e-04,2.9925,0.122172
-8.5920e-04,2.98844,0.122484
-8.5880e-04,3.00375,0.121188
-8.5840e-04,2.99438,0.124438
-8.5800e-04,3.02937,0.125219
-8.5760e-04,3.04906,0.121906
-8.5720e-04,3.03625,0.121531
-8.5680e-04,3.02438,0.12275
-8.5640e-04,3.05375,0.123797
-8.5600e-04,3.06281,0.126047
-8.5560e-04,3.07187,0.124484
-8.5520e-04,3.0875,0.124375
-8.5480e-04,3.07063,0.124984
-8.5440e-04,3.08375,0.125422
-8.5400e-04,3.10719,0.125203
-8.5360e-04,3.09531,0.127719
-8.5320e-04,3.12531,0.124844
-8.5280e-04,3.11875,0.126125
-8.5240e-04,3.1375,0.127578
-8.5200e-04,3.1325,0.125344
-8.5160e-04,3.15687,0.128188
-8.5120e-04,3.15844,0.125172
-8.5080e-04,3.17906,0.126891
-8.5040e-04,3.18469,0.129438
-8.5000e-04,3.16312,0.128891
-8.4960e-04,3.17063,0.127953
-8.4920e-04,3.20063,0.130516
-8.4880e-04,3.21281,0.126906
-8.4840e-04,3.22844,0.131172
-8.4800e-04,3.21656,0.131734
-8.4760e-04,3.25125,0.130594
-8.4720e-04,3.2275,0.131062
-8.4680e-04,3.245,0.129578
-8.4640e-04,3.255,0.131734
-8.4600e-04,3.26688,0.132859
-8.4560e-04,3.28969,0.132375
-8.4520e-04,3.28313,0.13275
-8.4480e-04,3.28906,0.132766
-8.4440e-04,3.30906,0.134531
-8.4400e-04,3.295,0.133375
-8.4360e-04,3.32688,0.136313
-8.4320e-04,3.30875,0.132562
-8.4280e-04,3.33625,0.132906
-8.4240e-04,3.34469,0.135984
-8.4200e-04,3.33719,0.133078
-8.4160e-04,3.365,0.134156
-8.4120e-04,3.35969,0.135109
-8.4080e-04,3.35688,0.135344
-8.4040e-04,3.38719,0.135594
-8.4000e-04,3.39531,0.137453
-8.3960e-04,3.39875,0.137172
-8.3920e-04,3.41156,0.137703
-8.3880e-04,3.4,0.139187
-8.3840e-04,3.40656,0.137703
-8.3800e-04,3.44063,0.138594
-8.3760e-04,3.43344,0.13975
-8.3720e-04,3.41406,0.138281
-8.3680e-04,3.45438,0.140047
-8.3640e-04,3.4625,0.139609
-8.3600e-04,3.47219,0.139953
-8.3560e-04,3.49344,0.139531
-8.3520e-04,3.47969,0.138641
-8.3480e-04,3.515,0.14125
-8.3440e-04,3.52125,0.140656
-8.3400e-04,3.51844,0.142781
-8.3360e-04,3.53313,0.144766
-8.3320e-04,3.54469,0.144359
-8.3280e-04,3.52937,0.142859
-8.3240e-04,3.5525,0.143234
-8.3200e-04,3.57281,0.144469
-8.3160e-04,3.55531,0.143766
-8.3120e-04,3.58469,0.142969
-8.3080e-04,3.59469,0.142391
-8.3040e-04,3.59344,0.143016
-8.3000e-04,3.59875,0.145891
-8.2960e-04,3.62062,0.147156
-8.2920e-04,3.61906,0.1445
-8.2880e-04,3.6175,0.14625
-8.2840e-04,3.66469,0.147094
-8.2800e-04,3.645,0.149688
-8.2760e-04,3.64781,0.1485
-8.2720e-04,3.64281,0.147953
-8.2680e-04,3.65437,0.145875
-8.2640e-04,3.67281,0.148
-8.2600e-04,3.70188,0.151453
-8.2560e-04,3.67719,0.148172
-8.2520e-04,3.6975,0.148141
-8.2480e-04,3.69719,0.148438
-8.2440e-04,3.68688,0.150297
-8.2400e-04,3.72656,0.152016
-8.2360e-04,3.71906,0.151297
-8.2320e-04,3.73313,0.151344
-8.2280e-04,3.73,0.151578
-8.2240e-04,3.76094,0.153016
-8.2200e-04,3.76969,0.153188
-8.2160e-04,3.77813,0.151938
-8.2120e-04,3.77969,0.152312
-8.2080e-04,3.79188,0.152625
-8.2040e-04,3.81625,0.153188
-8.2000e-04,3.79469,0.153312
-8.1960e-04,3.78531,0.153734
-8.1920e-04,3.82031,0.154078
-8.1880e-04,3.8125,0.154766
-8.1840e-04,3.83844,0.156062
-8.1800e-04,3.82094,0.156844
-8.1760e-04,3.83688,0.157578
-8.1720e-04,3.84156,0.157297
-8.1680e-04,3.82437,0.155312
-8.1640e-04,3.88094,0.157781
-8.1600e-04,3.87781,0.158719
-8.1560e-04,3.88688,0.157594
-8.1520e-04,3.89969,0.157516
-8.1480e-04,3.90687,0.158312
-8.1440e-04,3.90594,0.160281
-8.1400e-04,3.91125,0.160094
-8.1360e-04,3.91625,0.160141
-8.1320e-04,3.93906,0.159891
-8.1280e-04,3.9325,0.159438
-8.1240e-04,3.95312,0.161703
-8.1200e-04,3.9375,0.161469
-8.1160e-04,3.955,0.161328
-8.1120e-04,3.98031,0.160891
-8.1080e-04,3.99812,0.162297
-8.1040e-04,3.97625,0.162953
-8.1000e-04,4.01562,0.162938
-8.0960e-04,4,0.161453
-8.0920e-04,4.02156,0.162891
-8.0880e-04,4.01594,0.163906
-8.0840e-04,4.02469,0.164203
-8.0800e-04,4.03125,0.165766
-8.0760e-04,4.03688,0.164891
-8.0720e-04,4.05187,0.166375
-8.0680e-04,4.07219,0.168406
-8.0640e-04,4.0825,0.168047
-8.0600e-04,4.05,0.167594
-8.0560e-04,4.07125,0.166797
-8.0520e-04,4.08281,0.164062
-8.0480e-04,4.11844,0.166375
-8.0440e-04,4.11375,0.167969
-8.0400e-04,4.12437,0.169
-8.0360e-04,4.12563,0.166703
-8.0320e-04,4.16375,0.168953
-8.0280e-04,4.1675,0.167156
-8.0240e-04,4.1725,0.168875
-8.0200e-04,4.17406,0.171078
-8.0160e-04,4.19125,0.167031
-8.0120e-04,4.1775,0.169922
-8.0080e-04,4.19719,0.170875
-8.0040e-04,4.17469,0.170984
-8.0000e-04,4.21719,0.171844
-7.9960e-04,4.24188,0.171578
-7.9920e-04,4.22344,0.170672
-7.9880e-04,4.22219,0.169984
-7.9840e-04,4.24594,0.172766
-7.9800e-04,4.26,0.172594
-7.9760e-04,4.25812,0.174141
-7.9720e-04,4.26781,0.171609
-7.9680e-04,4.25563,0.173906
-7.9640e-04,4.26219,0.174063
-7.9600e-04,4.27937,0.175203
-7.9560e-04,4.29312,0.1755
-7.9520e-04,4.29375,0.175234
-7.9480e-04,4.33531,0.17475
-7.9440e-04,4.30563,0.176781
-7.9400e-04,4.34187,0.176766
-7.9360e-04,4.32188,0.176281
-7.9320e-04,4.34094,0.176781
