Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG,
2.31100e-04,2.41969,0.0755938
2.31104e-04,2.45719,0.0768125
2.31108e-04,2.4375,0.074625
2.31112e-04,2.44656,0.0768438
2.31116e-04,2.46281,0.0763281
2.31120e-04,2.43063,0.0772344
2.31124e-04,2.47219,0.0778594
2.31128e-04,2.45938,0.0795312
2.31132e-04,2.49875,0.0787031
2.31136e-04,2.52062,0.0799062
2.31140e-04,2.49469,0.0790781
2.31144e-04,2.50719,0.0793906
2.31148e-04,2.50875,0.0805312
2.31152e-04,2.53187,0.0798125
2.31156e-04,2.54188,0.0796562
2.31160e-04,2.5425,0.0807812
2.31164e-04,2.54469,0.080625
2.31168e-04,2.55,0.0822969
2.31172e-04,2.57625,0.0832344
2.31176e-04,2.56,0.0807188
2.31180e-04,2.55656,0.0839844
2.31184e-04,2.59219,0.0843281
2.31188e-04,2.595,0.0824688
2.31192e-04,2.60906,0.0819375
2.31196e-04,2.59437,0.0832031
2.31200e-04,2.615,0.0847656
2.31204e-04,2.62312,0.0847813
2.31208e-04,2.60719,0.08525
2.31212e-04,2.63906,0.0854531
2.31216e-04,2.65313,0.0840469
2.31220e-04,2.64938,0.0860313
2.31224e-04,2.67813,0.0878281
2.31228e-04,2.66281,0.0869063
2.31232e-04,2.68281,0.0876406
2.31236e-04,2.705,0.0863594
2.31240e-04,2.68375,0.0867656
2.31244e-04,2.69469,0.0877813
2.31248e-04,2.7025,0.0888906
2.31252e-04,2.7375,0.0883281
2.31256e-04,2.73813,0.0905625
2.31260e-04,2.73687,0.0909063
2.31264e-04,2.75813,0.0886563
2.31268e-04,2.72906,0.0917188
2.31272e-04,2.74344,0.0896563
2.31276e-04,2.78281,0.0907344
2.31280e-04,2.76375,0.0929531
2.31284e-04,2.77594,0.0912031
2.31288e-04,2.775,0.0917344
2.31292e-04,2.79719,0.0934219
2.31296e-04,2.80781,0.0910156
2.31300e-04,2.81906,0.0914219
2.31304e-04,2.82406,0.0932969
2.31308e-04,2.8425,0.0930312
2.31312e-04,2.86406,0.0960625
2.31316e-04,2.855,0.0929375
2.31320e-04,2.86187,0.0951719
2.31324e-04,2.87344,0.0959844
2.31328e-04,2.87031,0.0940312
2.31332e-04,2.87406,0.0972812
2.31336e-04,2.88281,0.0955156
2.31340e-04,2.90969,0.0950469
2.31344e-04,2.91281,0.09875
2.31348e-04,2.90469,0.0961094
2.31352e-04,2.90344,0.0973125
2.31356e-04,2.92375,0.0995
2.31360e-04,2.91063,0.0965
2.31364e-04,2.94937,0.0996406
2.31368e-04,2.94469,0.0992344
2.31372e-04,2.96563,0.0957031
2.31376e-04,2.97219,0.0988594
2.31380e-04,2.96844,0.100578
2.31384e-04,2.96719,0.0993281
2.31388e-04,2.98594,0.0993125
2.31392e-04,2.98594,0.100281
2.31396e-04,3.00125,0.0999688
2.31400e-04,3.02,0.101922
2.31404e-04,3.01031,0.100687
2.31408e-04,3.0225,0.102438
2.31412e-04,3.01031,0.102125
2.31416e-04,3.02281,0.101953
2.31420e-04,3.05563,0.102703
2.31424e-04,3.08,0.103188
2.31428e-04,3.04906,0.102922
2.31432e-04,3.06844,0.104281
2.31436e-04,3.06094,0.102422
2.31440e-04,3.08625,0.104188
2.31444e-04,3.08219,0.103797
2.31448e-04,3.10062,0.104859
2.31452e-04,3.09563,0.106922
2.31456e-04,3.12438,0.106563
2.31460e-04,3.10469,0.105859
2.31464e-04,3.12938,0.107453
2.31468e-04,3.16188,0.106234
2.31472e-04,3.18,0.106406
2.31476e-04,3.16375,0.108109
2.31480e-04,3.15813,0.106703
2.31484e-04,3.16781,0.106672
2.31488e-04,3.16219,0.108328
2.31492e-04,3.19781,0.107781
2.31496e-04,3.18469,0.108891
2.31500e-04,3.21687,0.110156
2.31504e-04,3.24625,0.108438
2.31508e-04,3.22469,0.110813
2.31512e-04,3.22156,0.110781
2.31516e-04,3.22469,0.110266
2.31520e-04,3.24906,0.110766
2.31524e-04,3.255,0.110234
2.31528e-04,3.26375,0.111156
2.31532e-04,3.26094,0.111344
2.31536e-04,3.26812,0.113344
2.31540e-04,3.28438,0.111656
2.31544e-04,3.30313,0.11325
2.31548e-04,3.28875,0.112531
2.31552e-04,3.32844,0.112453
2.31556e-04,3.33125,0.113656
2.31560e-04,3.31719,0.114547
2.31564e-04,3.34156,0.115656
2.31568e-04,3.36094,0.114344
2.31572e-04,3.37219,0.113969
2.31576e-04,3.35156,0.115812
2.31580e-04,3.36406,0.116312
2.31584e-04,3.39281,0.116641
2.31588e-04,3.36906,0.116516
2.31592e-04,3.39281,0.116406
2.31596e-04,3.40938,0.116719
2.31600e-04,3.42063,0.116172
2.31604e-04,3.41312,0.117578
2.31608e-04,3.42219,0.118688
2.31612e-04,3.41438,0.118859
2.31616e-04,3.43469,0.118125
2.31620e-04,3.43063,0.118594
2.31624e-04,3.45188,0.118688
2.31628e-04,3.47688,0.119125
2.31632e-04,3.46031,0.121141
2.31636e-04,3.4925,0.119297
2.31640e-04,3.49531,0.119719
2.31644e-04,3.47562,0.120938
2.31648e-04,3.48062,0.120438
2.31652e-04,3.52188,0.122156
2.31656e-04,3.51812,0.120828
2.31660e-04,3.49875,0.120781
2.31664e-04,3.52281,0.122797
2.31668e-04,3.54,0.122672
2.31672e-04,3.56594,0.122031
2.31676e-04,3.52781,0.125359
2.31680e-04,3.58094,0.123891
2.31684e-04,3.57844,0.122625
2.31688e-04,3.57812,0.1245
2.31692e-04,3.61437,0.123359
2.31696e-04,3.62594,0.125141
2.31700e-04,3.62344,0.124891
2.31704e-04,3.6075,0.126266
2.31708e-04,3.63313,0.124422
2.31712e-04,3.64188,0.124469
2.31716e-04,3.65281,0.125078
2.31720e-04,3.65844,0.127438
2.31724e-04,3.66344,0.125844
2.31728e-04,3.63844,0.126438
2.31732e-04,3.68312,0.129203
2.31736e-04,3.67094,0.126062
2.31740e-04,3.68,0.128328
2.31744e-04,3.69719,0.127875
2.31748e-04,3.69594,0.126484
2.31752e-04,3.72031,0.130672
2.31756e-04,3.72594,0.128656
2.31760e-04,3.72594,0.128938
2.31764e-04,3.74125,0.130266
2.31768e-04,3.75094,0.129719
2.31772e-04,3.7575,0.129406
2.31776e-04,3.74969,0.13175
2.31780e-04,3.76187,0.131391
2.31784e-04,3.79031,0.132219
2.31788e-04,3.78187,0.131672
2.31792e-04,3.80844,0.130859
2.31796e-04,3.805,0.1335
2.31800e-04,3.80313,0.132594
2.31804e-04,3.81656,0.133625
2.31808e-04,3.81813,0.133422
2.31812e-04,3.82844,0.132875
2.31816e-04,3.83312,0.135578
2.31820e-04,3.8675,0.134984
2.31824e-04,3.84531,0.134484
2.31828e-04,3.85375,0.136484
2.31832e-04,3.83531,0.133781
2.31836e-04,3.88844,0.135141
2.31840e-04,3.88969,0.139297
2.31844e-04,3.87719,0.135734
2.31848e-04,3.89094,0.137156
2.31852e-04,3.89531,0.136906
2.31856e-04,3.905,0.136609
2.31860e-04,3.91844,0.139
2.31864e-04,3.92219,0.138547
2.31868e-04,3.92125,0.136516
2.31872e-04,3.97562,0.139109
2.31876e-04,3.94,0.139672
2.31880e-04,3.95281,0.139234
2.31884e-04,3.95844,0.139094
2.31888e-04,3.97281,0.138328
2.31892e-04,3.95063,0.140172
2.31896e-04,3.97063,0.140891
2.31900e-04,3.99594,0.141781
2.31904e-04,4.01719,0.14125
2.31908e-04,4.02781,0.141141
2.31912e-04,4.00563,0.142781
2.31916e-04,4.03688,0.144406
2.31920e-04,4.05938,0.142406
2.31924e-04,4.02156,0.142953
2.31928e-04,4.05438,0.143922
2.31932e-04,4.05594,0.1435
2.31936e-04,4.06781,0.144141
2.31940e-04,4.09375,0.143641
2.31944e-04,4.06969,0.143484
2.31948e-04,4.08375,0.145844
2.31952e-04,4.10813,0.14475
2.31956e-04,4.12,0.143813
2.31960e-04,4.13625,0.146859
2.31964e-04,4.14875,0.146
2.31968e-04,4.12469,0.146266
2.31972e-04,4.12969,0.147063
2.31976e-04,4.15875,0.148
2.31980e-04,4.15469,0.145859
2.31984e-04,4.17188,0.147609
2.31988e-04,4.16063,0.147266
2.31992e-04,4.20031,0.146422
2.31996e-04,4.17844,0.149688
2.32000e-04,4.21188,0.150156
2.32004e-04,4.2225,0.148688
2.32008e-04,4.19094,0.149328
2.32012e-04,4.22094,0.150703
2.32016e-04,4.24656,0.150656
2.32020e-04,4.24188,0.150906
2.32024e-04,4.2475,0.149813
2.32028e-04,4.26313,0.149953
2.32032e-04,4.26313,0.153438
2.32036e-04,4.28125,0.150797
2.32040e-04,4.28531,0.15125
2.32044e-04,4.27344,0.153953
2.32048e-04,4.315,0.153047
2.32052e-04,4.28031,0.154656
2.32056e-04,4.30281,0.154797
2.32060e-04,4.30813,0.152094
2.32064e-04,4.33656,0.155406
2.32068e-04,4.33719,0.154062
2.32072e-04,4.32156,0.156781
2.32076e-04,4.34938,0.155656
2.32080e-04,4.33563,0.155406
2.32084e-04,4.34281,0.156938
2.32088e-04,4.37,0.155672
2.32092e-04,4.35906,0.155109
2.32096e-04,4.38063,0.158391
2.32100e-04,4.39219,0.156797
2.32104e-04,4.38406,0.156484
2.32108e-04,4.4275,0.16
2.32112e-04,4.40781,0.157016
2.32116e-04,4.41437,0.158766
2.32120e-04,4.42406,0.158703
2.32124e-04,4.43906,0.156953
2.32128e-04,4.43719,0.162641
2.32132e-04,4.46375,0.160891
2.32136e-04,4.4775,0.161156
2.32140e-04,4.47344,0.161688
2.32144e-04,4.48531,0.159094
2.32148e-04,4.49094,0.160625
2.32152e-04,4.4925,0.162172
2.32156e-04,4.50469,0.161672
2.32160e-04,4.51969,0.163016
2.32164e-04,4.52688,0.162594
2.32168e-04,4.52406,0.162984
2.32172e-04,4.55281,0.164656
2.32176e-04,4.5475,0.163609
2.32180e-04,4.56094,0.165734
2.32184e-04,4.55563,0.167313
2.32188e-04,4.58375,0.163656
2.32192e-04,4.58219,0.165594
2.32196e-04,4.58719,0.165875
2.32200e-04,4.59344,0.165156
2.32204e-04,4.59625,0.168187
2.32208e-04,4.62281,0.167469
2.32212e-04,4.60062,0.166484
2.32216e-04,4.61719,0.168719
2.32220e-04,4.65375,0.168297
2.32224e-04,4.64719,0.167719
2.32228e-04,4.63438,0.168781
2.32232e-04,4.65969,0.166922
2.32236e-04,4.67125,0.168969
2.32240e-04,4.65969,0.170875
2.32244e-04,4.68031,0.169203
2.32248e-04,4.69031,0.169703
2.32252e-04,4.69469,0.172156
2.32256e-04,4.71031,0.169828
2.32260e-04,4.70219,0.172547
2.32264e-04,4.69781,0.170719
2.32268e-04,4.72938,0.172078
2.32272e-04,4.72344,0.173672
2.32276e-04,4.74812,0.171937
2.32280e-04,4.76469,0.173172
2.32284e-04,4.75063,0.173391
2.32288e-04,4.77781,0.174797
2.32292e-04,4.78656,0.17375
2.32296e-04,4.77875,0.173656
2.32300e-04,4.78125,0.174203
2.32304e-04,4.81156,0.175094
2.32308e-04,4.79125,0.173437
2.32312e-04,4.82375,0.174922
2.32316e-04,4.83375,0.175187
2.32320e-04,4.81125,0.175313
2.32324e-04,4.83156,0.176109
2.32328e-04,4.82062,0.177594
2.32332e-04,4.83312,0.176797
2.32336e-04,4.84312,0.176734
2.32340e-04,4.86813,0.177297
2.32344e-04,4.85156,0.178406
2.32348e-04,4.87531,0.178859
2.32352e-04,4.85594,0.176687
2.32356e-04,4.845,0.178031
2.32360e-04,4.86656,0.179344
2.32364e-04,4.87625,0.178328
2.32368e-04,4.85969,0.178281
2.32372e-04,4.88281,0.179797
2.32376e-04,4.87781,0.179375
2.32380e-04,4.885,0.179797
2.32384e-04,4.87,0.181469
2.32388e-04,4.8475,0.178609
2.32392e-04,4.87406,0.179859
2.32396e-04,4.89156,0.179609
2.32400e-04,4.86219,0.177422
2.32404e-04,4.89062,0.180328
2.32408e-04,4.83969,0.181531
2.32412e-04,4.86531,0.180922
2.32416e-04,4.87469,0.181953
2.32420e-04,4.87312,0.182969
2.32424e-04,4.89094,0.180094
2.32428e-04,4.84375,0.180313
2.32432e-04,4.85156,0.181453
2.32436e-04,4.85375,0.180469
2.32440e-04,4.83,0.183063
2.32444e-04,4.81625,0.181328
2.32448e-04,4.83531,0.183484
2.32452e-04,4.83406,0.183078
2.32456e-04,4.82281,0.181266
2.32460e-04,4.81531,0.182188
2.32464e-04,4.8225,0.182453
2.32468e-04,4.78375,0.182469
2.32472e-04,4.79594,0.182828
2.32476e-04,4.79406,0.180313
2.32480e-04,4.76969,0.180984
2.32484e-04,4.77562,0.181547
2.32488e-04,4.79469,0.180438
2.32492e-04,4.74656,0.183156
2.32496e-04,4.72594,0.182344
2.32500e-04,4.73531,0.180109
2.32504e-04,4.73344,0.182156
2.32508e-04,4.7175,0.182344
2.32512e-04,4.7225,0.179844
2.32516e-04,4.7125,0.183703
2.32520e-04,4.70094,0.180531
2.32524e-04,4.68844,0.180172
2.32528e-04,4.69344,0.182125
2.32532e-04,4.68719,0.180484
2.32536e-04,4.68375,0.1815
2.32540e-04,4.67063,0.181875
2.32544e-04,4.65062,0.181594
2.32548e-04,4.665,0.181375
2.32552e-04,4.64031,0.182219
2.32556e-04,4.65344,0.182188
2.32560e-04,4.62375,0.181453
2.32564e-04,4.63469,0.18025
2.32568e-04,4.61875,0.181359
2.32572e-04,4.59719,0.180547
2.32576e-04,4.61406,0.180281
2.32580e-04,4.58406,0.181109
2.32584e-04,4.59781,0.178031
2.32588e-04,4.59406,0.180969
2.32592e-04,4.57625,0.181938
2.32596e-04,4.57437,0.180078
2.32600e-04,4.56031,0.180047
2.32604e-04,4.54563,0.181797
2.32608e-04,4.52062,0.179594
2.32612e-04,4.53437,0.180016
2.32616e-04,4.56094,0.180313
2.32620e-04,4.50687,0.179797
2.32624e-04,4.52438,0.180078
2.32628e-04,4.48688,0.179344
2.32632e-04,4.50406,0.179359
2.32636e-04,4.48281,0.180297
2.32640e-04,4.48125,0.177766
2.32644e-04,4.46656,0.177625
2.32648e-04,4.45375,0.180438
2.32652e-04,4.47562,0.181453
2.32656e-04,4.43375,0.179656
2.32660e-04,4.46375,0.180922
2.32664e-04,4.44906,0.178141
2.32668e-04,4.44,0.181313
2.32672e-04,4.40469,0.178875
2.32676e-04,4.41094,0.178828
2.32680e-04,4.42188,0.179234
2.32684e-04,4.38781,0.178984
2.32688e-04,4.40719,0.178422
2.32692e-04,4.36969,0.177937
2.32696e-04,4.36531,0.177734
2.32700e-04,4.36,0.178109
2.32704e-04,4.35375,0.177922
2.32708e-04,4.34875,0.177906
2.32712e-04,4.33688,0.177937
2.32716e-04,4.345,0.177141
2.32720e-04,4.31906,0.176687
2.32724e-04,4.30875,0.177344
2.32728e-04,4.30719,0.175172
2.32732e-04,4.3,0.177781
2.32736e-04,4.28906,0.176922
2.32740e-04,4.27188,0.177453
2.32744e-04,4.275,0.175406
2.32748e-04,4.27844,0.177297
2.32752e-04,4.27219,0.175234
2.32756e-04,4.24563,0.174594
2.32760e-04,4.23094,0.176125
2.32764e-04,4.22063,0.175437
2.32768e-04,4.23406,0.174953
2.32772e-04,4.23531,0.176406
2.32776e-04,4.20406,0.173109
2.32780e-04,4.19406,0.174125
2.32784e-04,4.2075,0.175453
2.32788e-04,4.19781,0.173156
2.32792e-04,4.18625,0.174031
2.32796e-04,4.17344,0.175016
2.32800e-04,4.18156,0.174453
2.32804e-04,4.1575,0.174297
2.32808e-04,4.13844,0.173797
2.32812e-04,4.14844,0.173437
2.32816e-04,4.15062,0.173578
2.32820e-04,4.12188,0.171063
2.32824e-04,4.12844,0.172687
2.32828e-04,4.12406,0.173766
2.32832e-04,4.09906,0.172109
2.32836e-04,4.11594,0.172437
2.32840e-04,4.06937,0.171016
2.32844e-04,4.0825,0.173266
2.32848e-04,4.06,0.173281
2.32852e-04,4.07188,0.171266
2.32856e-04,4.06344,0.171297
2.32860e-04,4.02875,0.171328
2.32864e-04,4.02187,0.168813
2.32868e-04,4.02375,0.171781
2.32872e-04,4.02625,0.170781
2.32876e-04,4.00906,0.168453
2.32880e-04,4.00625,0.172281
2.32884e-04,4.00594,0.170094
2.32888e-04,4.005,0.169547
2.32892e-04,3.97625,0.171078
2.32896e-04,3.96937,0.169047
2.32900e-04,3.96281,0.168234
2.32904e-04,3.96875,0.169219
2.32908e-04,3.9525,0.166625
2.32912e-04,3.96031,0.168781
2.32916e-04,3.93656,0.168219
2.32920e-04,3.92875,0.166922
2.32924e-04,3.91063,0.169203
2.32928e-04,3.92531,0.168453
2.32932e-04,3.90219,0.166625
2.32936e-04,3.89094,0.167531
2.32940e-04,3.88406,0.165609
2.32944e-04,3.88656,0.167219
2.32948e-04,3.87,0.167344
2.32952e-04,3.8625,0.164984
2.32956e-04,3.84406,0.165781
2.32960e-04,3.83438,0.164516
2.32964e-04,3.86031,0.164797
2.32968e-04,3.83062,0.165719
2.32972e-04,3.83406,0.165063
2.32976e-04,3.83406,0.164422
2.32980e-04,3.82781,0.165766
2.32984e-04,3.79406,0.162438
2.32988e-04,3.80875,0.165328
2.32992e-04,3.78938,0.165547
2.32996e-04,3.78187,0.161156
2.33000e-04,3.76125,0.164734
2.33004e-04,3.73813,0.163453
2.33008e-04,3.77062,0.163953
2.33012e-04,3.74594,0.162109
2.33016e-04,3.73844,0.163094
2.33020e-04,3.75469,0.162109
2.33024e-04,3.74094,0.162453
2.33028e-04,3.71094,0.159719
2.33032e-04,3.71687,0.160562
2.33036e-04,3.69219,0.160609
2.33040e-04,3.69094,0.160094
2.33044e-04,3.69125,0.162
2.33048e-04,3.67719,0.161109
2.33052e-04,3.69,0.160969
2.33056e-04,3.64844,0.159125
2.33060e-04,3.65813,0.159547
2.33064e-04,3.65469,0.160328
2.33068e-04,3.66031,0.159453
2.33072e-04,3.65406,0.159047
2.33076e-04,3.63875,0.159188
2.33080e-04,3.62125,0.158062
2.33084e-04,3.60813,0.157984
2.33088e-04,3.61656,0.158438
2.33092e-04,3.58188,0.158766
2.33096e-04,3.58719,0.158594
2.33100e-04,3.58125,0.157672
2.33104e-04,3.58281,0.156484
2.33108e-04,3.58375,0.158766
2.33112e-04,3.57844,0.156234
2.33116e-04,3.54375,0.15575
2.33120e-04,3.50719,0.156141
2.33124e-04,3.51156,0.156594
2.33128e-04,3.52406,0.154422
2.33132e-04,3.50375,0.154703
2.33136e-04,3.51531,0.155844
2.33140e-04,3.49156,0.154609
2.33144e-04,3.49844,0.154062
2.33148e-04,3.49594,0.155078
2.33152e-04,3.48656,0.153109
2.33156e-04,3.46937,0.154406
2.33160e-04,3.45938,0.154234
2.33164e-04,3.44094,0.152703
2.33168e-04,3.43875,0.153172
2.33172e-04,3.43906,0.153
2.33176e-04,3.435,0.153078
2.33180e-04,3.40281,0.152703
2.33184e-04,3.395,0.152234
2.33188e-04,3.40313,0.150563
2.33192e-04,3.40594,0.152625
2.33196e-04,3.38281,0.152062
2.33200e-04,3.37344,0.150875
2.33204e-04,3.36719,0.150922
2.33208e-04,3.32719,0.1495
2.33212e-04,3.35656,0.151016
2.33216e-04,3.35844,0.148547
2.33220e-04,3.3375,0.148391
2.33224e-04,3.34281,0.148734
2.33228e-04,3.34375,0.149094
2.33232e-04,3.31344,0.148828
2.33236e-04,3.31469,0.149438
2.33240e-04,3.31969,0.147672
2.33244e-04,3.29969,0.149422
2.33248e-04,3.27313,0.147547
2.33252e-04,3.29156,0.146219
2.33256e-04,3.29656,0.148453
2.33260e-04,3.28219,0.145547
2.33264e-04,3.26531,0.145813
2.33268e-04,3.2575,0.148344
2.33272e-04,3.25156,0.146297
2.33276e-04,3.20812,0.145484
2.33280e-04,3.22562,0.147047
2.33284e-04,3.20562,0.14275
2.33288e-04,3.22781,0.145656
2.33292e-04,3.1975,0.145766
2.33296e-04,3.17219,0.144141
2.33300e-04,3.16719,0.145563
2.33304e-04,3.18,0.143031
2.33308e-04,3.15563,0.142797
2.33312e-04,3.16094,0.143172
2.33316e-04,3.16781,0.142109
2.33320e-04,3.14281,0.141797
2.33324e-04,3.12094,0.144359
2.33328e-04,3.11688,0.141984
2.33332e-04,3.13563,0.142469
2.33336e-04,3.09469,0.140828
2.33340e-04,3.09094,0.141547
2.33344e-04,3.11219,0.141891
2.33348e-04,3.08719,0.138594
2.33352e-04,3.07469,0.140094
2.33356e-04,3.07,0.140656
2.33360e-04,3.07344,0.139594
2.33364e-04,3.04438,0.139109
2.33368e-04,3.02156,0.139734
2.33372e-04,3.02344,0.138141
2.33376e-04,3.01,0.140078
2.33380e-04,2.99656,0.139391
2.33384e-04,3.01625,0.137781
2.33388e-04,2.9675,0.139063
2.33392e-04,2.99781,0.13775
2.33396e-04,2.96781,0.136813
2.33400e-04,2.97594,0.137875
2.33404e-04,2.99781,0.135578
2.33408e-04,2.97188,0.137406
2.33412e-04,2.95188,0.136422
2.33416e-04,2.96062,0.135391
2.33420e-04,2.95,0.134578
2.33424e-04,2.91219,0.135969
2.33428e-04,2.91688,0.134313
2.33432e-04,2.89281,0.135281
2.33436e-04,2.88687,0.133688
2.33440e-04,2.92625,0.133078
2.33444e-04,2.87438,0.133609
2.33448e-04,2.88375,0.133563
2.33452e-04,2.89938,0.133484
2.33456e-04,2.86875,0.133828
2.33460e-04,2.86687,0.133125
2.33464e-04,2.855,0.133391
2.33468e-04,2.85656,0.131906
2.33472e-04,2.84031,0.132281
2.33476e-04,2.8375,0.132531
2.33480e-04,2.82625,0.131969
2.33484e-04,2.81656,0.131016
2.33488e-04,2.83094,0.1315
2.33492e-04,2.79438,0.131297
2.33496e-04,2.7825,0.131141
2.33500e-04,2.75625,0.130781
2.33504e-04,2.77031,0.13025
2.33508e-04,2.77687,0.130594
2.33512e-04,2.74063,0.129797
2.33516e-04,2.74875,0.127938
2.33520e-04,2.75656,0.129234
2.33524e-04,2.73219,0.129766
2.33528e-04,2.71937,0.127016
2.33532e-04,2.70719,0.126906
2.33536e-04,2.70719,0.128281
2.33540e-04,2.69813,0.128281
2.33544e-04,2.70344,0.127453
2.33548e-04,2.69125,0.128203
2.33552e-04,2.69813,0.126172
2.33556e-04,2.67031,0.124672
2.33560e-04,2.66938,0.127781
2.33564e-04,2.65938,0.1255
2.33568e-04,2.67375,0.126094
2.33572e-04,2.64438,0.124969
2.33576e-04,2.64375,0.124469
2.33580e-04,2.63,0.124281
2.33584e-04,2.62531,0.125516
2.33588e-04,2.61219,0.125
2.33592e-04,2.575,0.123531
2.33596e-04,2.59594,0.124094
2.33600e-04,2.59938,0.123547
2.33604e-04,2.57625,0.121641
2.33608e-04,2.5675,0.122719
2.33612e-04,2.57375,0.12225
2.33616e-04,2.56031,0.121219
2.33620e-04,2.53563,0.121953
2.33624e-04,2.56531,0.122453
2.33628e-04,2.52469,0.121375
2.33632e-04,2.52219,0.120453
2.33636e-04,2.52312,0.120703
2.33640e-04,2.50125,0.118109
2.33644e-04,2.51094,0.121188
2.33648e-04,2.51187,0.118031
2.33652e-04,2.4875,0.118672
2.33656e-04,2.47781,0.120297
2.33660e-04,2.48406,0.118281
2.33664e-04,2.46813,0.120078
2.33668e-04,2.45938,0.118422
2.33672e-04,2.47156,0.117859
2.33676e-04,2.44813,0.118703
2.33680e-04,2.44219,0.117453
2.33684e-04,2.44313,0.118063
2.33688e-04,2.42531,0.116687
2.33692e-04,2.40219,0.116781
2.33696e-04,2.42313,0.115875
2.33700e-04,2.41656,0.116156
2.33704e-04,2.40313,0.115641
2.33708e-04,2.38781,0.116625
2.33712e-04,2.39344,0.114594
2.33716e-04,2.38875,0.114266
2.33720e-04,2.37938,0.116437
2.33724e-04,2.35781,0.112625
2.33728e-04,2.3475,0.114594
2.33732e-04,2.33344,0.115094
2.33736e-04,2.34125,0.112844
2.33740e-04,2.31469,0.114641
2.33744e-04,2.34406,0.112125
2.33748e-04,2.32344,0.111
2.33752e-04,2.30063,0.115187
2.33756e-04,2.31844,0.111781
2.33760e-04,2.29,0.111766
2.33764e-04,2.2675,0.112406
2.33768e-04,2.25844,0.111
2.33772e-04,2.26781,0.109453
2.33776e-04,2.26031,0.111719
2.33780e-04,2.24469,0.110281
2.33784e-04,2.225,0.109828
2.33788e-04,2.22406,0.109469
2.33792e-04,2.23813,0.108906
2.33796e-04,2.22844,0.109563
2.33800e-04,2.20781,0.109141
2.33804e-04,2.19875,0.108219
2.33808e-04,2.18531,0.108875
2.33812e-04,2.17531,0.108094
2.33816e-04,2.18906,0.108328
2.33820e-04,2.16562,0.107188
2.33824e-04,2.14688,0.106813
2.33828e-04,2.15938,0.107891
2.33832e-04,2.13219,0.106844
2.33836e-04,2.14125,0.104484
