Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG,
-1.7304e-03,4.55469,0.11475
-1.7300e-03,4.55625,0.112703
-1.7296e-03,4.55156,0.112766
-1.7292e-03,4.53625,0.112906
-1.7288e-03,4.53188,0.112641
-1.7284e-03,4.53531,0.112359
-1.7280e-03,4.53313,0.111219
-1.7276e-03,4.50656,0.111297
-1.7272e-03,4.49594,0.111953
-1.7268e-03,4.4575,0.111813
-1.7264e-03,4.47313,0.109797
-1.7260e-03,4.46125,0.110469
-1.7256e-03,4.44875,0.110141
-1.7252e-03,4.45063,0.110906
-1.7248e-03,4.42938,0.110516
-1.7244e-03,4.41625,0.110016
-1.7240e-03,4.42531,0.107984
-1.7236e-03,4.42344,0.109156
-1.7232e-03,4.41344,0.109203
-1.7228e-03,4.39969,0.110516
-1.7224e-03,4.40156,0.107016
-1.7220e-03,4.3775,0.109266
-1.7216e-03,4.37688,0.107281
-1.7212e-03,4.35719,0.108703
-1.7208e-03,4.3675,0.110063
-1.7204e-03,4.36813,0.108359
-1.7200e-03,4.33219,0.106625
-1.7196e-03,4.31906,0.107266
-1.7192e-03,4.32,0.105344
-1.7188e-03,4.32781,0.108531
-1.7184e-03,4.31156,0.107109
-1.7180e-03,4.29188,0.104891
-1.7176e-03,4.29906,0.107016
-1.7172e-03,4.30156,0.106234
-1.7168e-03,4.26781,0.106406
-1.7164e-03,4.26813,0.105281
-1.7160e-03,4.27,0.104359
-1.7156e-03,4.28344,0.105047
-1.7152e-03,4.25594,0.105953
-1.7148e-03,4.22531,0.103391
-1.7144e-03,4.24688,0.1055
-1.7140e-03,4.21469,0.104031
-1.7136e-03,4.21719,0.103484
-1.7132e-03,4.22781,0.105672
-1.7128e-03,4.19719,0.104594
-1.7124e-03,4.18219,0.102375
-1.7120e-03,4.19531,0.104422
-1.7116e-03,4.19031,0.102281
-1.7112e-03,4.15875,0.101859
-1.7108e-03,4.19375,0.101906
-1.7104e-03,4.14656,0.100797
-1.7100e-03,4.16375,0.102438
-1.7096e-03,4.13594,0.102625
-1.7092e-03,4.12281,0.101828
-1.7088e-03,4.15313,0.102969
-1.7084e-03,4.13,0.101484
-1.7080e-03,4.11344,0.098875
-1.7076e-03,4.12,0.101625
-1.7072e-03,4.10344,0.100562
-1.7068e-03,4.08437,0.101172
-1.7064e-03,4.08125,0.100484
-1.7060e-03,4.08906,0.0990625
-1.7056e-03,4.07937,0.100812
-1.7052e-03,4.05875,0.0986875
-1.7048e-03,4.04563,0.098125
-1.7044e-03,4.02813,0.0982969
-1.7040e-03,4.02,0.0981875
-1.7036e-03,4.01125,0.0981719
-1.7032e-03,4.00656,0.0987188
-1.7028e-03,4.00281,0.0992656
-1.7024e-03,4.01875,0.0980469
-1.7020e-03,3.96125,0.0969219
-1.7016e-03,3.97688,0.0986719
-1.7012e-03,3.99188,0.0985938
-1.7008e-03,3.9475,0.0995469
-1.7004e-03,3.925,0.097625
-1.7000e-03,3.95594,0.0972031
-1.6996e-03,3.94188,0.097125
-1.6992e-03,3.94188,0.0977813
-1.6988e-03,3.94094,0.0961875
-1.6984e-03,3.91719,0.0969062
-1.6980e-03,3.91219,0.0965
-1.6976e-03,3.91219,0.0959531
-1.6972e-03,3.90781,0.095875
-1.6968e-03,3.91406,0.0963594
-1.6964e-03,3.88313,0.0932969
-1.6960e-03,3.87562,0.0942031
-1.6956e-03,3.87469,0.0943125
-1.6952e-03,3.84938,0.096
-1.6948e-03,3.85531,0.0945625
-1.6944e-03,3.85188,0.0941094
-1.6940e-03,3.83062,0.09075
-1.6936e-03,3.83469,0.0929062
-1.6932e-03,3.82,0.0946094
-1.6928e-03,3.81563,0.0929531
-1.6924e-03,3.81719,0.0927812
-1.6920e-03,3.82437,0.0903594
-1.6916e-03,3.78531,0.0932656
-1.6912e-03,3.78531,0.0914844
-1.6908e-03,3.77687,0.0924688
-1.6904e-03,3.7675,0.092125
-1.6900e-03,3.76625,0.0907656
-1.6896e-03,3.75406,0.0899375
-1.6892e-03,3.74812,0.093125
-1.6888e-03,3.72906,0.0922344
-1.6884e-03,3.73563,0.091375
-1.6880e-03,3.7275,0.0893594
-1.6876e-03,3.7,0.0919688
-1.6872e-03,3.72812,0.0906875
-1.6868e-03,3.69063,0.0907969
-1.6864e-03,3.67719,0.0895781
-1.6860e-03,3.67188,0.0899063
-1.6856e-03,3.65656,0.090875
-1.6852e-03,3.66594,0.0894063
-1.6848e-03,3.67719,0.0908125
-1.6844e-03,3.63969,0.087875
-1.6840e-03,3.62062,0.0881875
-1.6836e-03,3.63094,0.087625
-1.6832e-03,3.64531,0.0901094
-1.6828e-03,3.64219,0.0865313
-1.6824e-03,3.60656,0.0877969
-1.6820e-03,3.59531,0.0855781
-1.6816e-03,3.58563,0.0886875
-1.6812e-03,3.58344,0.0883281
-1.6808e-03,3.59156,0.0894063
-1.6804e-03,3.56969,0.08475
-1.6800e-03,3.55656,0.0864219
-1.6796e-03,3.57344,0.0859375
-1.6792e-03,3.55187,0.0871719
-1.6788e-03,3.55563,0.0881875
-1.6784e-03,3.53406,0.0852813
-1.6780e-03,3.53781,0.083875
-1.6776e-03,3.52,0.0862813
-1.6772e-03,3.52156,0.0882813
-1.6768e-03,3.49906,0.0861094
-1.6764e-03,3.46406,0.0850313
-1.6760e-03,3.47125,0.0829063
-1.6756e-03,3.48594,0.086125
-1.6752e-03,3.46281,0.0863906
-1.6748e-03,3.43812,0.0858906
-1.6744e-03,3.45875,0.0838281
-1.6740e-03,3.43,0.0844687
-1.6736e-03,3.42813,0.0839375
-1.6732e-03,3.41625,0.0876563
-1.6728e-03,3.39719,0.0826563
-1.6724e-03,3.41656,0.0837344
-1.6720e-03,3.39375,0.0814688
-1.6716e-03,3.39031,0.082875
-1.6712e-03,3.37688,0.085875
-1.6708e-03,3.39,0.0840156
-1.6704e-03,3.36313,0.0796875
-1.6700e-03,3.35906,0.0826719
-1.6696e-03,3.35156,0.0822344
-1.6692e-03,3.36688,0.0833438
-1.6688e-03,3.35594,0.0848906
-1.6684e-03,3.33844,0.0797812
-1.6680e-03,3.31406,0.0808125
-1.6676e-03,3.31969,0.0821406
-1.6672e-03,3.30125,0.0820938
-1.6668e-03,3.29312,0.0819219
-1.6664e-03,3.26562,0.0781719
-1.6660e-03,3.28875,0.0791875
-1.6656e-03,3.27156,0.0828125
-1.6652e-03,3.25969,0.079875
-1.6648e-03,3.27969,0.0802031
-1.6644e-03,3.24469,0.0798594
-1.6640e-03,3.25844,0.0781875
-1.6636e-03,3.225,0.0805156
-1.6632e-03,3.23188,0.0804531
-1.6628e-03,3.22688,0.08
-1.6624e-03,3.20094,0.0776562
-1.6620e-03,3.21406,0.0789844
-1.6616e-03,3.18094,0.0764844
-1.6612e-03,3.16719,0.0800469
-1.6608e-03,3.17313,0.0777969
-1.6604e-03,3.17031,0.0772031
-1.6600e-03,3.16031,0.0777812
-1.6596e-03,3.15,0.0751406
-1.6592e-03,3.13938,0.0771562
-1.6588e-03,3.13437,0.0773594
-1.6584e-03,3.145,0.0744688
-1.6580e-03,3.09094,0.0773438
-1.6576e-03,3.10844,0.0776875
-1.6572e-03,3.11813,0.076375
-1.6568e-03,3.09906,0.0771719
-1.6564e-03,3.10813,0.0751719
-1.6560e-03,3.07719,0.0748906
-1.6556e-03,3.05281,0.0760625
-1.6552e-03,3.0525,0.0752031
-1.6548e-03,3.07281,0.0736875
-1.6544e-03,3.05781,0.0750938
-1.6540e-03,3.04375,0.0720313
-1.6536e-03,3.03938,0.0754844
-1.6532e-03,3.01,0.0733437
-1.6528e-03,3.00875,0.072125
-1.6524e-03,3.00062,0.0724219
-1.6520e-03,2.99812,0.0726094
-1.6516e-03,2.98062,0.0711875
-1.6512e-03,2.99656,0.0745156
-1.6508e-03,2.995,0.0707187
-1.6504e-03,2.97969,0.072375
-1.6500e-03,2.95688,0.0730313
-1.6496e-03,2.95219,0.0713281
-1.6492e-03,2.93031,0.0719687
-1.6488e-03,2.94188,0.0715313
-1.6484e-03,2.92031,0.0706875
-1.6480e-03,2.93406,0.0727344
-1.6476e-03,2.93406,0.0711563
-1.6472e-03,2.905,0.0695156
-1.6468e-03,2.90531,0.0701094
-1.6464e-03,2.88781,0.0700469
-1.6460e-03,2.88656,0.0696875
-1.6456e-03,2.87031,0.0683281
-1.6452e-03,2.86031,0.0688281
-1.6448e-03,2.8425,0.0695469
-1.6444e-03,2.87031,0.069875
-1.6440e-03,2.82875,0.0677344
-1.6436e-03,2.84125,0.0693281
-1.6432e-03,2.8325,0.0680625
-1.6428e-03,2.82656,0.0673125
-1.6424e-03,2.78969,0.0686875
-1.6420e-03,2.81031,0.0679219
-1.6416e-03,2.80875,0.066
-1.6412e-03,2.77219,0.0674375
-1.6408e-03,2.7525,0.0657812
-1.6404e-03,2.75062,0.0678438
-1.6400e-03,2.76656,0.0673125
-1.6396e-03,2.73375,0.0649375
-1.6392e-03,2.74438,0.0666719
-1.6388e-03,2.74344,0.0662812
-1.6384e-03,2.75313,0.0654062
-1.6380e-03,2.7275,0.065875
-1.6376e-03,2.71719,0.064875
-1.6372e-03,2.68438,0.0653594
-1.6368e-03,2.70812,0.0657031
-1.6364e-03,2.72094,0.0655312
-1.6360e-03,2.70063,0.0650469
-1.6356e-03,2.66156,0.0644531
-1.6352e-03,2.66031,0.0636094
-1.6348e-03,2.66469,0.064625
-1.6344e-03,2.66125,0.0650625
-1.6340e-03,2.63187,0.0630625
-1.6336e-03,2.63687,0.0640781
-1.6332e-03,2.61813,0.0618594
-1.6328e-03,2.60844,0.0620313
-1.6324e-03,2.62031,0.0635938
-1.6320e-03,2.58062,0.0642812
-1.6316e-03,2.58781,0.0632969
-1.6312e-03,2.60406,0.0644375
-1.6308e-03,2.57688,0.0615625
-1.6304e-03,2.57625,0.0626406
-1.6300e-03,2.56594,0.0644531
-1.6296e-03,2.545,0.0614375
-1.6292e-03,2.56188,0.0624219
-1.6288e-03,2.55187,0.0591719
-1.6284e-03,2.53,0.0612188
-1.6280e-03,2.53187,0.0620469
-1.6276e-03,2.52125,0.064125
-1.6272e-03,2.52344,0.0579687
-1.6268e-03,2.52969,0.0600313
-1.6264e-03,2.49625,0.0581562
-1.6260e-03,2.48219,0.0620625
-1.6256e-03,2.48313,0.0605781
-1.6252e-03,2.48219,0.0595781
-1.6248e-03,2.49594,0.0572031
-1.6244e-03,2.46375,0.058875
-1.6240e-03,2.4575,0.0592813
-1.6236e-03,2.4575,0.0599688
-1.6232e-03,2.46375,0.0572812
-1.6228e-03,2.44031,0.0589531
-1.6224e-03,2.4375,0.0599219
-1.6220e-03,2.44469,0.0586563
-1.6216e-03,2.41625,0.0576562
-1.6212e-03,2.41219,0.0572187
-1.6208e-03,2.41781,0.05625
-1.6204e-03,2.38094,0.0576562
-1.6200e-03,2.40344,0.0574844
-1.6196e-03,2.39031,0.0572656
-1.6192e-03,2.37406,0.0566875
-1.6188e-03,2.37438,0.0563594
-1.6184e-03,2.34781,0.0580937
-1.6180e-03,2.34344,0.0563594
-1.6176e-03,2.33156,0.0562812
-1.6172e-03,2.33625,0.0540313
-1.6168e-03,2.3175,0.0565156
-1.6164e-03,2.31625,0.0550156
-1.6160e-03,2.29094,0.0567656
-1.6156e-03,2.28,0.0531875
-1.6152e-03,2.285,0.0541563
-1.6148e-03,2.28531,0.0529063
-1.6144e-03,2.27469,0.0559531
-1.6140e-03,2.26,0.0537656
-1.6136e-03,2.26,0.0538281
-1.6132e-03,2.26031,0.0522656
-1.6128e-03,2.245,0.0522344
-1.6124e-03,2.24719,0.0538594
-1.6120e-03,2.2325,0.0533906
-1.6116e-03,2.2425,0.0533438
-1.6112e-03,2.22844,0.0515469
-1.6108e-03,2.18438,0.0512813
-1.6104e-03,2.18688,0.0530313
-1.6100e-03,2.17563,0.0526094
-1.6096e-03,2.17063,0.05275
-1.6092e-03,2.17344,0.0509844
-1.6088e-03,2.16,0.0512031
-1.6084e-03,2.15625,0.0531719
-1.6080e-03,2.15344,0.0524844
-1.6076e-03,2.14312,0.0505312
-1.6072e-03,2.1475,0.0496094
-1.6068e-03,2.13313,0.0505937
-1.6064e-03,2.10969,0.0498125
-1.6060e-03,2.08969,0.0521875
-1.6056e-03,2.10625,0.0487812
-1.6052e-03,2.08062,0.0491562
-1.6048e-03,2.09906,0.0485781
-1.6044e-03,2.08969,0.0506562
-1.6040e-03,2.07844,0.051
-1.6036e-03,2.06344,0.0489531
-1.6032e-03,2.04062,0.0482812
-1.6028e-03,2.0225,0.0485156
-1.6024e-03,2.01906,0.0473906
-1.6020e-03,2.04219,0.0516875
-1.6016e-03,2.01938,0.0488125
-1.6012e-03,2.02094,0.047125
-1.6008e-03,2.01156,0.0469375
-1.6004e-03,1.9975,0.0476406
-1.6000e-03,1.99531,0.0473438
-1.5996e-03,1.95875,0.0487656
-1.5992e-03,1.96594,0.045125
-1.5988e-03,1.98781,0.0467969
-1.5984e-03,1.92594,0.0475313
-1.5980e-03,1.96031,0.0471563
-1.5976e-03,1.9625,0.0469844
-1.5972e-03,1.93688,0.0449688
-1.5968e-03,1.91938,0.0455313
-1.5964e-03,1.91156,0.0457813
-1.5960e-03,1.89594,0.0459219
-1.5956e-03,1.89531,0.0468125
-1.5952e-03,1.90656,0.0439219
-1.5948e-03,1.89813,0.0418594
-1.5944e-03,1.88187,0.0457188
-1.5940e-03,1.8975,0.0445313
-1.5936e-03,1.83875,0.0446875
-1.5932e-03,1.8425,0.0437656
-1.5928e-03,1.80844,0.0423281
-1.5924e-03,1.80937,0.0435156
-1.5920e-03,1.82781,0.0445469
-1.5916e-03,1.82125,0.0447344
-1.5912e-03,1.80812,0.0427656
-1.5908e-03,1.8225,0.0410781
-1.5904e-03,1.79844,0.0412031
-1.5900e-03,1.78812,0.0423594
-1.5896e-03,1.77563,0.0412969
-1.5892e-03,1.76687,0.0403437
-1.5888e-03,1.75281,0.0419844
-1.5884e-03,1.75531,0.0397813
-1.5880e-03,1.74844,0.0426094
-1.5876e-03,1.74031,0.0412031
-1.5872e-03,1.7,0.0395781
-1.5868e-03,1.72188,0.0401719
-1.5864e-03,1.67938,0.039125
-1.5860e-03,1.70719,0.0408594
-1.5856e-03,1.69875,0.0410625
-1.5852e-03,1.70312,0.0376719
-1.5848e-03,1.68625,0.0378281
-1.5844e-03,1.69781,0.0411719
-1.5840e-03,1.66531,0.0377031
-1.5836e-03,1.64906,0.0390625
-1.5832e-03,1.64062,0.0376094
-1.5828e-03,1.64187,0.0363438
-1.5824e-03,1.65563,0.0397188
-1.5820e-03,1.60844,0.0390313
-1.5816e-03,1.59906,0.0374688
-1.5812e-03,1.62031,0.0377188
-1.5808e-03,1.61625,0.0364531
-1.5804e-03,1.57563,0.036375
-1.5800e-03,1.60594,0.0388125
-1.5796e-03,1.61219,0.0361563
-1.5792e-03,1.5525,0.0350156
-1.5788e-03,1.56656,0.0367813
-1.5784e-03,1.57906,0.0357813
-1.5780e-03,1.52906,0.0382031
-1.5776e-03,1.50656,0.0359844
-1.5772e-03,1.51969,0.0329062
-1.5768e-03,1.49906,0.0342656
-1.5764e-03,1.50687,0.0379063
-1.5760e-03,1.51687,0.0341094
-1.5756e-03,1.49625,0.0340937
-1.5752e-03,1.49844,0.0339219
-1.5748e-03,1.48438,0.0330312
-1.5744e-03,1.48687,0.0362188
-1.5740e-03,1.45531,0.0352656
-1.5736e-03,1.45156,0.0341094
-1.5732e-03,1.45344,0.0333281
-1.5728e-03,1.43781,0.0321875
-1.5724e-03,1.41563,0.033875
-1.5720e-03,1.40344,0.0343281
-1.5716e-03,1.38156,0.0331875
-1.5712e-03,1.395,0.031125
-1.5708e-03,1.40594,0.0327031
-1.5704e-03,1.38563,0.0321094
-1.5700e-03,1.39312,0.0356875
-1.5696e-03,1.36813,0.0318125
-1.5692e-03,1.36219,0.0316094
-1.5688e-03,1.35938,0.0319375
-1.5684e-03,1.35563,0.0323437
-1.5680e-03,1.3475,0.0310625
-1.5676e-03,1.35594,0.0330781
-1.5672e-03,1.32937,0.0281094
-1.5668e-03,1.31344,0.0294531
-1.5664e-03,1.31688,0.0326406
-1.5660e-03,1.29,0.032625
-1.5656e-03,1.27594,0.030125
-1.5652e-03,1.31375,0.0297656
-1.5648e-03,1.27438,0.0276875
-1.5644e-03,1.26719,0.0307344
-1.5640e-03,1.27594,0.0326406
-1.5636e-03,1.26,0.0284375
-1.5632e-03,1.24719,0.0276094
-1.5628e-03,1.24,0.0291406
-1.5624e-03,1.24469,0.029875
-1.5620e-03,1.20938,0.0299531
-1.5616e-03,1.20281,0.0283438
-1.5612e-03,1.20969,0.028375
-1.5608e-03,1.2,0.028
-1.5604e-03,1.1925,0.029625
-1.5600e-03,1.18375,0.03
-1.5596e-03,1.18938,0.0288906
-1.5592e-03,1.18531,0.0250938
-1.5588e-03,1.16406,0.0277969
-1.5584e-03,1.15719,0.02875
-1.5580e-03,1.16719,0.0252813
-1.5576e-03,1.1425,0.0279531
-1.5572e-03,1.13031,0.0270156
-1.5568e-03,1.13125,0.0267656
-1.5564e-03,1.11312,0.0289375
-1.5560e-03,1.12156,0.0266719
-1.5556e-03,1.07375,0.0249063
-1.5552e-03,1.09406,0.0249688
-1.5548e-03,1.09656,0.0248281
-1.5544e-03,1.09281,0.026125
-1.5540e-03,1.05375,0.0275156
-1.5536e-03,1.07844,0.0259844
-1.5532e-03,1.06062,0.0247813
-1.5528e-03,1.01812,0.0239844
-1.5524e-03,1.01969,0.0239531
-1.5520e-03,1.03125,0.0255
-1.5516e-03,1.04,0.0234844
-1.5512e-03,1.03281,0.0221719
-1.5508e-03,1.01438,0.0237344
-1.5504e-03,0.980625,0.0231094
-1.5500e-03,0.981875,0.0233125
-1.5496e-03,0.987812,0.0233594
-1.5492e-03,0.995313,0.0204375
-1.5488e-03,0.965625,0.0249844
-1.5484e-03,0.973125,0.023
-1.5480e-03,0.94375,0.02075
-1.5476e-03,0.9325,0.0229375
-1.5472e-03,0.916875,0.0198281
-1.5468e-03,0.935312,0.0197031
-1.5464e-03,0.905625,0.0239531
-1.5460e-03,0.88125,0.020125
-1.5456e-03,0.893125,0.0215625
-1.5452e-03,0.890313,0.0215938
-1.5448e-03,0.883437,0.0178125
-1.5444e-03,0.858125,0.0219844
-1.5440e-03,0.863125,0.0217188
-1.5436e-03,0.875938,0.0179531
-1.5432e-03,0.874688,0.0183437
-1.5428e-03,0.845938,0.0178906
-1.5424e-03,0.834063,0.0167188
-1.5420e-03,0.8225,0.02325
-1.5416e-03,0.816562,0.0176094
-1.5412e-03,0.792813,0.0166719
-1.5408e-03,0.796563,0.0178281
-1.5404e-03,0.8,0.0182656
-1.5400e-03,0.791563,0.0190469
-1.5396e-03,0.7725,0.0189531
-1.5392e-03,0.771875,0.0131875
-1.5388e-03,0.765938,0.0162969
-1.5384e-03,0.761875,0.0165156
-1.5380e-03,0.753437,0.0174063
-1.5376e-03,0.74875,0.0159063
-1.5372e-03,0.740313,0.0148125
-1.5368e-03,0.718438,0.0156406
-1.5364e-03,0.725938,0.0173438
-1.5360e-03,0.72125,0.0147969
-1.5356e-03,0.705937,0.0172344
-1.5352e-03,0.68625,0.0143594
-1.5348e-03,0.690625,0.0127656
-1.5344e-03,0.685,0.0155937
-1.5340e-03,0.67125,0.0160156
-1.5336e-03,0.660625,0.0131406
-1.5332e-03,0.675937,0.0137188
-1.5328e-03,0.645,0.0129844
-1.5324e-03,0.650312,0.0132812
-1.5320e-03,0.610625,0.0154844
-1.5316e-03,0.623125,0.0132656
-1.5312e-03,0.626875,0.0126406
-1.5308e-03,0.608437,0.0116875
-1.5304e-03,0.59875,0.0139063
-1.5300e-03,0.609375,0.0134531
-1.5296e-03,0.583438,0.0119688
-1.5292e-03,0.579375,0.0123906
-1.5288e-03,0.567813,0.0136562
-1.5284e-03,0.56125,0.01125
-1.5280e-03,0.541563,0.0120156
-1.5276e-03,0.534375,0.0115156
-1.5272e-03,0.554688,0.0102656
-1.5268e-03,0.535938,0.0105156
-1.5264e-03,0.512188,0.0124219
-1.5260e-03,0.505625,0.00975
-1.5256e-03,0.485313,0.0109844
-1.5252e-03,0.485625,0.0100938
-1.5248e-03,0.479687,0.009875
-1.5244e-03,0.483125,0.0102188
-1.5240e-03,0.4775,0.0114219
-1.5236e-03,0.456875,0.00845313
-1.5232e-03,0.450313,0.0086875
-1.5228e-03,0.463125,0.00951562
-1.5224e-03,0.440625,0.0109063
-1.5220e-03,0.42875,0.0100156
-1.5216e-03,0.4325,0.00895313
-1.5212e-03,0.430312,0.00715625
-1.5208e-03,0.412187,0.00989063
-1.5204e-03,0.41875,0.00982813
-1.5200e-03,0.405938,0.0095625
-1.5196e-03,0.395313,0.00739063
-1.5192e-03,0.394062,0.00782813
-1.5188e-03,0.389375,0.00757812
-1.5184e-03,0.387813,0.00921875
-1.5180e-03,0.372188,0.00903125
-1.5176e-03,0.348438,0.00696875
-1.5172e-03,0.357813,0.00596875
-1.5168e-03,0.336875,0.00596875
-1.5164e-03,0.341562,0.00821875
-1.5160e-03,0.3225,0.0071875
-1.5156e-03,0.320625,0.00498438
-1.5152e-03,0.311875,0.00607813
-1.5148e-03,0.299687,0.00764062
-1.5144e-03,0.295625,0.00632813
-1.5140e-03,0.270937,0.00807813
-1.5136e-03,0.2775,0.00414063
-1.5132e-03,0.260625,0.0040625
-1.5128e-03,0.250625,0.0055
-1.5124e-03,0.245625,0.00628125
-1.5120e-03,0.231875,0.00503125
-1.5116e-03,0.232187,0.0049375
-1.5112e-03,0.242188,0.00385937
-1.5108e-03,0.22625,0.00392188
-1.5104e-03,0.211875,0.00546875
-1.5100e-03,0.162812,0.00507813
-1.5096e-03,0.201563,0.00420313
-1.5092e-03,0.181563,0.00276562
-1.5088e-03,0.19125,0.00317188
-1.5084e-03,0.1675,0.0043125
-1.5080e-03,0.147187,0.004
-1.5076e-03,0.148438,0.00157813
-1.5072e-03,0.173125,0.002875
-1.5068e-03,0.140313,0.00309375
-1.5064e-03,0.104375,0.00239062
-1.5060e-03,0.118125,0.002375
-1.5056e-03,0.110938,0.00103125
-1.5052e-03,0.113437,0.00120312
-1.5048e-03,0.109688,0.00410938
-1.5044e-03,0.0875,0.00148438
-1.5040e-03,0.083125,0.0025
-1.5036e-03,0.0775,0.0010625
-1.5032e-03,0.0596875,0.000296875
-1.5028e-03,0.084375,0.00229687
-1.5024e-03,0.0471875,0.00207813
-1.5020e-03,0.06,0.000390625
-1.5016e-03,0.0540625,0.00071875
-1.5012e-03,0.0328125,-0.000359375
-1.5008e-03,0.0140625,0.00034375
-1.5004e-03,0.0346875,0.001375
-1.5000e-03,-0.0065625,-0.000140625
-1.4996e-03,0.0128125,-0.00075
-1.4992e-03,0.011875,-0.000734375
-1.4988e-03,-0.00375,-0.00015625
-1.4984e-03,0.00875,0.000546875
-1.4980e-03,-0.015625,-0.00028125
-1.4976e-03,-0.0371875,-0.00198438
-1.4972e-03,-0.0290625,-0.00232812
-1.4968e-03,-0.0403125,-0.00135938
-1.4964e-03,-0.0403125,-0.000578125
-1.4960e-03,-0.0575,-0.0015625
-1.4956e-03,-0.0496875,-0.0025625
-1.4952e-03,-0.058125,-0.00335937
-1.4948e-03,-0.078125,-0.00059375
-1.4944e-03,-0.0840625,-0.00109375
-1.4940e-03,-0.075625,-0.0020625
-1.4936e-03,-0.08125,-0.00315625
-1.4932e-03,-0.0959375,-0.00510938
-1.4928e-03,-0.0978125,-0.00260938
-1.4924e-03,-0.11625,-0.00223438
-1.4920e-03,-0.110938,-0.00414063
-1.4916e-03,-0.113437,-0.00475
-1.4912e-03,-0.120625,-0.00567187
-1.4908e-03,-0.121875,-0.00464062
-1.4904e-03,-0.119063,-0.00304688
-1.4900e-03,-0.1375,-0.00364063
-1.4896e-03,-0.150313,-0.00471875
-1.4892e-03,-0.145313,-0.00471875
-1.4888e-03,-0.165,-0.00367188
-1.4884e-03,-0.162812,-0.0040625
-1.4880e-03,-0.180313,-0.00496875
-1.4876e-03,-0.195312,-0.00571875
-1.4872e-03,-0.20625,-0.0054375
-1.4868e-03,-0.184062,-0.0068125
-1.4864e-03,-0.188438,-0.00585938
-1.4860e-03,-0.19625,-0.00521875
-1.4856e-03,-0.217188,-0.00620313
-1.4852e-03,-0.2325,-0.007375
-1.4848e-03,-0.21875,-0.00751562
-1.4844e-03,-0.253437,-0.00645313
-1.4840e-03,-0.2675,-0.00525
-1.4836e-03,-0.242813,-0.0083125
-1.4832e-03,-0.265313,-0.00882813
-1.4828e-03,-0.270313,-0.00785938
-1.4824e-03,-0.284687,-0.006375
