Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG,
2.31104e-04,4.97219,0.116187
2.31108e-04,4.97438,0.116312
2.31112e-04,4.97438,0.116703
2.31116e-04,4.96875,0.118766
2.31120e-04,4.9625,0.118063
2.31124e-04,4.96219,0.119563
2.31128e-04,4.97063,0.118922
2.31132e-04,4.98125,0.118719
2.31136e-04,4.95938,0.119094
2.31140e-04,4.96094,0.120375
2.31144e-04,4.96625,0.120594
2.31148e-04,4.98031,0.122859
2.31152e-04,4.9625,0.123016
2.31156e-04,4.96656,0.123344
2.31160e-04,4.97125,0.122922
2.31164e-04,4.93625,0.123781
2.31168e-04,4.94937,0.125031
2.31172e-04,4.95094,0.124406
2.31176e-04,4.97281,0.125156
2.31180e-04,4.97969,0.127141
2.31184e-04,4.96094,0.126703
2.31188e-04,4.95437,0.128109
2.31192e-04,4.94969,0.128266
2.31196e-04,4.96875,0.128234
2.31200e-04,4.96469,0.128891
2.31204e-04,4.95719,0.130281
2.31208e-04,4.95156,0.130922
2.31212e-04,4.95375,0.130953
2.31216e-04,4.96969,0.131641
2.31220e-04,4.98031,0.130172
2.31224e-04,4.95812,0.132969
2.31228e-04,4.97,0.132781
2.31232e-04,4.92969,0.132203
2.31236e-04,4.965,0.134125
2.31240e-04,4.96156,0.133125
2.31244e-04,4.9575,0.134391
2.31248e-04,4.95344,0.136359
2.31252e-04,4.96094,0.134734
2.31256e-04,4.97187,0.135781
2.31260e-04,4.95406,0.1365
2.31264e-04,4.93938,0.136266
2.31268e-04,4.96781,0.13725
2.31272e-04,4.95781,0.139063
2.31276e-04,4.95,0.139391
2.31280e-04,4.96875,0.138672
2.31284e-04,4.94188,0.138797
2.31288e-04,4.94094,0.141547
2.31292e-04,4.97,0.139609
2.31296e-04,4.96906,0.140125
2.31300e-04,4.96031,0.142297
2.31304e-04,4.95531,0.142359
2.31308e-04,4.94688,0.142828
2.31312e-04,4.97969,0.144437
2.31316e-04,4.96031,0.143219
2.31320e-04,4.94437,0.144156
2.31324e-04,4.96063,0.145328
2.31328e-04,4.94406,0.1445
2.31332e-04,4.96031,0.145656
2.31336e-04,4.98438,0.145563
2.31340e-04,4.98031,0.146297
2.31344e-04,4.94344,0.146719
2.31348e-04,4.96281,0.145859
2.31352e-04,4.99156,0.147547
2.31356e-04,4.95875,0.147641
2.31360e-04,4.94937,0.148609
2.31364e-04,4.94031,0.148094
2.31368e-04,4.93687,0.148938
2.31372e-04,4.95406,0.149328
2.31376e-04,4.95312,0.149438
2.31380e-04,4.93781,0.149656
2.31384e-04,4.97344,0.149375
2.31388e-04,4.96875,0.150047
2.31392e-04,4.9475,0.149188
2.31396e-04,4.95312,0.153312
2.31400e-04,4.96969,0.151828
2.31404e-04,4.95469,0.151734
2.31408e-04,4.97156,0.153281
2.31412e-04,4.96625,0.153094
2.31416e-04,4.9575,0.153
2.31420e-04,4.955,0.154656
2.31424e-04,4.96312,0.153609
2.31428e-04,4.94469,0.153531
2.31432e-04,4.9525,0.154312
2.31436e-04,4.96125,0.154406
2.31440e-04,4.94906,0.155734
2.31444e-04,4.94313,0.1555
2.31448e-04,4.955,0.155797
2.31452e-04,4.9725,0.1575
2.31456e-04,4.95063,0.156141
2.31460e-04,4.95375,0.155969
2.31464e-04,4.94969,0.157656
2.31468e-04,4.965,0.156672
2.31472e-04,4.96344,0.158297
2.31476e-04,4.93344,0.157984
2.31480e-04,4.96156,0.158266
2.31484e-04,4.96438,0.158281
2.31488e-04,4.96906,0.159016
2.31492e-04,4.95063,0.159469
2.31496e-04,4.94094,0.158422
2.31500e-04,4.975,0.161172
2.31504e-04,4.95812,0.160641
2.31508e-04,4.955,0.160516
2.31512e-04,4.96312,0.160859
2.31516e-04,4.97125,0.160531
2.31520e-04,4.93406,0.160312
2.31524e-04,4.97906,0.161906
2.31528e-04,4.97438,0.161875
2.31532e-04,4.96719,0.163359
2.31536e-04,4.96156,0.160812
2.31540e-04,4.94719,0.162844
2.31544e-04,4.96625,0.162672
2.31548e-04,4.94781,0.163688
2.31552e-04,4.9625,0.164391
2.31556e-04,4.95781,0.163312
2.31560e-04,4.95188,0.165922
2.31564e-04,4.95781,0.166547
2.31568e-04,4.9475,0.163188
2.31572e-04,4.95531,0.165766
2.31576e-04,4.96938,0.165406
2.31580e-04,4.94344,0.165656
2.31584e-04,4.95094,0.165969
2.31588e-04,4.94969,0.166625
2.31592e-04,4.96875,0.166719
2.31596e-04,4.95188,0.165969
2.31600e-04,4.94406,0.16675
2.31604e-04,4.94125,0.168984
2.31608e-04,4.945,0.166781
2.31612e-04,4.96469,0.168578
2.31616e-04,4.98406,0.168375
2.31620e-04,4.94,0.169156
2.31624e-04,4.95,0.168578
2.31628e-04,4.96156,0.169156
2.31632e-04,4.96281,0.168641
2.31636e-04,4.95719,0.169437
2.31640e-04,4.95,0.171047
2.31644e-04,4.93656,0.1685
2.31648e-04,4.97031,0.171906
2.31652e-04,4.97562,0.170359
2.31656e-04,4.9625,0.171328
2.31660e-04,4.95344,0.170719
2.31664e-04,4.95063,0.170844
2.31668e-04,4.95406,0.170969
2.31672e-04,4.95656,0.172094
2.31676e-04,4.95969,0.171578
2.31680e-04,4.98531,0.173031
2.31684e-04,4.97375,0.175234
2.31688e-04,4.9575,0.171641
2.31692e-04,4.96687,0.17425
2.31696e-04,4.96844,0.174687
2.31700e-04,4.95656,0.174906
2.31704e-04,4.95281,0.174078
2.31708e-04,4.94625,0.175063
2.31712e-04,4.95094,0.175063
2.31716e-04,4.95594,0.173734
2.31720e-04,4.96969,0.174313
2.31724e-04,4.94375,0.177031
2.31728e-04,4.95531,0.173313
2.31732e-04,4.94688,0.176672
2.31736e-04,4.94875,0.177187
2.31740e-04,4.95312,0.175266
2.31744e-04,4.95875,0.179516
2.31748e-04,4.94188,0.177047
2.31752e-04,4.96281,0.177203
2.31756e-04,4.93625,0.177094
2.31760e-04,4.95656,0.177078
2.31764e-04,4.94219,0.176609
2.31768e-04,4.96125,0.178125
2.31772e-04,4.95437,0.17675
2.31776e-04,4.965,0.177656
2.31780e-04,4.94375,0.177937
2.31784e-04,4.9375,0.177625
2.31788e-04,4.95156,0.178063
2.31792e-04,4.95312,0.178922
2.31796e-04,4.95875,0.180125
2.31800e-04,4.96969,0.179656
2.31804e-04,4.93625,0.180078
2.31808e-04,4.96656,0.181109
2.31812e-04,4.97,0.180703
2.31816e-04,4.96438,0.180109
2.31820e-04,4.95125,0.180891
2.31824e-04,4.95,0.179719
2.31828e-04,4.96094,0.180547
2.31832e-04,4.96594,0.181438
2.31836e-04,4.97656,0.180625
2.31840e-04,4.95875,0.1805
2.31844e-04,4.95281,0.180656
2.31848e-04,4.96938,0.181375
2.31852e-04,4.94656,0.1815
2.31856e-04,4.95125,0.182313
2.31860e-04,4.95594,0.182094
2.31864e-04,4.95094,0.181703
2.31868e-04,4.95969,0.181203
2.31872e-04,4.95781,0.181906
2.31876e-04,4.95531,0.181594
2.31880e-04,4.94594,0.183844
2.31884e-04,4.95125,0.182047
2.31888e-04,4.96687,0.182422
2.31892e-04,4.97281,0.182734
2.31896e-04,4.95656,0.182953
2.31900e-04,4.95344,0.183594
2.31904e-04,4.96875,0.182438
2.31908e-04,4.97281,0.184297
2.31912e-04,4.95594,0.183234
2.31916e-04,4.93969,0.185891
2.31920e-04,4.95969,0.182875
2.31924e-04,4.97375,0.18475
2.31928e-04,4.96625,0.184078
2.31932e-04,4.9675,0.182766
2.31936e-04,4.96406,0.183328
2.31940e-04,4.98906,0.184656
2.31944e-04,4.93969,0.184344
2.31948e-04,4.95219,0.184109
2.31952e-04,4.9825,0.184078
2.31956e-04,4.98781,0.184812
2.31960e-04,4.97219,0.183469
2.31964e-04,4.95563,0.184984
2.31968e-04,4.96563,0.184188
2.31972e-04,4.95344,0.183953
2.31976e-04,4.94125,0.185906
2.31980e-04,4.98188,0.185219
2.31984e-04,4.95906,0.184219
2.31988e-04,4.95656,0.185938
2.31992e-04,4.96406,0.185938
2.31996e-04,4.96594,0.185406
2.32000e-04,4.94437,0.185984
2.32004e-04,4.94781,0.18625
2.32008e-04,4.96531,0.18625
2.32012e-04,4.96594,0.188078
2.32016e-04,4.975,0.186562
2.32020e-04,4.96,0.185609
2.32024e-04,4.97813,0.186047
2.32028e-04,4.94156,0.185438
2.32032e-04,4.97375,0.185938
2.32036e-04,4.96281,0.186906
2.32040e-04,4.945,0.188203
2.32044e-04,4.95469,0.185844
2.32048e-04,4.95281,0.186953
2.32052e-04,4.97344,0.187609
2.32056e-04,4.95812,0.186406
2.32060e-04,4.96687,0.187594
2.32064e-04,4.96063,0.187953
2.32068e-04,4.97562,0.186312
2.32072e-04,4.96375,0.186844
2.32076e-04,4.97656,0.189688
2.32080e-04,4.95875,0.188234
2.32084e-04,4.97156,0.189047
2.32088e-04,4.97,0.189188
2.32092e-04,4.97875,0.188094
2.32096e-04,4.95563,0.188656
2.32100e-04,4.95906,0.188672
2.32104e-04,4.97344,0.188734
2.32108e-04,4.94688,0.190297
2.32112e-04,4.96594,0.189438
2.32116e-04,4.945,0.190156
2.32120e-04,4.95063,0.189734
2.32124e-04,4.94844,0.190375
2.32128e-04,4.95156,0.190094
2.32132e-04,4.96156,0.189953
2.32136e-04,4.95594,0.19025
2.32140e-04,4.96375,0.190047
2.32144e-04,4.96125,0.190266
2.32148e-04,4.95344,0.190797
2.32152e-04,4.96375,0.192047
2.32156e-04,4.93562,0.190078
2.32160e-04,4.95094,0.191797
2.32164e-04,4.9675,0.19175
2.32168e-04,4.9525,0.189672
2.32172e-04,4.95688,0.190375
2.32176e-04,4.95969,0.190109
2.32180e-04,4.95875,0.192016
2.32184e-04,4.95938,0.191641
2.32188e-04,4.97063,0.191109
2.32192e-04,4.95469,0.191656
2.32196e-04,4.95188,0.19125
2.32200e-04,4.94656,0.190688
2.32204e-04,4.94094,0.190734
2.32208e-04,4.95,0.192016
2.32212e-04,4.95469,0.191016
2.32216e-04,4.97375,0.192297
2.32220e-04,4.95594,0.192
2.32224e-04,4.97125,0.191734
2.32228e-04,4.94375,0.192578
2.32232e-04,4.93187,0.191391
2.32236e-04,4.95531,0.192016
2.32240e-04,4.96438,0.194188
2.32244e-04,4.96438,0.192266
2.32248e-04,4.94125,0.192
2.32252e-04,4.95875,0.19325
2.32256e-04,4.95563,0.193562
2.32260e-04,4.95437,0.193672
2.32264e-04,4.94,0.191594
2.32268e-04,4.97344,0.193
2.32272e-04,4.97187,0.194391
2.32276e-04,4.975,0.192203
2.32280e-04,4.95656,0.195125
2.32284e-04,4.97281,0.194562
2.32288e-04,4.96875,0.194156
2.32292e-04,4.975,0.195656
2.32296e-04,4.97469,0.192828
2.32300e-04,4.95594,0.194297
2.32304e-04,4.95906,0.194094
2.32308e-04,4.95688,0.194141
2.32312e-04,4.9575,0.194734
2.32316e-04,4.96156,0.193484
2.32320e-04,4.97,0.193094
2.32324e-04,4.95906,0.195078
2.32328e-04,4.98062,0.195688
2.32332e-04,4.93656,0.194203
2.32336e-04,4.95719,0.194859
2.32340e-04,4.97406,0.195203
2.32344e-04,4.95437,0.193281
2.32348e-04,4.95656,0.195297
2.32352e-04,4.95969,0.196422
2.32356e-04,4.96531,0.194125
2.32360e-04,4.98062,0.193984
2.32364e-04,4.94625,0.195297
2.32368e-04,4.96812,0.194516
2.32372e-04,4.94125,0.195469
2.32376e-04,4.94375,0.194469
2.32380e-04,4.96219,0.194703
2.32384e-04,4.9625,0.195766
2.32388e-04,4.97438,0.195391
2.32392e-04,4.9625,0.195719
2.32396e-04,4.97531,0.193984
2.32400e-04,4.97438,0.194516
2.32404e-04,4.94469,0.195922
2.32408e-04,4.93781,0.195453
2.32412e-04,4.97094,0.196203
2.32416e-04,4.95688,0.195469
2.32420e-04,4.97781,0.196688
2.32424e-04,4.96219,0.1945
2.32428e-04,4.955,0.196328
2.32432e-04,4.95812,0.195859
2.32436e-04,4.94625,0.196766
2.32440e-04,4.96219,0.196047
2.32444e-04,4.96156,0.196266
2.32448e-04,4.97844,0.196266
2.32452e-04,4.95094,0.195547
2.32456e-04,4.94437,0.196422
2.32460e-04,4.96844,0.196234
2.32464e-04,4.96969,0.196453
2.32468e-04,4.97406,0.196391
2.32472e-04,4.95375,0.197469
2.32476e-04,4.9725,0.197703
2.32480e-04,4.94562,0.196859
2.32484e-04,4.95656,0.196391
2.32488e-04,4.9575,0.196766
2.32492e-04,4.96344,0.195547
2.32496e-04,4.93313,0.197719
2.32500e-04,4.94688,0.195219
2.32504e-04,4.95688,0.196125
2.32508e-04,4.9525,0.196516
2.32512e-04,4.9475,0.198094
2.32516e-04,4.95656,0.198844
2.32520e-04,4.97031,0.196219
2.32524e-04,4.96875,0.197422
2.32528e-04,4.93562,0.196172
2.32532e-04,4.95563,0.197516
2.32536e-04,4.98062,0.197109
2.32540e-04,4.96031,0.195734
2.32544e-04,4.97344,0.197375
2.32548e-04,4.9725,0.197156
2.32552e-04,4.97125,0.196641
2.32556e-04,4.93781,0.197016
2.32560e-04,4.95219,0.198672
2.32564e-04,4.9725,0.196688
2.32568e-04,4.96344,0.19875
2.32572e-04,4.95688,0.198781
2.32576e-04,4.97625,0.197375
2.32580e-04,5.00188,0.198859
2.32584e-04,4.97125,0.198313
2.32588e-04,4.9575,0.198578
2.32592e-04,4.94094,0.199391
2.32596e-04,4.96188,0.199031
2.32600e-04,4.99219,0.198766
2.32604e-04,4.93281,0.196203
2.32608e-04,4.94437,0.199109
2.32612e-04,4.96125,0.198125
2.32616e-04,4.97687,0.197813
2.32620e-04,4.97438,0.199922
2.32624e-04,4.97313,0.197922
2.32628e-04,4.99437,0.198344
2.32632e-04,4.97562,0.201484
2.32636e-04,4.96969,0.196953
2.32640e-04,4.95719,0.198531
2.32644e-04,4.985,0.200547
2.32648e-04,4.9725,0.199719
2.32652e-04,4.95531,0.199094
2.32656e-04,4.9725,0.199969
2.32660e-04,4.94656,0.198375
2.32664e-04,4.94531,0.199422
2.32668e-04,4.97375,0.200813
2.32672e-04,4.97406,0.198547
2.32676e-04,4.96969,0.199969
2.32680e-04,4.96,0.199266
2.32684e-04,4.97375,0.1985
2.32688e-04,4.95688,0.201469
2.32692e-04,4.96812,0.200516
2.32696e-04,4.96438,0.200906
2.32700e-04,4.97844,0.200453
2.32704e-04,4.96094,0.198797
2.32708e-04,4.96438,0.199672
2.32712e-04,4.96469,0.199109
2.32716e-04,4.97406,0.200344
2.32720e-04,4.96906,0.201313
2.32724e-04,4.94031,0.198328
2.32728e-04,4.975,0.201219
2.32732e-04,4.96781,0.199938
2.32736e-04,4.96687,0.199172
2.32740e-04,4.95156,0.200125
2.32744e-04,4.97406,0.200516
2.32748e-04,4.96281,0.199578
2.32752e-04,4.94906,0.202813
2.32756e-04,4.95875,0.199266
2.32760e-04,4.97969,0.199109
2.32764e-04,4.95375,0.201844
2.32768e-04,4.95688,0.199703
2.32772e-04,4.975,0.200141
2.32776e-04,4.93813,0.200063
2.32780e-04,4.97469,0.200063
2.32784e-04,4.98188,0.200281
2.32788e-04,4.9725,0.201078
2.32792e-04,4.98156,0.199406
2.32796e-04,4.95469,0.200484
2.32800e-04,4.96969,0.200937
2.32804e-04,4.955,0.20025
2.32808e-04,4.98344,0.2005
2.32812e-04,4.96438,0.199875
2.32816e-04,4.97,0.199906
2.32820e-04,4.97906,0.200109
2.32824e-04,4.96781,0.199422
2.32828e-04,4.97,0.200281
2.32832e-04,4.95,0.200234
2.32836e-04,4.95781,0.200891
2.32840e-04,4.95594,0.200656
2.32844e-04,4.95281,0.199953
2.32848e-04,4.96625,0.201016
2.32852e-04,4.9825,0.201313
2.32856e-04,4.96063,0.198344
2.32860e-04,4.95125,0.201891
2.32864e-04,4.97531,0.200984
2.32868e-04,4.96312,0.200063
2.32872e-04,4.95094,0.203344
2.32876e-04,4.95031,0.201141
2.32880e-04,4.9675,0.201016
2.32884e-04,4.97125,0.201891
2.32888e-04,4.99344,0.199641
2.32892e-04,4.98062,0.200703
2.32896e-04,4.98344,0.202531
2.32900e-04,4.96406,0.201016
2.32904e-04,4.97219,0.200234
2.32908e-04,4.96281,0.201719
2.32912e-04,4.94688,0.2015
2.32916e-04,4.9725,0.200531
2.32920e-04,4.95469,0.201047
2.32924e-04,4.985,0.202375
2.32928e-04,4.97594,0.202047
2.32932e-04,4.95031,0.200563
2.32936e-04,4.93281,0.201437
2.32940e-04,4.975,0.199813
2.32944e-04,4.95375,0.200859
2.32948e-04,4.97719,0.203
2.32952e-04,4.97719,0.200063
2.32956e-04,4.96125,0.201406
2.32960e-04,4.96687,0.200578
2.32964e-04,4.95563,0.203141
2.32968e-04,4.95063,0.201203
2.32972e-04,4.95125,0.200453
2.32976e-04,4.95531,0.201453
2.32980e-04,4.955,0.200766
2.32984e-04,4.94969,0.201734
2.32988e-04,4.96656,0.200578
2.32992e-04,4.9725,0.202141
2.32996e-04,4.97875,0.200594
2.33000e-04,4.95281,0.200875
2.33004e-04,4.95312,0.200937
2.33008e-04,4.96656,0.202563
2.33012e-04,4.96812,0.201156
2.33016e-04,4.97875,0.200313
2.33020e-04,4.96125,0.203422
2.33024e-04,4.98281,0.202813
2.33028e-04,4.96344,0.200375
2.33032e-04,4.95906,0.202031
2.33036e-04,4.97281,0.201281
2.33040e-04,4.97687,0.201984
2.33044e-04,4.9925,0.201984
2.33048e-04,4.95188,0.201609
2.33052e-04,4.96469,0.202547
2.33056e-04,4.99031,0.202
2.33060e-04,4.98562,0.201328
2.33064e-04,4.97031,0.200156
2.33068e-04,4.96406,0.202484
2.33072e-04,4.9725,0.201563
2.33076e-04,4.97438,0.201219
2.33080e-04,4.96469,0.202313
2.33084e-04,4.95625,0.202578
2.33088e-04,4.95188,0.200969
2.33092e-04,4.98406,0.201547
2.33096e-04,4.96063,0.201656
2.33100e-04,4.98062,0.203234
2.33104e-04,4.965,0.202859
2.33108e-04,4.98625,0.201891
2.33112e-04,4.96406,0.200594
2.33116e-04,4.98219,0.20125
2.33120e-04,4.97125,0.204672
2.33124e-04,4.97031,0.200859
2.33128e-04,4.96719,0.201453
2.33132e-04,4.97125,0.200656
2.33136e-04,4.98156,0.203516
2.33140e-04,4.95156,0.201578
2.33144e-04,4.96063,0.202125
2.33148e-04,4.97313,0.200969
2.33152e-04,4.96531,0.202297
2.33156e-04,4.96063,0.203359
2.33160e-04,4.99063,0.201828
2.33164e-04,4.97219,0.203094
2.33168e-04,4.97844,0.202031
2.33172e-04,4.97063,0.202813
2.33176e-04,4.96531,0.201781
2.33180e-04,4.97656,0.202047
2.33184e-04,4.97375,0.203391
2.33188e-04,4.96969,0.203859
2.33192e-04,4.9675,0.203063
2.33196e-04,4.97938,0.202531
2.33200e-04,4.97813,0.201625
2.33204e-04,4.96594,0.202125
2.33208e-04,4.95469,0.202672
2.33212e-04,4.975,0.203375
2.33216e-04,4.9725,0.202078
2.33220e-04,4.98594,0.201078
2.33224e-04,4.99094,0.202516
2.33228e-04,4.97719,0.203766
2.33232e-04,4.96281,0.201625
2.33236e-04,4.98562,0.203344
2.33240e-04,4.98625,0.203328
2.33244e-04,4.975,0.202578
2.33248e-04,4.97625,0.204453
2.33252e-04,4.955,0.202406
2.33256e-04,4.97531,0.202859
2.33260e-04,4.97187,0.203734
2.33264e-04,4.98375,0.202078
2.33268e-04,4.97313,0.2035
2.33272e-04,4.97438,0.202328
2.33276e-04,4.97938,0.202453
2.33280e-04,4.96719,0.203719
2.33284e-04,4.94437,0.202109
2.33288e-04,4.98188,0.202266
2.33292e-04,4.96875,0.201578
2.33296e-04,4.98188,0.203344
2.33300e-04,4.96687,0.203609
2.33304e-04,4.99031,0.202266
2.33308e-04,4.97594,0.202219
2.33312e-04,4.97313,0.202734
2.33316e-04,4.99031,0.200406
2.33320e-04,4.9675,0.203781
2.33324e-04,4.98594,0.202031
2.33328e-04,4.97781,0.201797
2.33332e-04,4.98937,0.203078
2.33336e-04,4.98781,0.201953
2.33340e-04,4.95125,0.203359
2.33344e-04,4.98313,0.202609
2.33348e-04,4.96969,0.201813
2.33352e-04,4.9725,0.202172
2.33356e-04,4.98125,0.203781
2.33360e-04,4.97656,0.203016
2.33364e-04,4.95281,0.202469
2.33368e-04,4.96563,0.203375
2.33372e-04,4.97406,0.203109
2.33376e-04,4.97469,0.203969
2.33380e-04,4.94875,0.204047
2.33384e-04,4.9675,0.204656
2.33388e-04,4.95875,0.203656
2.33392e-04,4.95344,0.203625
2.33396e-04,4.99063,0.204219
2.33400e-04,4.9825,0.203234
2.33404e-04,4.9825,0.203141
2.33408e-04,4.99125,0.203328
2.33412e-04,4.96844,0.203516
2.33416e-04,4.97125,0.204344
2.33420e-04,4.98406,0.202953
2.33424e-04,4.99,0.203469
2.33428e-04,4.94906,0.203719
2.33432e-04,4.9475,0.20325
2.33436e-04,4.97156,0.202672
2.33440e-04,4.98406,0.203406
2.33444e-04,4.98937,0.20325
2.33448e-04,4.99875,0.202797
2.33452e-04,4.98531,0.204219
2.33456e-04,4.96,0.204359
2.33460e-04,4.97594,0.203672
2.33464e-04,4.97313,0.203203
2.33468e-04,4.9875,0.203578
2.33472e-04,4.98031,0.202687
2.33476e-04,4.95531,0.203437
2.33480e-04,4.97,0.202672
2.33484e-04,4.99281,0.204563
2.33488e-04,4.98906,0.203609
2.33492e-04,4.98656,0.203687
2.33496e-04,4.965,0.202109
2.33500e-04,4.95,0.203437
2.33504e-04,4.95906,0.205672
2.33508e-04,4.97719,0.203266
2.33512e-04,4.98375,0.203516
2.33516e-04,4.97094,0.205875
2.33520e-04,4.99375,0.203391
2.33524e-04,4.97344,0.204297
2.33528e-04,4.97719,0.20475
2.33532e-04,4.95406,0.203078
2.33536e-04,4.96375,0.203844
2.33540e-04,4.97562,0.205594
2.33544e-04,4.97219,0.202687
2.33548e-04,4.9625,0.20325
2.33552e-04,4.98469,0.204031
2.33556e-04,4.97938,0.203937
2.33560e-04,4.97687,0.202734
2.33564e-04,4.97969,0.204969
2.33568e-04,4.99719,0.203844
2.33572e-04,4.97625,0.204828
2.33576e-04,4.96125,0.202953
2.33580e-04,4.97906,0.204922
2.33584e-04,4.96469,0.204984
2.33588e-04,4.95875,0.204547
2.33592e-04,4.97344,0.203109
2.33596e-04,4.985,0.202687
2.33600e-04,4.96156,0.204406
2.33604e-04,4.99625,0.203547
2.33608e-04,4.93313,0.202937
2.33612e-04,4.965,0.204484
2.33616e-04,4.99125,0.203234
2.33620e-04,4.96844,0.202672
2.33624e-04,4.99375,0.204656
2.33628e-04,4.97687,0.203891
2.33632e-04,4.97156,0.202391
2.33636e-04,4.96719,0.204937
2.33640e-04,4.97781,0.203703
2.33644e-04,4.98344,0.202781
2.33648e-04,4.98188,0.204
2.33652e-04,4.96188,0.203875
2.33656e-04,4.96469,0.204359
2.33660e-04,4.9825,0.205359
2.33664e-04,4.9725,0.2035
2.33668e-04,4.99313,0.203109
2.33672e-04,4.96281,0.203406
2.33676e-04,4.96875,0.203656
2.33680e-04,4.98875,0.204578
2.33684e-04,4.97656,0.203563
2.33688e-04,4.98188,0.203469
2.33692e-04,4.97031,0.203172
2.33696e-04,4.98344,0.204437
2.33700e-04,4.975,0.204016
2.33704e-04,4.99281,0.205344
2.33708e-04,4.97719,0.203359
2.33712e-04,4.96781,0.206156
2.33716e-04,4.97313,0.202406
2.33720e-04,4.97938,0.203422
2.33724e-04,4.96875,0.204703
2.33728e-04,4.96188,0.203953
2.33732e-04,4.98344,0.205406
2.33736e-04,4.98031,0.204672
2.33740e-04,4.985,0.204047
2.33744e-04,4.97938,0.205109
2.33748e-04,4.97656,0.205563
2.33752e-04,4.96844,0.203469
2.33756e-04,4.97969,0.204297
2.33760e-04,4.97906,0.203922
2.33764e-04,4.99437,0.204453
2.33768e-04,4.955,0.203656
2.33772e-04,4.96438,0.204109
2.33776e-04,4.97781,0.203875
2.33780e-04,4.98969,0.203031
2.33784e-04,4.99031,0.204359
2.33788e-04,4.98719,0.204891
2.33792e-04,4.99031,0.204406
2.33796e-04,4.97281,0.203875
2.33800e-04,4.99406,0.203563
2.33804e-04,4.96531,0.203547
2.33808e-04,4.99094,0.203844
2.33812e-04,4.97531,0.202953
2.33816e-04,4.97187,0.202703
2.33820e-04,4.96031,0.204734
2.33824e-04,4.99812,0.204281
2.33828e-04,4.96875,0.203641
2.33832e-04,4.97906,0.204656
2.33836e-04,4.98906,0.203281
2.33840e-04,4.97,0.203656
2.33844e-04,4.96875,0.204016
2.33848e-04,4.98688,0.203609
2.33852e-04,4.98906,0.204594
2.33856e-04,4.97094,0.204281
