Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG,
2.31096e-04,2.43188,0.0408281
2.31100e-04,2.43281,0.0405
2.31104e-04,2.44094,0.0411094
2.31108e-04,2.46125,0.04
2.31112e-04,2.47562,0.0418125
2.31116e-04,2.46656,0.0441406
2.31120e-04,2.48125,0.0426719
2.31124e-04,2.47719,0.0428594
2.31128e-04,2.48344,0.0447031
2.31132e-04,2.49719,0.04175
2.31136e-04,2.50563,0.0442031
2.31140e-04,2.54688,0.04275
2.31144e-04,2.53438,0.0434375
2.31148e-04,2.53125,0.0449063
2.31152e-04,2.5325,0.0456875
2.31156e-04,2.55969,0.0445781
2.31160e-04,2.55469,0.0465313
2.31164e-04,2.565,0.0449531
2.31168e-04,2.55656,0.0454375
2.31172e-04,2.54469,0.0473594
2.31176e-04,2.57187,0.0465156
2.31180e-04,2.59656,0.047875
2.31184e-04,2.595,0.0471406
2.31188e-04,2.59781,0.047
2.31192e-04,2.59813,0.0490312
2.31196e-04,2.57875,0.0487187
2.31200e-04,2.60844,0.0483437
2.31204e-04,2.62469,0.0505
2.31208e-04,2.62438,0.0481875
2.31212e-04,2.63281,0.0492187
2.31216e-04,2.6575,0.051625
2.31220e-04,2.67313,0.0511719
2.31224e-04,2.65063,0.0512188
2.31228e-04,2.67531,0.050625
2.31232e-04,2.70625,0.0486719
2.31236e-04,2.67594,0.0531406
2.31240e-04,2.71875,0.0514531
2.31244e-04,2.71031,0.051625
2.31248e-04,2.72812,0.0530625
2.31252e-04,2.75,0.0531875
2.31256e-04,2.72656,0.0535781
2.31260e-04,2.7475,0.0547344
2.31264e-04,2.7525,0.0533125
2.31268e-04,2.77375,0.0549531
2.31272e-04,2.77156,0.055125
2.31276e-04,2.77844,0.0546094
2.31280e-04,2.785,0.0555781
2.31284e-04,2.79625,0.0554219
2.31288e-04,2.7825,0.0560625
2.31292e-04,2.80563,0.0562031
2.31296e-04,2.8125,0.05625
2.31300e-04,2.82344,0.058375
2.31304e-04,2.795,0.0569062
2.31308e-04,2.84156,0.0552813
2.31312e-04,2.83719,0.0599063
2.31316e-04,2.85188,0.0583437
2.31320e-04,2.86844,0.05725
2.31324e-04,2.88906,0.0594531
2.31328e-04,2.86437,0.0578281
2.31332e-04,2.87656,0.0588281
2.31336e-04,2.88406,0.061625
2.31340e-04,2.8875,0.058875
2.31344e-04,2.91844,0.0592969
2.31348e-04,2.90094,0.0608906
2.31352e-04,2.93438,0.0599063
2.31356e-04,2.96094,0.0609063
2.31360e-04,2.92656,0.0620938
2.31364e-04,2.94594,0.0617188
2.31368e-04,2.94813,0.0626406
2.31372e-04,2.94937,0.0632812
2.31376e-04,2.98031,0.0624375
2.31380e-04,2.97562,0.0620781
2.31384e-04,3.00094,0.0638438
2.31388e-04,2.99625,0.0631562
2.31392e-04,3.01656,0.0644844
2.31396e-04,3.02156,0.0642188
2.31400e-04,3.01906,0.0645625
2.31404e-04,3.03688,0.0648438
2.31408e-04,3.02687,0.0648594
2.31412e-04,3.04781,0.0667969
2.31416e-04,3.04156,0.0651562
2.31420e-04,3.0575,0.0673125
2.31424e-04,3.06875,0.0677813
2.31428e-04,3.04438,0.0652969
2.31432e-04,3.08594,0.0694687
2.31436e-04,3.09688,0.0679219
2.31440e-04,3.10406,0.067
2.31444e-04,3.10813,0.0695937
2.31448e-04,3.12656,0.0695625
2.31452e-04,3.12875,0.0681094
2.31456e-04,3.11,0.0707187
2.31460e-04,3.14875,0.0690625
2.31464e-04,3.12188,0.071
2.31468e-04,3.15,0.0731406
2.31472e-04,3.17656,0.0686563
2.31476e-04,3.17813,0.0712656
2.31480e-04,3.18562,0.0725156
2.31484e-04,3.2,0.0726406
2.31488e-04,3.20781,0.07225
2.31492e-04,3.20562,0.0720625
2.31496e-04,3.20344,0.0725
2.31500e-04,3.19531,0.07325
2.31504e-04,3.20594,0.07275
2.31508e-04,3.23031,0.0741875
2.31512e-04,3.25531,0.07475
2.31516e-04,3.22313,0.0735781
2.31520e-04,3.26281,0.07525
2.31524e-04,3.25531,0.0745938
2.31528e-04,3.2675,0.0763594
2.31532e-04,3.3,0.0771719
2.31536e-04,3.28344,0.0752813
2.31540e-04,3.31813,0.075875
2.31544e-04,3.31438,0.0760625
2.31548e-04,3.31375,0.0766719
2.31552e-04,3.31844,0.0764219
2.31556e-04,3.31656,0.0786875
2.31560e-04,3.34125,0.0781094
2.31564e-04,3.35438,0.0784375
2.31568e-04,3.31937,0.0799062
2.31572e-04,3.35656,0.0792812
2.31576e-04,3.33969,0.0796875
2.31580e-04,3.37438,0.0810625
2.31584e-04,3.37156,0.077375
2.31588e-04,3.39906,0.0803125
2.31592e-04,3.36969,0.0802031
2.31596e-04,3.40719,0.0790156
2.31600e-04,3.40219,0.0820156
2.31604e-04,3.41063,0.081875
2.31608e-04,3.43688,0.0812344
2.31612e-04,3.43063,0.0806875
2.31616e-04,3.43844,0.0830781
2.31620e-04,3.44063,0.0830469
2.31624e-04,3.47313,0.083875
2.31628e-04,3.44813,0.0844531
2.31632e-04,3.47938,0.0841719
2.31636e-04,3.47562,0.0856094
2.31640e-04,3.50406,0.0852813
2.31644e-04,3.47156,0.085
2.31648e-04,3.50563,0.0845781
2.31652e-04,3.49594,0.0873594
2.31656e-04,3.51875,0.0885781
2.31660e-04,3.54219,0.0847813
2.31664e-04,3.55688,0.0874531
2.31668e-04,3.58531,0.0861094
2.31672e-04,3.54875,0.0873906
2.31676e-04,3.55438,0.0881875
2.31680e-04,3.56281,0.0892031
2.31684e-04,3.58406,0.0860469
2.31688e-04,3.58188,0.089375
2.31692e-04,3.61156,0.0893594
2.31696e-04,3.61625,0.0892969
2.31700e-04,3.64562,0.0913125
2.31704e-04,3.65563,0.0894844
2.31708e-04,3.615,0.0885625
2.31712e-04,3.63594,0.0918906
2.31716e-04,3.64656,0.0930312
2.31720e-04,3.66875,0.0900938
2.31724e-04,3.66438,0.0925312
2.31728e-04,3.69625,0.0919531
2.31732e-04,3.67625,0.0902813
2.31736e-04,3.695,0.092625
2.31740e-04,3.69594,0.0930469
2.31744e-04,3.71875,0.0927969
2.31748e-04,3.72031,0.0933906
2.31752e-04,3.71844,0.09475
2.31756e-04,3.7375,0.0944844
2.31760e-04,3.73625,0.0945625
2.31764e-04,3.7525,0.0938438
2.31768e-04,3.77375,0.0957812
2.31772e-04,3.74094,0.0955312
2.31776e-04,3.75125,0.0963906
2.31780e-04,3.78031,0.096125
2.31784e-04,3.78375,0.0954219
2.31788e-04,3.80219,0.097875
2.31792e-04,3.80719,0.0985
2.31796e-04,3.81281,0.0969688
2.31800e-04,3.81406,0.0979219
2.31804e-04,3.82313,0.0990313
2.31808e-04,3.84844,0.0993281
2.31812e-04,3.83719,0.101422
2.31816e-04,3.8225,0.0989063
2.31820e-04,3.86063,0.0988594
2.31824e-04,3.86125,0.101406
2.31828e-04,3.85938,0.101359
2.31832e-04,3.85375,0.101312
2.31836e-04,3.86875,0.101781
2.31840e-04,3.8975,0.0995469
2.31844e-04,3.89219,0.1015
2.31848e-04,3.90656,0.103188
2.31852e-04,3.90344,0.101703
2.31856e-04,3.95375,0.102594
2.31860e-04,3.92375,0.103781
2.31864e-04,3.94906,0.101891
2.31868e-04,3.92563,0.104844
2.31872e-04,3.94156,0.104797
2.31876e-04,3.95469,0.104875
2.31880e-04,3.95656,0.104969
2.31884e-04,3.98719,0.103547
2.31888e-04,3.99375,0.105453
2.31892e-04,3.98813,0.105172
2.31896e-04,3.99562,0.105844
2.31900e-04,3.99938,0.106688
2.31904e-04,3.98813,0.105891
2.31908e-04,4.01781,0.1075
2.31912e-04,4.05063,0.107766
2.31916e-04,4.05156,0.106922
2.31920e-04,4.02125,0.107203
2.31924e-04,4.05,0.109141
2.31928e-04,4.06969,0.108344
2.31932e-04,4.09375,0.111063
2.31936e-04,4.10688,0.109609
2.31940e-04,4.08531,0.107609
2.31944e-04,4.09938,0.110766
2.31948e-04,4.10938,0.110328
2.31952e-04,4.10875,0.110438
2.31956e-04,4.14187,0.111141
2.31960e-04,4.13625,0.110813
2.31964e-04,4.13219,0.111766
2.31968e-04,4.14344,0.112578
2.31972e-04,4.15875,0.111453
2.31976e-04,4.17656,0.114453
2.31980e-04,4.18313,0.11375
2.31984e-04,4.1775,0.112859
2.31988e-04,4.17812,0.114141
2.31992e-04,4.19344,0.114281
2.31996e-04,4.18656,0.113875
2.32000e-04,4.22344,0.114859
2.32004e-04,4.21063,0.113812
2.32008e-04,4.22531,0.115328
2.32012e-04,4.24031,0.115766
2.32016e-04,4.2475,0.113875
2.32020e-04,4.25781,0.116312
2.32024e-04,4.25531,0.117734
2.32028e-04,4.25687,0.117109
2.32032e-04,4.28,0.117641
2.32036e-04,4.29625,0.11825
2.32040e-04,4.28625,0.118844
2.32044e-04,4.30219,0.118703
2.32048e-04,4.30344,0.118
2.32052e-04,4.31594,0.118391
2.32056e-04,4.30625,0.118438
2.32060e-04,4.31906,0.119078
2.32064e-04,4.31906,0.118906
2.32068e-04,4.33469,0.119828
2.32072e-04,4.34344,0.119156
2.32076e-04,4.34531,0.122375
2.32080e-04,4.3625,0.119703
2.32084e-04,4.35,0.121438
2.32088e-04,4.36219,0.122016
2.32092e-04,4.37219,0.120188
2.32096e-04,4.40625,0.122719
2.32100e-04,4.42281,0.124281
2.32104e-04,4.41969,0.122094
2.32108e-04,4.42312,0.123141
2.32112e-04,4.43344,0.123453
2.32116e-04,4.43781,0.122547
2.32120e-04,4.44969,0.124219
2.32124e-04,4.47,0.124484
2.32128e-04,4.45531,0.123328
2.32132e-04,4.48469,0.125828
2.32136e-04,4.48219,0.123516
2.32140e-04,4.48969,0.125172
2.32144e-04,4.49594,0.127
2.32148e-04,4.49469,0.125703
2.32152e-04,4.51844,0.126406
2.32156e-04,4.52906,0.125906
2.32160e-04,4.51406,0.126344
2.32164e-04,4.53875,0.127688
2.32168e-04,4.53656,0.126891
2.32172e-04,4.56469,0.127406
2.32176e-04,4.55813,0.127
2.32180e-04,4.58688,0.128109
2.32184e-04,4.57094,0.128656
2.32188e-04,4.58938,0.130562
2.32192e-04,4.60969,0.128953
2.32196e-04,4.60031,0.130969
2.32200e-04,4.61094,0.130734
2.32204e-04,4.60438,0.129
2.32208e-04,4.59625,0.132453
2.32212e-04,4.645,0.130578
2.32216e-04,4.615,0.131703
2.32220e-04,4.64594,0.133422
2.32224e-04,4.65594,0.131453
2.32228e-04,4.66312,0.133906
2.32232e-04,4.6825,0.134391
2.32236e-04,4.66938,0.132297
2.32240e-04,4.68906,0.132766
2.32244e-04,4.66531,0.135406
2.32248e-04,4.6775,0.133156
2.32252e-04,4.73156,0.134969
2.32256e-04,4.72781,0.134703
2.32260e-04,4.71406,0.1355
2.32264e-04,4.71281,0.136234
2.32268e-04,4.73125,0.134688
2.32272e-04,4.72187,0.136703
2.32276e-04,4.75812,0.138781
2.32280e-04,4.75375,0.134906
2.32284e-04,4.755,0.137687
2.32288e-04,4.77281,0.136156
2.32292e-04,4.77125,0.135281
2.32296e-04,4.78906,0.139109
2.32300e-04,4.7875,0.137203
2.32304e-04,4.80563,0.138281
2.32308e-04,4.82781,0.140781
2.32312e-04,4.81219,0.137797
2.32316e-04,4.82594,0.140563
2.32320e-04,4.82094,0.140125
2.32324e-04,4.80875,0.138719
2.32328e-04,4.82719,0.141578
2.32332e-04,4.83469,0.142641
2.32336e-04,4.88156,0.139906
2.32340e-04,4.85125,0.142156
2.32344e-04,4.85688,0.141906
2.32348e-04,4.84031,0.142172
2.32352e-04,4.87031,0.143563
2.32356e-04,4.86437,0.144031
2.32360e-04,4.84625,0.142578
2.32364e-04,4.87563,0.144563
2.32368e-04,4.87844,0.144281
2.32372e-04,4.86563,0.143094
2.32376e-04,4.86406,0.144531
2.32380e-04,4.88187,0.143469
2.32384e-04,4.87281,0.146672
2.32388e-04,4.87563,0.144328
2.32392e-04,4.86188,0.146266
2.32396e-04,4.86188,0.147359
2.32400e-04,4.87312,0.145625
2.32404e-04,4.84563,0.148219
2.32408e-04,4.86094,0.148125
2.32412e-04,4.87219,0.147781
2.32416e-04,4.84469,0.1475
2.32420e-04,4.83563,0.148359
2.32424e-04,4.83656,0.147563
2.32428e-04,4.84375,0.148484
2.32432e-04,4.83312,0.147281
2.32436e-04,4.84906,0.146703
2.32440e-04,4.81062,0.148406
2.32444e-04,4.82,0.149031
2.32448e-04,4.79625,0.147328
2.32452e-04,4.80438,0.151266
2.32456e-04,4.80031,0.14925
2.32460e-04,4.74781,0.149531
2.32464e-04,4.76187,0.15175
2.32468e-04,4.785,0.149016
2.32472e-04,4.7775,0.150359
2.32476e-04,4.73188,0.152188
2.32480e-04,4.76,0.151703
2.32484e-04,4.76219,0.151094
2.32488e-04,4.72,0.152219
2.32492e-04,4.73937,0.152719
2.32496e-04,4.72156,0.152047
2.32500e-04,4.73313,0.153156
2.32504e-04,4.69688,0.153703
2.32508e-04,4.71687,0.151641
2.32512e-04,4.69219,0.152516
2.32516e-04,4.68719,0.153688
2.32520e-04,4.67281,0.152891
2.32524e-04,4.68219,0.153969
2.32528e-04,4.65625,0.153641
2.32532e-04,4.65906,0.154156
2.32536e-04,4.64781,0.154688
2.32540e-04,4.63156,0.155828
2.32544e-04,4.64125,0.153297
2.32548e-04,4.64875,0.153438
2.32552e-04,4.64062,0.155891
2.32556e-04,4.60094,0.156359
2.32560e-04,4.62312,0.155375
2.32564e-04,4.59094,0.156703
2.32568e-04,4.5775,0.156484
2.32572e-04,4.59563,0.156875
2.32576e-04,4.57125,0.156406
2.32580e-04,4.58156,0.154328
2.32584e-04,4.56438,0.158719
2.32588e-04,4.54688,0.157203
2.32592e-04,4.55969,0.157047
2.32596e-04,4.55625,0.159094
2.32600e-04,4.55594,0.158062
2.32604e-04,4.53875,0.157219
2.32608e-04,4.51938,0.158391
2.32612e-04,4.51031,0.159234
2.32616e-04,4.52656,0.157219
2.32620e-04,4.46438,0.159984
2.32624e-04,4.48781,0.158797
2.32628e-04,4.47969,0.157922
2.32632e-04,4.4525,0.158516
2.32636e-04,4.44375,0.160281
2.32640e-04,4.43719,0.160203
2.32644e-04,4.44531,0.158125
2.32648e-04,4.435,0.159844
2.32652e-04,4.43281,0.159922
2.32656e-04,4.42906,0.160094
2.32660e-04,4.43625,0.159906
2.32664e-04,4.40125,0.161828
2.32668e-04,4.39531,0.159719
2.32672e-04,4.39844,0.161156
2.32676e-04,4.40844,0.159516
2.32680e-04,4.35906,0.159672
2.32684e-04,4.3725,0.163938
2.32688e-04,4.38719,0.160312
2.32692e-04,4.36094,0.161906
2.32696e-04,4.32531,0.162141
2.32700e-04,4.33406,0.161625
2.32704e-04,4.34813,0.161484
2.32708e-04,4.32313,0.162422
2.32712e-04,4.32875,0.162984
2.32716e-04,4.30687,0.162
2.32720e-04,4.31688,0.163312
2.32724e-04,4.28625,0.163359
2.32728e-04,4.29563,0.162812
2.32732e-04,4.27656,0.16425
2.32736e-04,4.27469,0.162969
2.32740e-04,4.24875,0.163094
2.32744e-04,4.2425,0.162984
2.32748e-04,4.25031,0.163797
2.32752e-04,4.22719,0.163656
2.32756e-04,4.2275,0.164359
2.32760e-04,4.23688,0.165328
2.32764e-04,4.20969,0.165703
2.32768e-04,4.23094,0.165078
2.32772e-04,4.19813,0.165031
2.32776e-04,4.17938,0.164266
2.32780e-04,4.19156,0.164453
2.32784e-04,4.16344,0.164078
2.32788e-04,4.17375,0.162625
2.32792e-04,4.17812,0.162859
2.32796e-04,4.15188,0.166297
2.32800e-04,4.12063,0.164
2.32804e-04,4.12312,0.164078
2.32808e-04,4.18094,0.167375
2.32812e-04,4.12156,0.164641
2.32816e-04,4.1075,0.164297
2.32820e-04,4.09719,0.165969
2.32824e-04,4.08844,0.165094
2.32828e-04,4.08156,0.165984
2.32832e-04,4.05438,0.166359
2.32836e-04,4.07812,0.163078
2.32840e-04,4.06031,0.165875
2.32844e-04,4.0375,0.163984
2.32848e-04,4.05031,0.165484
2.32852e-04,4.04531,0.166516
2.32856e-04,4.04531,0.164906
2.32860e-04,4.02281,0.166797
2.32864e-04,4.01844,0.167063
2.32868e-04,4.00438,0.164609
2.32872e-04,3.99562,0.168922
2.32876e-04,4.00375,0.165953
2.32880e-04,3.99125,0.164797
2.32884e-04,3.98687,0.167063
2.32888e-04,3.97906,0.165953
2.32892e-04,3.97344,0.165641
2.32896e-04,3.95781,0.164813
2.32900e-04,3.92625,0.166375
2.32904e-04,3.94594,0.166672
2.32908e-04,3.92219,0.165891
2.32912e-04,3.90906,0.166109
2.32916e-04,3.90469,0.168109
2.32920e-04,3.90219,0.167031
2.32924e-04,3.90094,0.166125
2.32928e-04,3.9,0.16725
2.32932e-04,3.88187,0.166172
2.32936e-04,3.88437,0.166672
2.32940e-04,3.85938,0.167063
2.32944e-04,3.85094,0.167063
2.32948e-04,3.84938,0.167172
2.32952e-04,3.85219,0.167891
2.32956e-04,3.8225,0.164797
2.32960e-04,3.82125,0.167766
2.32964e-04,3.80563,0.166234
2.32968e-04,3.81219,0.165609
2.32972e-04,3.80313,0.167297
2.32976e-04,3.80344,0.165781
2.32980e-04,3.79625,0.166234
2.32984e-04,3.77813,0.167953
2.32988e-04,3.76281,0.165328
2.32992e-04,3.75062,0.166641
2.32996e-04,3.76938,0.16675
2.33000e-04,3.765,0.165813
2.33004e-04,3.75094,0.166469
2.33008e-04,3.735,0.166594
2.33012e-04,3.73469,0.166188
2.33016e-04,3.72531,0.168172
2.33020e-04,3.72344,0.166891
2.33024e-04,3.71469,0.16625
2.33028e-04,3.71125,0.166781
2.33032e-04,3.67906,0.166375
2.33036e-04,3.67094,0.167828
2.33040e-04,3.66375,0.166656
2.33044e-04,3.70188,0.166047
2.33048e-04,3.68469,0.167453
2.33052e-04,3.64688,0.166797
2.33056e-04,3.63813,0.166031
2.33060e-04,3.65406,0.166938
2.33064e-04,3.63531,0.164047
2.33068e-04,3.63531,0.165719
2.33072e-04,3.60469,0.166984
2.33076e-04,3.61063,0.165203
2.33080e-04,3.5825,0.167031
2.33084e-04,3.58344,0.167141
2.33088e-04,3.58469,0.164531
2.33092e-04,3.58438,0.167203
2.33096e-04,3.55812,0.165438
2.33100e-04,3.56875,0.164219
2.33104e-04,3.55313,0.167453
2.33108e-04,3.55469,0.165328
2.33112e-04,3.54594,0.166578
2.33116e-04,3.54625,0.166938
2.33120e-04,3.48531,0.164641
2.33124e-04,3.50094,0.166094
2.33128e-04,3.495,0.166031
2.33132e-04,3.47313,0.164469
2.33136e-04,3.49281,0.167313
2.33140e-04,3.45969,0.164359
2.33144e-04,3.46906,0.165344
2.33148e-04,3.46188,0.166422
2.33152e-04,3.45094,0.163188
2.33156e-04,3.43125,0.165234
2.33160e-04,3.4275,0.165547
2.33164e-04,3.43781,0.164016
2.33168e-04,3.43219,0.165922
2.33172e-04,3.40969,0.165672
2.33176e-04,3.38875,0.164234
2.33180e-04,3.40656,0.165016
2.33184e-04,3.37688,0.164875
2.33188e-04,3.37625,0.16475
2.33192e-04,3.37938,0.165203
2.33196e-04,3.36063,0.164547
2.33200e-04,3.36437,0.163969
2.33204e-04,3.32875,0.165891
2.33208e-04,3.34469,0.163594
2.33212e-04,3.33281,0.16475
2.33216e-04,3.32125,0.164609
2.33220e-04,3.30094,0.161703
2.33224e-04,3.29031,0.1645
2.33228e-04,3.31563,0.163359
2.33232e-04,3.31813,0.163422
2.33236e-04,3.27469,0.163031
2.33240e-04,3.2725,0.163125
2.33244e-04,3.27875,0.16225
2.33248e-04,3.25219,0.164141
2.33252e-04,3.23156,0.162109
2.33256e-04,3.245,0.162953
2.33260e-04,3.25406,0.161094
2.33264e-04,3.23219,0.162203
2.33268e-04,3.23563,0.163625
2.33272e-04,3.21313,0.162
2.33276e-04,3.1925,0.161719
2.33280e-04,3.18469,0.161391
2.33284e-04,3.17469,0.160719
2.33288e-04,3.19313,0.162078
2.33292e-04,3.19125,0.163031
2.33296e-04,3.16219,0.160016
2.33300e-04,3.13969,0.161578
2.33304e-04,3.1575,0.161016
2.33308e-04,3.13063,0.160219
2.33312e-04,3.15313,0.161969
2.33316e-04,3.10688,0.160641
2.33320e-04,3.11938,0.160812
2.33324e-04,3.10781,0.161188
2.33328e-04,3.08656,0.160656
2.33332e-04,3.07719,0.15825
2.33336e-04,3.09406,0.161031
2.33340e-04,3.07563,0.161516
2.33344e-04,3.07063,0.158953
2.33348e-04,3.04094,0.15975
2.33352e-04,3.04375,0.159172
2.33356e-04,3.04125,0.159641
2.33360e-04,3.02125,0.159172
2.33364e-04,3.015,0.158312
2.33368e-04,3.02031,0.158422
2.33372e-04,3.0025,0.159719
2.33376e-04,2.98594,0.159875
2.33380e-04,2.98687,0.157797
2.33384e-04,2.97375,0.1595
2.33388e-04,2.9875,0.158984
2.33392e-04,3.00219,0.157984
2.33396e-04,2.97438,0.158359
2.33400e-04,2.96625,0.157234
2.33404e-04,2.965,0.155859
2.33408e-04,2.95562,0.157281
2.33412e-04,2.93156,0.157531
2.33416e-04,2.92156,0.157406
2.33420e-04,2.92531,0.157547
2.33424e-04,2.895,0.156719
2.33428e-04,2.90031,0.157016
2.33432e-04,2.90063,0.156906
2.33436e-04,2.88656,0.157328
2.33440e-04,2.905,0.156047
2.33444e-04,2.89688,0.156328
2.33448e-04,2.85312,0.158094
2.33452e-04,2.86375,0.155797
2.33456e-04,2.84469,0.155969
2.33460e-04,2.84594,0.155859
2.33464e-04,2.83469,0.154859
2.33468e-04,2.82281,0.155719
2.33472e-04,2.80344,0.155406
2.33476e-04,2.81188,0.153359
2.33480e-04,2.79656,0.155625
2.33484e-04,2.79156,0.155359
2.33488e-04,2.79375,0.152844
2.33492e-04,2.74938,0.154266
2.33496e-04,2.77031,0.153875
2.33500e-04,2.74656,0.1535
2.33504e-04,2.745,0.152391
2.33508e-04,2.74938,0.153562
2.33512e-04,2.7225,0.152641
2.33516e-04,2.70719,0.153062
2.33520e-04,2.71687,0.151656
2.33524e-04,2.71813,0.152188
2.33528e-04,2.69188,0.152125
2.33532e-04,2.68188,0.151781
2.33536e-04,2.69375,0.150641
2.33540e-04,2.69437,0.151313
2.33544e-04,2.6825,0.151422
2.33548e-04,2.65344,0.152203
2.33552e-04,2.68312,0.151047
2.33556e-04,2.63,0.152062
2.33560e-04,2.64406,0.150422
2.33564e-04,2.65906,0.15
2.33568e-04,2.62813,0.150813
2.33572e-04,2.64469,0.150563
2.33576e-04,2.62531,0.149516
2.33580e-04,2.59531,0.150922
2.33584e-04,2.605,0.149625
2.33588e-04,2.59625,0.148813
2.33592e-04,2.58719,0.149766
2.33596e-04,2.57344,0.149891
2.33600e-04,2.56281,0.147437
2.33604e-04,2.54656,0.14875
2.33608e-04,2.54719,0.148594
2.33612e-04,2.54,0.147531
2.33616e-04,2.54375,0.148547
2.33620e-04,2.5325,0.148625
2.33624e-04,2.51594,0.147687
2.33628e-04,2.51063,0.147125
2.33632e-04,2.50969,0.147484
2.33636e-04,2.50594,0.14725
2.33640e-04,2.49656,0.147203
2.33644e-04,2.47688,0.147516
2.33648e-04,2.49313,0.1465
2.33652e-04,2.46563,0.145344
2.33656e-04,2.47656,0.145781
2.33660e-04,2.46937,0.145516
2.33664e-04,2.4575,0.145375
2.33668e-04,2.43875,0.145953
2.33672e-04,2.45219,0.14425
2.33676e-04,2.43312,0.143984
2.33680e-04,2.40875,0.144187
2.33684e-04,2.41781,0.142672
2.33688e-04,2.39375,0.143297
2.33692e-04,2.39594,0.145469
2.33696e-04,2.39531,0.143172
2.33700e-04,2.40094,0.143641
2.33704e-04,2.39219,0.142844
2.33708e-04,2.37312,0.142922
2.33712e-04,2.35438,0.143813
2.33716e-04,2.35375,0.141234
2.33720e-04,2.34656,0.141781
2.33724e-04,2.33969,0.142422
2.33728e-04,2.32844,0.139281
2.33732e-04,2.31813,0.140875
2.33736e-04,2.2975,0.142594
2.33740e-04,2.32938,0.139891
2.33744e-04,2.30031,0.141437
2.33748e-04,2.27781,0.141937
2.33752e-04,2.28656,0.138781
2.33756e-04,2.28781,0.139391
2.33760e-04,2.27969,0.139609
2.33764e-04,2.25875,0.139578
2.33768e-04,2.23156,0.138313
2.33772e-04,2.22688,0.137797
2.33776e-04,2.22656,0.138453
2.33780e-04,2.23188,0.140172
2.33784e-04,2.20688,0.1375
2.33788e-04,2.22906,0.139391
2.33792e-04,2.19656,0.137109
2.33796e-04,2.20188,0.13725
2.33800e-04,2.19219,0.139
2.33804e-04,2.1775,0.136437
2.33808e-04,2.17219,0.136437
2.33812e-04,2.18594,0.137375
2.33816e-04,2.13969,0.135734
