Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG,
2.20308e-04,4.94906,0.121344
2.20312e-04,4.95563,0.121469
2.20316e-04,4.94031,0.121484
2.20320e-04,4.94875,0.120891
2.20324e-04,4.96281,0.122906
2.20328e-04,4.95125,0.122125
2.20332e-04,4.93063,0.122406
2.20336e-04,4.93313,0.121375
2.20340e-04,4.94125,0.119922
2.20344e-04,4.96469,0.120516
2.20348e-04,4.94625,0.121406
2.20352e-04,4.95156,0.119844
2.20356e-04,4.94875,0.121859
2.20360e-04,4.955,0.122688
2.20364e-04,4.95125,0.120563
2.20368e-04,4.93938,0.120141
2.20372e-04,4.94094,0.121031
2.20376e-04,4.94344,0.119906
2.20380e-04,4.94188,0.120156
2.20384e-04,4.94375,0.122266
2.20388e-04,4.93094,0.120156
2.20392e-04,4.95906,0.122125
2.20396e-04,4.94,0.122375
2.20400e-04,4.9425,0.119906
2.20404e-04,4.93094,0.120469
2.20408e-04,4.965,0.123328
2.20412e-04,4.96031,0.119953
2.20416e-04,4.94906,0.122078
2.20420e-04,4.94375,0.121781
2.20424e-04,4.93687,0.120328
2.20428e-04,4.93344,0.120375
2.20432e-04,4.91719,0.120547
2.20436e-04,4.94,0.120984
2.20440e-04,4.95344,0.119813
2.20444e-04,4.9575,0.122984
2.20448e-04,4.96375,0.121859
2.20452e-04,4.94688,0.121406
2.20456e-04,4.91625,0.121016
2.20460e-04,4.92594,0.120719
2.20464e-04,4.95594,0.120922
2.20468e-04,4.96156,0.122078
2.20472e-04,4.92938,0.121719
2.20476e-04,4.94937,0.119625
2.20480e-04,4.94219,0.123484
2.20484e-04,4.93,0.121672
2.20488e-04,4.95437,0.120781
2.20492e-04,4.95437,0.123438
2.20496e-04,4.91969,0.121328
2.20500e-04,4.93625,0.120266
2.20504e-04,4.94813,0.123828
2.20508e-04,4.95594,0.120844
2.20512e-04,4.94031,0.121469
2.20516e-04,4.9475,0.124344
2.20520e-04,4.93156,0.122328
2.20524e-04,4.94219,0.120438
2.20528e-04,4.95406,0.122844
2.20532e-04,4.945,0.121
2.20536e-04,4.93875,0.122141
2.20540e-04,4.9425,0.122406
2.20544e-04,4.93938,0.120953
2.20548e-04,4.93344,0.121391
2.20552e-04,4.93781,0.121375
2.20556e-04,4.96031,0.121766
2.20560e-04,4.94688,0.121594
2.20564e-04,4.94813,0.120984
2.20568e-04,4.95875,0.122469
2.20572e-04,4.93063,0.123156
2.20576e-04,4.93844,0.122047
2.20580e-04,4.93906,0.123547
2.20584e-04,4.93375,0.119359
2.20588e-04,4.94562,0.122219
2.20592e-04,4.94625,0.121641
2.20596e-04,4.92406,0.120047
2.20600e-04,4.92312,0.122484
2.20604e-04,4.95719,0.123641
2.20608e-04,4.95156,0.11925
2.20612e-04,4.95875,0.121094
2.20616e-04,4.94094,0.122563
2.20620e-04,4.92875,0.120344
2.20624e-04,4.91656,0.121875
2.20628e-04,4.93906,0.122797
2.20632e-04,4.91844,0.121516
2.20636e-04,4.94094,0.122141
2.20640e-04,4.96469,0.122844
2.20644e-04,4.93625,0.120625
2.20648e-04,4.92938,0.122172
2.20652e-04,4.92625,0.122656
2.20656e-04,4.93625,0.121453
2.20660e-04,4.92094,0.121719
2.20664e-04,4.92906,0.122766
2.20668e-04,4.92156,0.121547
2.20672e-04,4.9275,0.121313
2.20676e-04,4.94406,0.120891
2.20680e-04,4.90969,0.121094
2.20684e-04,4.92813,0.120219
2.20688e-04,4.92906,0.123047
2.20692e-04,4.91406,0.123438
2.20696e-04,4.93813,0.120922
2.20700e-04,4.93656,0.121906
2.20704e-04,4.93438,0.121375
2.20708e-04,4.93656,0.120781
2.20712e-04,4.93375,0.123
2.20716e-04,4.93187,0.1215
2.20720e-04,4.93656,0.121219
2.20724e-04,4.92875,0.122906
2.20728e-04,4.94156,0.122438
2.20732e-04,4.93063,0.122109
2.20736e-04,4.92344,0.121844
2.20740e-04,4.94937,0.121063
2.20744e-04,4.91719,0.122156
2.20748e-04,4.96344,0.122047
2.20752e-04,4.92312,0.122219
2.20756e-04,4.92031,0.121375
2.20760e-04,4.90125,0.121531
2.20764e-04,4.93656,0.120578
2.20768e-04,4.9275,0.122484
2.20772e-04,4.93719,0.122031
2.20776e-04,4.93656,0.122828
2.20780e-04,4.92844,0.123469
2.20784e-04,4.93656,0.120516
2.20788e-04,4.92938,0.121859
2.20792e-04,4.93719,0.122438
2.20796e-04,4.94875,0.120766
2.20800e-04,4.95,0.122906
2.20804e-04,4.93187,0.122672
2.20808e-04,4.92625,0.120281
2.20812e-04,4.93031,0.123969
2.20816e-04,4.94437,0.121953
2.20820e-04,4.94656,0.12175
2.20824e-04,4.92656,0.123
2.20828e-04,4.94313,0.121594
2.20832e-04,4.93906,0.120688
2.20836e-04,4.92031,0.122797
2.20840e-04,4.91344,0.120344
2.20844e-04,4.93719,0.122469
2.20848e-04,4.935,0.122594
2.20852e-04,4.91437,0.121484
2.20856e-04,4.9425,0.123531
2.20860e-04,4.92844,0.121031
2.20864e-04,4.90844,0.120906
2.20868e-04,4.91,0.122438
2.20872e-04,4.9175,0.120188
2.20876e-04,4.94594,0.122391
2.20880e-04,4.90375,0.122172
2.20884e-04,4.93094,0.121641
2.20888e-04,4.90437,0.122656
2.20892e-04,4.93844,0.121516
2.20896e-04,4.93125,0.122641
2.20900e-04,4.92781,0.121734
2.20904e-04,4.93438,0.121875
2.20908e-04,4.94,0.121594
2.20912e-04,4.93031,0.123188
2.20916e-04,4.91156,0.121406
2.20920e-04,4.94156,0.123156
2.20924e-04,4.9225,0.123375
2.20928e-04,4.92656,0.120625
2.20932e-04,4.93969,0.122109
2.20936e-04,4.92188,0.121734
2.20940e-04,4.91906,0.121609
2.20944e-04,4.93719,0.121031
2.20948e-04,4.92656,0.121859
2.20952e-04,4.93,0.122828
2.20956e-04,4.93469,0.121969
2.20960e-04,4.94062,0.122984
2.20964e-04,4.92813,0.122813
2.20968e-04,4.93469,0.121469
2.20972e-04,4.9275,0.122938
2.20976e-04,4.94031,0.120859
2.20980e-04,4.93656,0.122094
2.20984e-04,4.93438,0.122344
2.20988e-04,4.92063,0.122938
2.20992e-04,4.92813,0.121094
2.20996e-04,4.94094,0.121813
2.21000e-04,4.91812,0.123875
2.21004e-04,4.935,0.122422
2.21008e-04,4.92094,0.122453
2.21012e-04,4.94562,0.123453
2.21016e-04,4.92156,0.121344
2.21020e-04,4.92,0.121828
2.21024e-04,4.90688,0.120781
2.21028e-04,4.88813,0.121969
2.21032e-04,4.92156,0.120859
2.21036e-04,4.93781,0.121391
2.21040e-04,4.92969,0.121547
2.21044e-04,4.93125,0.122859
2.21048e-04,4.92969,0.123219
2.21052e-04,4.935,0.121859
2.21056e-04,4.945,0.120469
2.21060e-04,4.89813,0.122406
2.21064e-04,4.89938,0.121719
2.21068e-04,4.90562,0.121938
2.21072e-04,4.91719,0.122328
2.21076e-04,4.91938,0.122359
2.21080e-04,4.92938,0.121719
2.21084e-04,4.90469,0.122938
2.21088e-04,4.93875,0.121703
2.21092e-04,4.94906,0.121547
2.21096e-04,4.93594,0.122969
2.21100e-04,4.9325,0.122516
2.21104e-04,4.9225,0.121078
2.21108e-04,4.92406,0.122781
2.21112e-04,4.93187,0.122234
2.21116e-04,4.93781,0.121953
2.21120e-04,4.93562,0.122281
2.21124e-04,4.92719,0.123406
2.21128e-04,4.92906,0.12125
2.21132e-04,4.91125,0.123438
2.21136e-04,4.92,0.121938
2.21140e-04,4.93438,0.121234
2.21144e-04,4.90094,0.123797
2.21148e-04,4.92906,0.121594
2.21152e-04,4.95344,0.120656
2.21156e-04,4.92813,0.122156
2.21160e-04,4.92687,0.122938
2.21164e-04,4.93906,0.1205
2.21168e-04,4.92875,0.122594
2.21172e-04,4.94844,0.122422
2.21176e-04,4.90969,0.121469
2.21180e-04,4.93906,0.122563
2.21184e-04,4.92594,0.122953
2.21188e-04,4.91969,0.122266
2.21192e-04,4.9125,0.122531
2.21196e-04,4.91688,0.121563
2.21200e-04,4.91437,0.122266
2.21204e-04,4.92781,0.122875
2.21208e-04,4.90031,0.122313
2.21212e-04,4.935,0.120859
2.21216e-04,4.91531,0.122094
2.21220e-04,4.94437,0.121922
2.21224e-04,4.91281,0.122016
2.21228e-04,4.93031,0.123078
2.21232e-04,4.91656,0.122375
2.21236e-04,4.90656,0.121875
2.21240e-04,4.90313,0.121969
2.21244e-04,4.91656,0.123719
2.21248e-04,4.92469,0.121828
2.21252e-04,4.92312,0.121031
2.21256e-04,4.94375,0.124203
2.21260e-04,4.90594,0.119219
2.21264e-04,4.91875,0.122266
2.21268e-04,4.91844,0.123203
2.21272e-04,4.93562,0.121641
2.21276e-04,4.925,0.121766
2.21280e-04,4.93187,0.123531
2.21284e-04,4.94,0.120391
2.21288e-04,4.91469,0.122594
2.21292e-04,4.92188,0.121891
2.21296e-04,4.9125,0.119797
2.21300e-04,4.89531,0.122547
2.21304e-04,4.93125,0.122188
2.21308e-04,4.92781,0.121844
2.21312e-04,4.89938,0.121031
2.21316e-04,4.89406,0.121422
2.21320e-04,4.90406,0.120984
2.21324e-04,4.91281,0.122297
2.21328e-04,4.92656,0.121422
2.21332e-04,4.93125,0.12325
2.21336e-04,4.92094,0.121547
2.21340e-04,4.92875,0.122703
2.21344e-04,4.89375,0.121703
2.21348e-04,4.92156,0.122063
2.21352e-04,4.92656,0.122313
2.21356e-04,4.91406,0.122234
2.21360e-04,4.90469,0.119813
2.21364e-04,4.92063,0.12275
2.21368e-04,4.91531,0.124047
2.21372e-04,4.90656,0.120375
2.21376e-04,4.92094,0.123281
2.21380e-04,4.90375,0.122406
2.21384e-04,4.91375,0.119578
2.21388e-04,4.91656,0.123531
2.21392e-04,4.92125,0.120516
2.21396e-04,4.91,0.121656
2.21400e-04,4.9,0.123469
2.21404e-04,4.90719,0.122063
2.21408e-04,4.9125,0.122313
2.21412e-04,4.8725,0.123516
2.21416e-04,4.89813,0.12225
2.21420e-04,4.92125,0.121297
2.21424e-04,4.92687,0.122172
2.21428e-04,4.9225,0.123688
2.21432e-04,4.93187,0.121656
2.21436e-04,4.92156,0.121688
2.21440e-04,4.90813,0.123984
2.21444e-04,4.92563,0.121438
2.21448e-04,4.90313,0.119219
2.21452e-04,4.93938,0.123438
2.21456e-04,4.91125,0.121719
2.21460e-04,4.91406,0.119891
2.21464e-04,4.90625,0.123281
2.21468e-04,4.90875,0.123672
2.21472e-04,4.91875,0.120063
2.21476e-04,4.89781,0.124625
2.21480e-04,4.90906,0.121469
2.21484e-04,4.93031,0.121734
2.21488e-04,4.91031,0.124125
2.21492e-04,4.92188,0.120859
2.21496e-04,4.91875,0.122281
2.21500e-04,4.91219,0.125266
2.21504e-04,4.90281,0.119984
2.21508e-04,4.93,0.121688
2.21512e-04,4.93156,0.124172
2.21516e-04,4.92219,0.120281
2.21520e-04,4.9075,0.122141
2.21524e-04,4.92406,0.122766
2.21528e-04,4.93281,0.122516
2.21532e-04,4.94094,0.121813
2.21536e-04,4.92438,0.122141
2.21540e-04,4.88969,0.122563
2.21544e-04,4.92687,0.123078
2.21548e-04,4.90937,0.122375
2.21552e-04,4.91688,0.122328
2.21556e-04,4.93438,0.122141
2.21560e-04,4.90688,0.121859
2.21564e-04,4.89219,0.122922
2.21568e-04,4.92031,0.12175
2.21572e-04,4.90094,0.121625
2.21576e-04,4.92125,0.124063
2.21580e-04,4.91719,0.121438
2.21584e-04,4.90937,0.122141
2.21588e-04,4.91625,0.121906
2.21592e-04,4.91812,0.119672
2.21596e-04,4.91437,0.123266
2.21600e-04,4.885,0.122547
2.21604e-04,4.90562,0.120547
2.21608e-04,4.89781,0.123656
2.21612e-04,4.9025,0.123031
2.21616e-04,4.89594,0.120703
2.21620e-04,4.90188,0.123922
2.21624e-04,4.95,0.121078
2.21628e-04,4.92031,0.121297
2.21632e-04,4.92531,0.123156
2.21636e-04,4.94375,0.122563
2.21640e-04,4.93156,0.121156
2.21644e-04,4.90281,0.1215
2.21648e-04,4.88438,0.122203
2.21652e-04,4.92063,0.124109
2.21656e-04,4.91125,0.121797
2.21660e-04,4.89844,0.121219
2.21664e-04,4.91219,0.121734
2.21668e-04,4.91406,0.120516
2.21672e-04,4.92938,0.122531
2.21676e-04,4.91656,0.122313
2.21680e-04,4.91781,0.121672
2.21684e-04,4.90375,0.123828
2.21688e-04,4.91875,0.122078
2.21692e-04,4.90344,0.122031
2.21696e-04,4.91625,0.122906
2.21700e-04,4.91156,0.121844
2.21704e-04,4.90156,0.123109
2.21708e-04,4.90062,0.123516
2.21712e-04,4.925,0.121766
2.21716e-04,4.91531,0.12325
2.21720e-04,4.92594,0.123109
2.21724e-04,4.92625,0.122188
2.21728e-04,4.91719,0.123125
2.21732e-04,4.92719,0.121859
2.21736e-04,4.9225,0.121234
2.21740e-04,4.90937,0.122359
2.21744e-04,4.925,0.122406
2.21748e-04,4.90688,0.121766
2.21752e-04,4.90813,0.122063
2.21756e-04,4.89406,0.122438
2.21760e-04,4.92406,0.122766
2.21764e-04,4.9,0.12175
2.21768e-04,4.92188,0.121734
2.21772e-04,4.92312,0.122531
2.21776e-04,4.92063,0.121875
2.21780e-04,4.93813,0.121797
2.21784e-04,4.91031,0.123719
2.21788e-04,4.9025,0.122625
2.21792e-04,4.92656,0.1235
2.21796e-04,4.92938,0.122531
2.21800e-04,4.89625,0.121125
2.21804e-04,4.91,0.123141
2.21808e-04,4.91969,0.12275
2.21812e-04,4.92188,0.120641
2.21816e-04,4.91,0.121797
2.21820e-04,4.91719,0.121719
2.21824e-04,4.91594,0.121141
2.21828e-04,4.93438,0.122922
2.21832e-04,4.92969,0.121844
2.21836e-04,4.91531,0.121813
2.21840e-04,4.91469,0.121359
2.21844e-04,4.92281,0.122828
2.21848e-04,4.9225,0.122313
2.21852e-04,4.89844,0.121578
2.21856e-04,4.92156,0.122313
2.21860e-04,4.90906,0.122141
2.21864e-04,4.92094,0.122422
2.21868e-04,4.90406,0.120469
2.21872e-04,4.92344,0.122438
2.21876e-04,4.93281,0.121781
2.21880e-04,4.91219,0.122172
2.21884e-04,4.92281,0.122453
2.21888e-04,4.91,0.121313
2.21892e-04,4.93813,0.121344
2.21896e-04,4.90937,0.122109
2.21900e-04,4.90281,0.121766
2.21904e-04,4.91594,0.122328
2.21908e-04,4.94375,0.122
2.21912e-04,4.91563,0.122109
2.21916e-04,4.91688,0.121469
2.21920e-04,4.9125,0.122016
2.21924e-04,4.90219,0.123047
2.21928e-04,4.91875,0.121484
2.21932e-04,4.90719,0.122188
2.21936e-04,4.90469,0.120656
2.21940e-04,4.92687,0.121516
2.21944e-04,4.92063,0.121797
2.21948e-04,4.91281,0.121594
2.21952e-04,4.91781,0.12375
2.21956e-04,4.90469,0.122391
2.21960e-04,4.91,0.123109
2.21964e-04,4.92594,0.121578
2.21968e-04,4.90531,0.122188
2.21972e-04,4.90094,0.123344
2.21976e-04,4.89313,0.121984
2.21980e-04,4.92687,0.121469
2.21984e-04,4.91219,0.121844
2.21988e-04,4.89906,0.12075
2.21992e-04,4.91938,0.122531
2.21996e-04,4.94281,0.122969
2.22000e-04,4.90469,0.121063
2.22004e-04,4.93219,0.123563
2.22008e-04,4.92531,0.123469
2.22012e-04,4.92813,0.119813
2.22016e-04,4.95219,0.122578
2.22020e-04,4.93,0.125016
2.22024e-04,4.9275,0.120859
2.22028e-04,4.90125,0.121641
2.22032e-04,4.91156,0.123063
2.22036e-04,4.91125,0.122109
2.22040e-04,4.93094,0.122047
2.22044e-04,4.93281,0.123172
2.22048e-04,4.90031,0.122734
2.22052e-04,4.93313,0.122797
2.22056e-04,4.90906,0.121547
2.22060e-04,4.91938,0.122703
2.22064e-04,4.92969,0.122797
2.22068e-04,4.92094,0.122594
2.22072e-04,4.93156,0.122281
2.22076e-04,4.9275,0.120844
2.22080e-04,4.93281,0.123234
2.22084e-04,4.93375,0.121406
2.22088e-04,4.91625,0.122906
2.22092e-04,4.91406,0.121953
2.22096e-04,4.93187,0.123141
2.22100e-04,4.91812,0.122281
2.22104e-04,4.92687,0.123656
2.22108e-04,4.915,0.123
2.22112e-04,4.93063,0.121141
2.22116e-04,4.89938,0.122531
2.22120e-04,4.92969,0.121453
2.22124e-04,4.9025,0.121094
2.22128e-04,4.93594,0.123984
2.22132e-04,4.91031,0.123328
2.22136e-04,4.925,0.121172
2.22140e-04,4.92,0.124266
2.22144e-04,4.91938,0.122719
2.22148e-04,4.92219,0.120922
2.22152e-04,4.91875,0.122156
2.22156e-04,4.92,0.121563
2.22160e-04,4.92438,0.121281
2.22164e-04,4.91219,0.123422
2.22168e-04,4.90844,0.121375
2.22172e-04,4.94219,0.12075
2.22176e-04,4.94031,0.123969
2.22180e-04,4.92813,0.122594
2.22184e-04,4.92687,0.121516
2.22188e-04,4.93281,0.122719
2.22192e-04,4.90656,0.123609
2.22196e-04,4.9,0.120984
2.22200e-04,4.9225,0.123313
2.22204e-04,4.92656,0.122266
2.22208e-04,4.91094,0.121797
2.22212e-04,4.90781,0.1225
2.22216e-04,4.91219,0.122594
2.22220e-04,4.9275,0.122703
2.22224e-04,4.91563,0.122031
2.22228e-04,4.92063,0.124234
2.22232e-04,4.91812,0.120813
2.22236e-04,4.91375,0.120813
2.22240e-04,4.92125,0.122625
2.22244e-04,4.92813,0.120953
2.22248e-04,4.93687,0.122219
2.22252e-04,4.90781,0.122344
2.22256e-04,4.91812,0.12025
2.22260e-04,4.92938,0.1225
2.22264e-04,4.90375,0.123938
2.22268e-04,4.92781,0.120563
2.22272e-04,4.91719,0.123578
2.22276e-04,4.8875,0.122828
2.22280e-04,4.91031,0.12175
2.22284e-04,4.92094,0.122625
2.22288e-04,4.92312,0.121625
2.22292e-04,4.89813,0.120375
2.22296e-04,4.92656,0.122313
2.22300e-04,4.92563,0.123922
2.22304e-04,4.90437,0.121531
2.22308e-04,4.92125,0.122125
2.22312e-04,4.91344,0.122875
2.22316e-04,4.91375,0.123109
2.22320e-04,4.90219,0.122703
2.22324e-04,4.9225,0.123547
2.22328e-04,4.91906,0.123391
2.22332e-04,4.93094,0.120328
2.22336e-04,4.91656,0.123313
2.22340e-04,4.93281,0.123266
2.22344e-04,4.92063,0.121109
2.22348e-04,4.91437,0.123313
2.22352e-04,4.91938,0.123906
2.22356e-04,4.91281,0.12075
2.22360e-04,4.93406,0.12475
2.22364e-04,4.9175,0.1215
2.22368e-04,4.90281,0.119906
2.22372e-04,4.91656,0.123984
2.22376e-04,4.92938,0.123125
2.22380e-04,4.91406,0.120688
2.22384e-04,4.94125,0.123031
2.22388e-04,4.9275,0.122047
2.22392e-04,4.92906,0.122188
2.22396e-04,4.91781,0.123391
2.22400e-04,4.92875,0.121969
2.22404e-04,4.91063,0.123828
2.22408e-04,4.91437,0.122141
2.22412e-04,4.91188,0.122484
2.22416e-04,4.92,0.122141
2.22420e-04,4.9275,0.121672
2.22424e-04,4.93063,0.122766
2.22428e-04,4.90688,0.121828
2.22432e-04,4.93187,0.121203
2.22436e-04,4.91406,0.122672
2.22440e-04,4.92625,0.123219
2.22444e-04,4.9325,0.122313
2.22448e-04,4.91063,0.1235
2.22452e-04,4.92156,0.120688
2.22456e-04,4.9075,0.121922
2.22460e-04,4.95437,0.122406
2.22464e-04,4.92,0.121375
2.22468e-04,4.92906,0.121719
2.22472e-04,4.92875,0.121547
2.22476e-04,4.9275,0.120859
2.22480e-04,4.90656,0.123016
2.22484e-04,4.93375,0.122359
2.22488e-04,4.91594,0.121359
2.22492e-04,4.9275,0.122766
2.22496e-04,4.92906,0.122703
2.22500e-04,4.93063,0.121688
2.22504e-04,4.93063,0.123422
2.22508e-04,4.9275,0.121375
2.22512e-04,4.94344,0.122234
2.22516e-04,4.92188,0.123719
2.22520e-04,4.92719,0.121703
2.22524e-04,4.90594,0.122172
2.22528e-04,4.91312,0.121828
2.22532e-04,4.90281,0.121891
2.22536e-04,4.90688,0.123078
2.22540e-04,4.91406,0.121578
2.22544e-04,4.91437,0.122297
2.22548e-04,4.90906,0.123938
2.22552e-04,4.92813,0.121703
2.22556e-04,4.93438,0.122516
2.22560e-04,4.93969,0.122078
2.22564e-04,4.92438,0.120328
2.22568e-04,4.91969,0.122859
2.22572e-04,4.93187,0.123047
2.22576e-04,4.91969,0.12175
2.22580e-04,4.92281,0.122359
2.22584e-04,4.89656,0.12225
2.22588e-04,4.93125,0.123359
2.22592e-04,4.92031,0.123281
2.22596e-04,4.91594,0.122875
2.22600e-04,4.92344,0.121563
2.22604e-04,4.93969,0.124797
2.22608e-04,4.93,0.120438
2.22612e-04,4.91938,0.122516
2.22616e-04,4.92469,0.121828
2.22620e-04,4.93438,0.121016
2.22624e-04,4.92219,0.123203
2.22628e-04,4.94719,0.123078
2.22632e-04,4.9125,0.121203
2.22636e-04,4.92219,0.123906
2.22640e-04,4.91469,0.120594
2.22644e-04,4.9225,0.121281
2.22648e-04,4.91563,0.121141
2.22652e-04,4.91656,0.121453
2.22656e-04,4.93469,0.124281
2.22660e-04,4.92406,0.122266
2.22664e-04,4.91719,0.121875
2.22668e-04,4.92719,0.122969
2.22672e-04,4.95,0.121422
2.22676e-04,4.91844,0.121469
2.22680e-04,4.93375,0.121
2.22684e-04,4.90719,0.120125
2.22688e-04,4.925,0.121797
2.22692e-04,4.89375,0.123281
2.22696e-04,4.92719,0.123172
2.22700e-04,4.90594,0.122969
2.22704e-04,4.93313,0.12175
2.22708e-04,4.91812,0.120688
2.22712e-04,4.93187,0.123734
2.22716e-04,4.92063,0.121344
2.22720e-04,4.92563,0.121344
2.22724e-04,4.9225,0.122188
2.22728e-04,4.92531,0.121891
2.22732e-04,4.90906,0.123047
2.22736e-04,4.90531,0.122938
2.22740e-04,4.92063,0.121703
2.22744e-04,4.94875,0.122484
2.22748e-04,4.93156,0.122938
2.22752e-04,4.90813,0.120234
2.22756e-04,4.90875,0.124172
2.22760e-04,4.93313,0.122641
2.22764e-04,4.92438,0.122453
2.22768e-04,4.92906,0.122406
2.22772e-04,4.92813,0.120766
2.22776e-04,4.94469,0.122828
2.22780e-04,4.90688,0.122922
2.22784e-04,4.92438,0.123328
2.22788e-04,4.92406,0.123609
2.22792e-04,4.90313,0.122828
2.22796e-04,4.92531,0.122141
2.22800e-04,4.92281,0.122313
2.22804e-04,4.94969,0.124188
2.22808e-04,4.92344,0.122094
2.22812e-04,4.92969,0.121734
2.22816e-04,4.94344,0.123391
2.22820e-04,4.92687,0.122641
2.22824e-04,4.90469,0.121719
2.22828e-04,4.93562,0.1235
2.22832e-04,4.9175,0.123719
2.22836e-04,4.9375,0.122969
2.22840e-04,4.92781,0.121625
2.22844e-04,4.9175,0.1215
2.22848e-04,4.90313,0.121188
2.22852e-04,4.91656,0.122266
2.22856e-04,4.92625,0.124047
2.22860e-04,4.90344,0.122391
2.22864e-04,4.90656,0.123734
2.22868e-04,4.9175,0.122859
2.22872e-04,4.92281,0.121203
2.22876e-04,4.92844,0.121453
2.22880e-04,4.92625,0.122406
2.22884e-04,4.92031,0.123063
2.22888e-04,4.92063,0.121422
2.22892e-04,4.92531,0.123156
2.22896e-04,4.91375,0.121641
2.22900e-04,4.93531,0.121938
2.22904e-04,4.92656,0.124078
2.22908e-04,4.94719,0.121359
2.22912e-04,4.93875,0.122578
2.22916e-04,4.91125,0.123516
2.22920e-04,4.91594,0.121281
2.22924e-04,4.91312,0.121688
2.22928e-04,4.91531,0.122031
2.22932e-04,4.91688,0.121859
2.22936e-04,4.94031,0.123422
2.22940e-04,4.92906,0.122313
2.22944e-04,4.91688,0.123063
2.22948e-04,4.93125,0.121438
2.22952e-04,4.94375,0.123531
2.22956e-04,4.9375,0.122984
2.22960e-04,4.93813,0.121672
2.22964e-04,4.93,0.121672
2.22968e-04,4.92375,0.123734
2.22972e-04,4.91437,0.121828
2.22976e-04,4.92438,0.12275
2.22980e-04,4.92563,0.122906
2.22984e-04,4.93625,0.122859
2.22988e-04,4.94562,0.121719
2.22992e-04,4.92125,0.122547
2.22996e-04,4.94094,0.119938
2.23000e-04,4.93156,0.122016
2.23004e-04,4.93531,0.122547
2.23008e-04,4.89938,0.119313
2.23012e-04,4.93594,0.122063
2.23016e-04,4.93187,0.123297
2.23020e-04,4.9325,0.122109
2.23024e-04,4.935,0.122094
2.23028e-04,4.90437,0.122891
2.23032e-04,4.92781,0.122422
2.23036e-04,4.9275,0.122266
2.23040e-04,4.92781,0.122047
2.23044e-04,4.93875,0.122188
2.23048e-04,4.91375,0.122594
2.23052e-04,4.91375,0.121844
2.23056e-04,4.92687,0.121641
2.23060e-04,4.91188,0.121609
