waveform	[0]	
t0	2019/05/23  14:11:13.668865	
delta t	2.000000E-6	

time[0]	Y[0]
2019/05/23  14:11:13.669089	-1.056974E+1
2019/05/23  14:11:13.669091	-1.056974E+1
2019/05/23  14:11:13.669093	-1.056974E+1
2019/05/23  14:11:13.669095	-1.056974E+1
2019/05/23  14:11:13.669097	-1.056974E+1
2019/05/23  14:11:13.669099	-1.056974E+1
2019/05/23  14:11:13.669101	-1.056974E+1
2019/05/23  14:11:13.669103	-1.056974E+1
2019/05/23  14:11:13.669105	-1.056974E+1
2019/05/23  14:11:13.669107	-1.056974E+1
2019/05/23  14:11:13.669109	-1.056974E+1
2019/05/23  14:11:13.669111	-1.056974E+1
2019/05/23  14:11:13.669113	-1.056974E+1
2019/05/23  14:11:13.669115	-1.056974E+1
2019/05/23  14:11:13.669117	-1.056974E+1
2019/05/23  14:11:13.669119	-1.056974E+1
2019/05/23  14:11:13.669121	-1.056974E+1
2019/05/23  14:11:13.669123	-1.056974E+1
2019/05/23  14:11:13.669125	-1.056974E+1
2019/05/23  14:11:13.669127	-1.056974E+1
2019/05/23  14:11:13.669129	-1.056974E+1
2019/05/23  14:11:13.669131	-1.056974E+1
2019/05/23  14:11:13.669133	-1.056974E+1
2019/05/23  14:11:13.669135	-1.056974E+1
2019/05/23  14:11:13.669137	-1.056974E+1
2019/05/23  14:11:13.669139	-1.056974E+1
2019/05/23  14:11:13.669141	-1.056974E+1
2019/05/23  14:11:13.669143	-1.056974E+1
2019/05/23  14:11:13.669145	-1.056974E+1
2019/05/23  14:11:13.669147	-1.056974E+1
2019/05/23  14:11:13.669149	-1.056974E+1
2019/05/23  14:11:13.669151	-1.056974E+1
2019/05/23  14:11:13.669153	-1.056974E+1
2019/05/23  14:11:13.669155	-1.056974E+1
2019/05/23  14:11:13.669157	-1.056974E+1
2019/05/23  14:11:13.669159	-1.056974E+1
2019/05/23  14:11:13.669161	-1.056974E+1
2019/05/23  14:11:13.669163	-1.056974E+1
2019/05/23  14:11:13.669165	-1.056974E+1
2019/05/23  14:11:13.669167	-1.056974E+1
2019/05/23  14:11:13.669169	-1.056974E+1
2019/05/23  14:11:13.669171	-1.056974E+1
2019/05/23  14:11:13.669173	-1.056974E+1
2019/05/23  14:11:13.669175	-1.056974E+1
2019/05/23  14:11:13.669177	-1.056974E+1
2019/05/23  14:11:13.669179	-1.056974E+1
2019/05/23  14:11:13.669181	-1.056974E+1
2019/05/23  14:11:13.669183	-1.056974E+1
2019/05/23  14:11:13.669185	-1.056974E+1
2019/05/23  14:11:13.669187	-1.056974E+1
2019/05/23  14:11:13.669189	-1.056974E+1
2019/05/23  14:11:13.669191	-1.056974E+1
2019/05/23  14:11:13.669193	-1.056974E+1
2019/05/23  14:11:13.669195	-1.056974E+1
2019/05/23  14:11:13.669197	-1.056974E+1
2019/05/23  14:11:13.669199	-1.056974E+1
2019/05/23  14:11:13.669201	-1.056974E+1
2019/05/23  14:11:13.669203	-1.056974E+1
2019/05/23  14:11:13.669205	-1.056974E+1
2019/05/23  14:11:13.669207	-1.056974E+1
2019/05/23  14:11:13.669209	-1.056974E+1
2019/05/23  14:11:13.669211	-1.056974E+1
2019/05/23  14:11:13.669213	-1.056974E+1
2019/05/23  14:11:13.669215	-1.056974E+1
2019/05/23  14:11:13.669217	-1.056974E+1
2019/05/23  14:11:13.669219	-1.056974E+1
2019/05/23  14:11:13.669221	-1.056974E+1
2019/05/23  14:11:13.669223	-1.056974E+1
2019/05/23  14:11:13.669225	-1.056974E+1
2019/05/23  14:11:13.669227	-1.056974E+1
2019/05/23  14:11:13.669229	-1.056974E+1
2019/05/23  14:11:13.669231	-1.056974E+1
2019/05/23  14:11:13.669233	-1.056974E+1
2019/05/23  14:11:13.669235	-1.056974E+1
2019/05/23  14:11:13.669237	-1.056974E+1
2019/05/23  14:11:13.669239	-1.056974E+1
2019/05/23  14:11:13.669241	-1.056974E+1
2019/05/23  14:11:13.669243	-1.056974E+1
2019/05/23  14:11:13.669245	-1.056974E+1
2019/05/23  14:11:13.669247	-1.056974E+1
2019/05/23  14:11:13.669249	-1.056974E+1
2019/05/23  14:11:13.669251	-1.056974E+1
2019/05/23  14:11:13.669253	-1.056974E+1
2019/05/23  14:11:13.669255	-1.056974E+1
2019/05/23  14:11:13.669257	-1.056974E+1
2019/05/23  14:11:13.669259	-1.056974E+1
2019/05/23  14:11:13.669261	-1.056974E+1
2019/05/23  14:11:13.669263	-1.056974E+1
2019/05/23  14:11:13.669265	-1.056974E+1
2019/05/23  14:11:13.669267	-1.056974E+1
2019/05/23  14:11:13.669269	-1.056974E+1
2019/05/23  14:11:13.669271	-1.056974E+1
2019/05/23  14:11:13.669273	-1.056974E+1
2019/05/23  14:11:13.669275	-1.056974E+1
2019/05/23  14:11:13.669277	-1.056974E+1
2019/05/23  14:11:13.669279	-1.056974E+1
2019/05/23  14:11:13.669281	-1.056974E+1
2019/05/23  14:11:13.669283	-1.056974E+1
2019/05/23  14:11:13.669285	-1.056974E+1
2019/05/23  14:11:13.669287	-1.056974E+1
2019/05/23  14:11:13.669289	-1.056974E+1
2019/05/23  14:11:13.669291	-1.056974E+1
2019/05/23  14:11:13.669293	-1.056974E+1
2019/05/23  14:11:13.669295	-1.056974E+1
2019/05/23  14:11:13.669297	-1.056974E+1
2019/05/23  14:11:13.669299	-1.056974E+1
2019/05/23  14:11:13.669301	-1.056974E+1
2019/05/23  14:11:13.669303	-1.056974E+1
2019/05/23  14:11:13.669305	-1.056974E+1
2019/05/23  14:11:13.669307	-1.056974E+1
2019/05/23  14:11:13.669309	-1.056974E+1
2019/05/23  14:11:13.669311	-1.056974E+1
2019/05/23  14:11:13.669313	-1.056974E+1
2019/05/23  14:11:13.669315	-1.056974E+1
2019/05/23  14:11:13.669317	-1.056974E+1
2019/05/23  14:11:13.669319	-1.056974E+1
2019/05/23  14:11:13.669321	-1.056974E+1
2019/05/23  14:11:13.669323	-1.056974E+1
2019/05/23  14:11:13.669325	-1.056974E+1
2019/05/23  14:11:13.669327	-1.056974E+1
