waveform	[0]		[1]	
t0	2019/05/21  14:54:02.266118		2019/05/21  14:54:02.266120	
delta t	4.000000E-6		4.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:54:02.266118	-3.731016E-4	2019/05/21  14:54:02.266120	-3.467663E-3
2019/05/21  14:54:02.266122	4.808470E-2	2019/05/21  14:54:02.266124	-3.387197E-3
2019/05/21  14:54:02.266126	9.203479E-2	2019/05/21  14:54:02.266128	-2.003172E-3
2019/05/21  14:54:02.266130	1.416195E-1	2019/05/21  14:54:02.266132	-3.918276E-3
2019/05/21  14:54:02.266134	1.813839E-1	2019/05/21  14:54:02.266136	-3.676876E-3
2019/05/21  14:54:02.266138	2.279098E-1	2019/05/21  14:54:02.266140	-2.759558E-3
2019/05/21  14:54:02.266142	2.726648E-1	2019/05/21  14:54:02.266144	-6.927725E-3
2019/05/21  14:54:02.266146	3.124291E-1	2019/05/21  14:54:02.266148	-6.300086E-3
2019/05/21  14:54:02.266150	3.539643E-1	2019/05/21  14:54:02.266152	-7.169125E-3
2019/05/21  14:54:02.266154	3.840693E-1	2019/05/21  14:54:02.266156	-5.929940E-3
2019/05/21  14:54:02.266158	4.304342E-1	2019/05/21  14:54:02.266160	-6.734605E-3
2019/05/21  14:54:02.266162	4.713254E-1	2019/05/21  14:54:02.266164	-6.412739E-3
2019/05/21  14:54:02.266166	5.085139E-1	2019/05/21  14:54:02.266168	-7.281778E-3
2019/05/21  14:54:02.266170	5.461854E-1	2019/05/21  14:54:02.266172	-5.543700E-3
2019/05/21  14:54:02.266174	5.845008E-1	2019/05/21  14:54:02.266176	-7.024285E-3
2019/05/21  14:54:02.266178	6.250701E-1	2019/05/21  14:54:02.266180	-1.198103E-2
2019/05/21  14:54:02.266182	6.617756E-1	2019/05/21  14:54:02.266184	-7.072565E-3
2019/05/21  14:54:02.266186	6.883388E-1	2019/05/21  14:54:02.266188	-8.392216E-3
2019/05/21  14:54:02.266190	7.210196E-1	2019/05/21  14:54:02.266192	-9.438282E-3
2019/05/21  14:54:02.266194	7.575641E-1	2019/05/21  14:54:02.266196	-8.199097E-3
2019/05/21  14:54:02.266198	7.836444E-1	2019/05/21  14:54:02.266200	-8.424403E-3
2019/05/21  14:54:02.266202	8.166472E-1	2019/05/21  14:54:02.266204	-1.098324E-2
2019/05/21  14:54:02.266206	8.420835E-1	2019/05/21  14:54:02.266208	-7.346151E-3
2019/05/21  14:54:02.266210	8.742813E-1	2019/05/21  14:54:02.266212	-1.193275E-2
2019/05/21  14:54:02.266214	9.042253E-1	2019/05/21  14:54:02.266216	-1.116027E-2
2019/05/21  14:54:02.266218	9.361011E-1	2019/05/21  14:54:02.266220	-9.840615E-3
2019/05/21  14:54:02.266222	9.699089E-1	2019/05/21  14:54:02.266224	-1.172353E-2
2019/05/21  14:54:02.266226	9.966331E-1	2019/05/21  14:54:02.266228	-1.272132E-2
2019/05/21  14:54:02.266230	1.019333E+0	2019/05/21  14:54:02.266232	-1.502266E-2
2019/05/21  14:54:02.266234	1.047667E+0	2019/05/21  14:54:02.266236	-1.719526E-2
2019/05/21  14:54:02.266238	1.071171E+0	2019/05/21  14:54:02.266240	-1.492610E-2
2019/05/21  14:54:02.266242	1.097090E+0	2019/05/21  14:54:02.266244	-1.505485E-2
2019/05/21  14:54:02.266246	1.124137E+0	2019/05/21  14:54:02.266248	-1.457205E-2
2019/05/21  14:54:02.266250	1.145870E+0	2019/05/21  14:54:02.266252	-1.268913E-2
2019/05/21  14:54:02.266254	1.156495E+0	2019/05/21  14:54:02.266256	-1.737229E-2
2019/05/21  14:54:02.266258	1.184186E+0	2019/05/21  14:54:02.266260	-1.528016E-2
2019/05/21  14:54:02.266262	1.215257E+0	2019/05/21  14:54:02.266264	-9.357815E-3
2019/05/21  14:54:02.266266	1.226526E+0	2019/05/21  14:54:02.266268	-1.706651E-2
2019/05/21  14:54:02.266270	1.242303E+0	2019/05/21  14:54:02.266272	-1.482954E-2
2019/05/21  14:54:02.266274	1.274018E+0	2019/05/21  14:54:02.266276	-1.144995E-2
2019/05/21  14:54:02.266278	1.283999E+0	2019/05/21  14:54:02.266280	-1.341333E-2
2019/05/21  14:54:02.266282	1.311528E+0	2019/05/21  14:54:02.266284	-1.911037E-2
2019/05/21  14:54:02.266286	1.323441E+0	2019/05/21  14:54:02.266288	-9.084229E-3
2019/05/21  14:54:02.266290	1.331330E+0	2019/05/21  14:54:02.266292	-1.523188E-2
2019/05/21  14:54:02.266294	1.339862E+0	2019/05/21  14:54:02.266296	-1.458814E-2
2019/05/21  14:54:02.266298	1.359664E+0	2019/05/21  14:54:02.266300	-1.405706E-2
2019/05/21  14:54:02.266302	1.365782E+0	2019/05/21  14:54:02.266304	-1.603654E-2
2019/05/21  14:54:02.266306	1.374475E+0	2019/05/21  14:54:02.266308	-1.466861E-2
2019/05/21  14:54:02.266310	1.379788E+0	2019/05/21  14:54:02.266312	-1.486173E-2
2019/05/21  14:54:02.266314	1.388964E+0	2019/05/21  14:54:02.266316	-1.748494E-2
2019/05/21  14:54:02.266318	1.382203E+0	2019/05/21  14:54:02.266320	-1.320412E-2
2019/05/21  14:54:02.266322	1.388803E+0	2019/05/21  14:54:02.266324	-1.643887E-2
2019/05/21  14:54:02.266326	1.387032E+0	2019/05/21  14:54:02.266328	-1.285006E-2
2019/05/21  14:54:02.266330	1.380432E+0	2019/05/21  14:54:02.266332	-1.619747E-2
2019/05/21  14:54:02.266334	1.387998E+0	2019/05/21  14:54:02.266336	-1.573077E-2
2019/05/21  14:54:02.266338	1.390413E+0	2019/05/21  14:54:02.266340	-1.365473E-2
