waveform	[0]		[1]	
t0	2019/05/21  14:56:29.209522		2019/05/21  14:56:29.209523	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:56:29.209632	6.091321E-1	2019/05/21  14:56:29.209633	-1.426628E-2
2019/05/21  14:56:29.209634	6.781965E-1	2019/05/21  14:56:29.209635	-1.470080E-2
2019/05/21  14:56:29.209636	7.359916E-1	2019/05/21  14:56:29.209637	-1.175572E-2
2019/05/21  14:56:29.209638	7.805856E-1	2019/05/21  14:56:29.209639	-1.360645E-2
2019/05/21  14:56:29.209640	8.060219E-1	2019/05/21  14:56:29.209641	-9.904988E-3
2019/05/21  14:56:29.209642	8.097246E-1	2019/05/21  14:56:29.209643	-9.695775E-3
2019/05/21  14:56:29.209644	8.024801E-1	2019/05/21  14:56:29.209645	-5.624167E-3
2019/05/21  14:56:29.209646	7.741460E-1	2019/05/21  14:56:29.209647	-2.840024E-3
2019/05/21  14:56:29.209648	7.293910E-1	2019/05/21  14:56:29.209649	-2.369563E-5
2019/05/21  14:56:29.209650	6.719179E-1	2019/05/21  14:56:29.209651	1.617821E-3
2019/05/21  14:56:29.209652	6.031756E-1	2019/05/21  14:56:29.209653	3.742138E-3
2019/05/21  14:56:29.209654	5.218760E-1	2019/05/21  14:56:29.209655	6.156133E-3
2019/05/21  14:56:29.209656	4.173941E-1	2019/05/21  14:56:29.209657	8.377008E-3
2019/05/21  14:56:29.209658	3.124291E-1	2019/05/21  14:56:29.209659	9.841499E-3
2019/05/21  14:56:29.209660	2.047273E-1	2019/05/21  14:56:29.209661	1.212675E-2
2019/05/21  14:56:29.209662	7.754575E-2	2019/05/21  14:56:29.209663	1.307625E-2
2019/05/21  14:56:29.209664	-4.351826E-2	2019/05/21  14:56:29.209665	1.203019E-2
2019/05/21  14:56:29.209666	-1.642604E-1	2019/05/21  14:56:29.209667	1.870890E-2
2019/05/21  14:56:29.209668	-2.907982E-1	2019/05/21  14:56:29.209669	1.685818E-2
