waveform	[0]		[1]	
t0	2019/05/21  14:57:58.361621		2019/05/21  14:57:58.361622	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:57:58.361621	2.583420E-3	2019/05/21  14:57:58.361622	-3.982156E-3
2019/05/21  14:57:58.361623	2.545199E-2	2019/05/21  14:57:58.361624	-5.175677E-3
2019/05/21  14:57:58.361625	4.811134E-2	2019/05/21  14:57:58.361626	-9.608760E-3
2019/05/21  14:57:58.361627	6.694048E-2	2019/05/21  14:57:58.361628	-7.926246E-3
2019/05/21  14:57:58.361629	8.332344E-2	2019/05/21  14:57:58.361630	-9.039343E-3
2019/05/21  14:57:58.361631	9.933626E-2	2019/05/21  14:57:58.361632	-1.354321E-2
2019/05/21  14:57:58.361633	1.165400E-1	2019/05/21  14:57:58.361634	-1.346600E-2
2019/05/21  14:57:58.361635	1.304124E-1	2019/05/21  14:57:58.361636	-1.450511E-2
2019/05/21  14:57:58.361637	1.447837E-1	2019/05/21  14:57:58.361638	-1.608790E-2
2019/05/21  14:57:58.361639	1.521706E-1	2019/05/21  14:57:58.361640	-1.305100E-2
2019/05/21  14:57:58.361641	1.609897E-1	2019/05/21  14:57:58.361642	-1.342739E-2
2019/05/21  14:57:58.361643	1.590907E-1	2019/05/21  14:57:58.361644	-1.534797E-2
2019/05/21  14:57:58.361645	1.543915E-1	2019/05/21  14:57:58.361646	-1.570828E-2
2019/05/21  14:57:58.361647	1.551800E-1	2019/05/21  14:57:58.361648	-1.312499E-2
2019/05/21  14:57:58.361649	1.463609E-1	2019/05/21  14:57:58.361650	-1.441181E-2
2019/05/21  14:57:58.361651	1.356910E-1	2019/05/21  14:57:58.361652	-1.116903E-2
2019/05/21  14:57:58.361653	1.199035E-1	2019/05/21  14:57:58.361654	-9.229148E-3
2019/05/21  14:57:58.361655	1.027963E-1	2019/05/21  14:57:58.361656	-9.904728E-3
2019/05/21  14:57:58.361657	9.182070E-2	2019/05/21  14:57:58.361658	-3.136075E-3
2019/05/21  14:57:58.361659	6.476789E-2	2019/05/21  14:57:58.361660	-1.192986E-3
2019/05/21  14:57:58.361661	4.186715E-2	2019/05/21  14:57:58.361662	-2.511970E-3
2019/05/21  14:57:58.361663	2.142867E-2	2019/05/21  14:57:58.361664	2.686757E-3
2019/05/21  14:57:58.361665	7.487830E-4	2019/05/21  14:57:58.361666	3.957484E-3
2019/05/21  14:57:58.361667	-2.303714E-2	2019/05/21  14:57:58.361668	6.897850E-3
2019/05/21  14:57:58.361669	-4.300897E-2	2019/05/21  14:57:58.361670	7.920866E-3
2019/05/21  14:57:58.361671	-6.209569E-2	2019/05/21  14:57:58.361672	9.960462E-3
2019/05/21  14:57:58.361673	-8.023294E-2	2019/05/21  14:57:58.361674	1.162367E-2
2019/05/21  14:57:58.361675	-1.056927E-1	2019/05/21  14:57:58.361676	1.347989E-2
2019/05/21  14:57:58.361677	-1.193078E-1	2019/05/21  14:57:58.361678	1.679343E-2
2019/05/21  14:57:58.361679	-1.364474E-1	2019/05/21  14:57:58.361680	1.635592E-2
2019/05/21  14:57:58.361681	-1.536192E-1	2019/05/21  14:57:58.361682	1.814780E-2
2019/05/21  14:57:58.361683	-1.609096E-1	2019/05/21  14:57:58.361684	1.913543E-2
2019/05/21  14:57:58.361685	-1.773090E-1	2019/05/21  14:57:58.361686	2.085654E-2
2019/05/21  14:57:58.361687	-1.839234E-1	2019/05/21  14:57:58.361688	2.174122E-2
2019/05/21  14:57:58.361689	-1.932578E-1	2019/05/21  14:57:58.361690	1.829257E-2
2019/05/21  14:57:58.361691	-1.913748E-1	2019/05/21  14:57:58.361692	2.149351E-2
2019/05/21  14:57:58.361693	-1.963960E-1	2019/05/21  14:57:58.361694	1.728242E-2
2019/05/21  14:57:58.361695	-1.963960E-1	2019/05/21  14:57:58.361696	2.025496E-2
2019/05/21  14:57:58.361697	-1.933865E-1	2019/05/21  14:57:58.361698	1.833761E-2
2019/05/21  14:57:58.361699	-1.891217E-1	2019/05/21  14:57:58.361700	1.738215E-2
2019/05/21  14:57:58.361701	-1.805116E-1	2019/05/21  14:57:58.361702	1.826040E-2
2019/05/21  14:57:58.361703	-1.719498E-1	2019/05/21  14:57:58.361704	1.535864E-2
2019/05/21  14:57:58.361705	-1.581737E-1	2019/05/21  14:57:58.361706	1.278823E-2
2019/05/21  14:57:58.361707	-1.412915E-1	2019/05/21  14:57:58.361708	1.298769E-2
2019/05/21  14:57:58.361709	-1.279822E-1	2019/05/21  14:57:58.361710	1.045267E-2
2019/05/21  14:57:58.361711	-1.094747E-1	2019/05/21  14:57:58.361712	7.676371E-3
2019/05/21  14:57:58.361713	-8.836012E-2	2019/05/21  14:57:58.361714	5.935958E-3
2019/05/21  14:57:58.361715	-6.835602E-2	2019/05/21  14:57:58.361716	3.351056E-4
2019/05/21  14:57:58.361717	-4.728980E-2	2019/05/21  14:57:58.361718	2.336100E-3
2019/05/21  14:57:58.361719	-2.548332E-2	2019/05/21  14:57:58.361720	6.487474E-5
2019/05/21  14:57:58.361721	3.886977E-3	2019/05/21  14:57:58.361722	-3.518903E-3
2019/05/21  14:57:58.361723	2.886377E-2	2019/05/21  14:57:58.361724	-4.889361E-3
2019/05/21  14:57:58.361725	4.508580E-2	2019/05/21  14:57:58.361726	-8.971785E-3
2019/05/21  14:57:58.361727	6.272404E-2	2019/05/21  14:57:58.361728	-7.308574E-3
2019/05/21  14:57:58.361729	8.107038E-2	2019/05/21  14:57:58.361730	-1.228534E-2
2019/05/21  14:57:58.361731	9.785568E-2	2019/05/21  14:57:58.361732	-1.321829E-2
2019/05/21  14:57:58.361733	1.175378E-1	2019/05/21  14:57:58.361734	-1.317646E-2
2019/05/21  14:57:58.361735	1.307987E-1	2019/05/21  14:57:58.361736	-1.635813E-2
2019/05/21  14:57:58.361737	1.449447E-1	2019/05/21  14:57:58.361738	-1.488150E-2
2019/05/21  14:57:58.361739	1.523637E-1	2019/05/21  14:57:58.361740	-1.766425E-2
2019/05/21  14:57:58.361741	1.610219E-1	2019/05/21  14:57:58.361742	-1.700476E-2
2019/05/21  14:57:58.361743	1.597183E-1	2019/05/21  14:57:58.361744	-1.384239E-2
2019/05/21  14:57:58.361745	1.542949E-1	2019/05/21  14:57:58.361746	-1.417053E-2
2019/05/21  14:57:58.361747	1.522189E-1	2019/05/21  14:57:58.361748	-1.420270E-2
2019/05/21  14:57:58.361749	1.410018E-1	2019/05/21  14:57:58.361750	-1.257488E-2
2019/05/21  14:57:58.361751	1.352082E-1	2019/05/21  14:57:58.361752	-1.088914E-2
2019/05/21  14:57:58.361753	1.253269E-1	2019/05/21  14:57:58.361754	-1.115616E-2
2019/05/21  14:57:58.361755	1.117442E-1	2019/05/21  14:57:58.361756	-8.769111E-3
2019/05/21  14:57:58.361757	9.149883E-2	2019/05/21  14:57:58.361758	-3.766614E-3
2019/05/21  14:57:58.361759	6.394713E-2	2019/05/21  14:57:58.361760	-1.562945E-3
2019/05/21  14:57:58.361761	4.597093E-2	2019/05/21  14:57:58.361762	-1.305582E-3
2019/05/21  14:57:58.361763	2.963625E-2	2019/05/21  14:57:58.361764	1.927537E-3
2019/05/21  14:57:58.361765	3.742138E-3	2019/05/21  14:57:58.361766	2.442262E-3
2019/05/21  14:57:58.361767	-2.078407E-2	2019/05/21  14:57:58.361768	6.727348E-3
2019/05/21  14:57:58.361769	-4.162494E-2	2019/05/21  14:57:58.361770	8.158926E-3
2019/05/21  14:57:58.361771	-6.558796E-2	2019/05/21  14:57:58.361772	9.458606E-3
2019/05/21  14:57:58.361773	-8.264695E-2	2019/05/21  14:57:58.361774	1.422303E-2
2019/05/21  14:57:58.361775	-1.056766E-1	2019/05/21  14:57:58.361776	1.230568E-2
2019/05/21  14:57:58.361777	-1.212873E-1	2019/05/21  14:57:58.361778	1.608890E-2
2019/05/21  14:57:58.361779	-1.371233E-1	2019/05/21  14:57:58.361780	1.496938E-2
2019/05/21  14:57:58.361781	-1.504970E-1	2019/05/21  14:57:58.361782	1.846629E-2
2019/05/21  14:57:58.361783	-1.663492E-1	2019/05/21  14:57:58.361784	1.834726E-2
2019/05/21  14:57:58.361785	-1.766491E-1	2019/05/21  14:57:58.361786	2.062170E-2
2019/05/21  14:57:58.361787	-1.912782E-1	2019/05/21  14:57:58.361788	2.072464E-2
2019/05/21  14:57:58.361789	-1.981180E-1	2019/05/21  14:57:58.361790	1.925768E-2
2019/05/21  14:57:58.361791	-1.968949E-1	2019/05/21  14:57:58.361792	2.013271E-2
2019/05/21  14:57:58.361793	-1.993412E-1	2019/05/21  14:57:58.361794	1.924159E-2
2019/05/21  14:57:58.361795	-1.994377E-1	2019/05/21  14:57:58.361796	1.903248E-2
2019/05/21  14:57:58.361797	-1.909725E-1	2019/05/21  14:57:58.361798	1.930593E-2
2019/05/21  14:57:58.361799	-1.920829E-1	2019/05/21  14:57:58.361800	1.950217E-2
2019/05/21  14:57:58.361801	-1.833280E-1	2019/05/21  14:57:58.361802	1.782288E-2
2019/05/21  14:57:58.361803	-1.714670E-1	2019/05/21  14:57:58.361804	1.344450E-2
2019/05/21  14:57:58.361805	-1.577070E-1	2019/05/21  14:57:58.361806	1.399783E-2
2019/05/21  14:57:58.361807	-1.467794E-1	2019/05/21  14:57:58.361808	1.144673E-2
2019/05/21  14:57:58.361809	-1.263729E-1	2019/05/21  14:57:58.361810	6.865680E-3
2019/05/21  14:57:58.361811	-1.044857E-1	2019/05/21  14:57:58.361812	7.322498E-3
2019/05/21  14:57:58.361813	-8.675077E-2	2019/05/21  14:57:58.361814	6.157933E-3
2019/05/21  14:57:58.361815	-6.813071E-2	2019/05/21  14:57:58.361816	-1.762401E-3
2019/05/21  14:57:58.361817	-4.085246E-2	2019/05/21  14:57:58.361818	2.207419E-3
2019/05/21  14:57:58.361819	-2.290839E-2	2019/05/21  14:57:58.361820	-1.530774E-3
2019/05/21  14:57:58.361821	-1.118040E-3	2019/05/21  14:57:58.361822	-3.367702E-3
2019/05/21  14:57:58.361823	2.207240E-2	2019/05/21  14:57:58.361824	-6.507531E-3
2019/05/21  14:57:58.361825	4.346038E-2	2019/05/21  14:57:58.361826	-7.305357E-3
2019/05/21  14:57:58.361827	6.319075E-2	2019/05/21  14:57:58.361828	-9.602325E-3
2019/05/21  14:57:58.361829	8.493277E-2	2019/05/21  14:57:58.361830	-1.108538E-2
2019/05/21  14:57:58.361831	1.048241E-1	2019/05/21  14:57:58.361832	-1.551204E-2
2019/05/21  14:57:58.361833	1.199518E-1	2019/05/21  14:57:58.361834	-1.329549E-2
