waveform	[0]		[1]	
t0	2019/05/21  16:27:10.791273		2019/05/21  16:27:10.791274	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  16:27:10.791383	2.164150E-2	2019/05/21  16:27:10.791384	-1.411292E+0
2019/05/21  16:27:10.791385	1.941209E-2	2019/05/21  16:27:10.791386	-1.419986E+0
2019/05/21  16:27:10.791387	1.809955E-2	2019/05/21  16:27:10.791388	-1.429484E+0
2019/05/21  16:27:10.791389	2.099166E-2	2019/05/21  16:27:10.791390	-1.443812E+0
2019/05/21  16:27:10.791391	1.944748E-2	2019/05/21  16:27:10.791392	-1.455243E+0
2019/05/21  16:27:10.791393	2.176696E-2	2019/05/21  16:27:10.791394	-1.469088E+0
2019/05/21  16:27:10.791395	1.887807E-2	2019/05/21  16:27:10.791396	-1.480358E+0
2019/05/21  16:27:10.791397	2.100774E-2	2019/05/21  16:27:10.791398	-1.493076E+0
2019/05/21  16:27:10.791399	1.859819E-2	2019/05/21  16:27:10.791400	-1.502413E+0
2019/05/21  16:27:10.791401	1.843733E-2	2019/05/21  16:27:10.791402	-1.510624E+0
2019/05/21  16:27:10.791403	1.858210E-2	2019/05/21  16:27:10.791404	-1.517869E+0
2019/05/21  16:27:10.791405	2.121685E-2	2019/05/21  16:27:10.791406	-1.528494E+0
2019/05/21  16:27:10.791407	2.038042E-2	2019/05/21  16:27:10.791408	-1.531875E+0
2019/05/21  16:27:10.791409	1.937992E-2	2019/05/21  16:27:10.791410	-1.534451E+0
2019/05/21  16:27:10.791411	2.172192E-2	2019/05/21  16:27:10.791412	-1.542178E+0
2019/05/21  16:27:10.791413	2.270633E-2	2019/05/21  16:27:10.791414	-1.547008E+0
2019/05/21  16:27:10.791415	1.951826E-2	2019/05/21  16:27:10.791416	-1.549745E+0
2019/05/21  16:27:10.791417	2.058631E-2	2019/05/21  16:27:10.791418	-1.554897E+0
2019/05/21  16:27:10.791419	1.913221E-2	2019/05/21  16:27:10.791420	-1.555058E+0
2019/05/21  16:27:10.791421	2.014236E-2	2019/05/21  16:27:10.791422	-1.558278E+0
2019/05/21  16:27:10.791423	2.008767E-2	2019/05/21  16:27:10.791424	-1.561819E+0
2019/05/21  16:27:10.791425	1.999116E-2	2019/05/21  16:27:10.791426	-1.561980E+0
2019/05/21  16:27:10.791427	2.041259E-2	2019/05/21  16:27:10.791428	-1.560854E+0
2019/05/21  16:27:10.791429	1.768133E-2	2019/05/21  16:27:10.791430	-1.562624E+0
2019/05/21  16:27:10.791431	2.143882E-2	2019/05/21  16:27:10.791432	-1.565522E+0
2019/05/21  16:27:10.791433	2.180878E-2	2019/05/21  16:27:10.791434	-1.568259E+0
2019/05/21  16:27:10.791435	2.163828E-2	2019/05/21  16:27:10.791436	-1.569386E+0
2019/05/21  16:27:10.791437	2.188921E-2	2019/05/21  16:27:10.791438	-1.572767E+0
2019/05/21  16:27:10.791439	1.885555E-2	2019/05/21  16:27:10.791440	-1.571801E+0
2019/05/21  16:27:10.791441	2.006837E-2	2019/05/21  16:27:10.791442	-1.569225E+0
2019/05/21  16:27:10.791443	1.964372E-2	2019/05/21  16:27:10.791444	-1.568259E+0
2019/05/21  16:27:10.791445	1.877191E-2	2019/05/21  16:27:10.791446	-1.568903E+0
2019/05/21  16:27:10.791447	1.990752E-2	2019/05/21  16:27:10.791448	-1.564878E+0
2019/05/21  16:27:10.791449	2.088549E-2	2019/05/21  16:27:10.791450	-1.565683E+0
2019/05/21  16:27:10.791451	2.165758E-2	2019/05/21  16:27:10.791452	-1.566971E+0
2019/05/21  16:27:10.791453	1.886520E-2	2019/05/21  16:27:10.791454	-1.561658E+0
2019/05/21  16:27:10.791455	2.045120E-2	2019/05/21  16:27:10.791456	-1.557634E+0
2019/05/21  16:27:10.791457	2.036755E-2	2019/05/21  16:27:10.791458	-1.549745E+0
2019/05/21  16:27:10.791459	2.254870E-2	2019/05/21  16:27:10.791460	-1.550067E+0
2019/05/21  16:27:10.791461	2.191173E-2	2019/05/21  16:27:10.791462	-1.544915E+0
2019/05/21  16:27:10.791463	2.142596E-2	2019/05/21  16:27:10.791464	-1.539603E+0
2019/05/21  16:27:10.791465	2.052197E-2	2019/05/21  16:27:10.791466	-1.540569E+0
2019/05/21  16:27:10.791467	2.050588E-2	2019/05/21  16:27:10.791468	-1.538476E+0
2019/05/21  16:27:10.791469	2.100452E-2	2019/05/21  16:27:10.791470	-1.534129E+0
2019/05/21  16:27:10.791471	2.282858E-2	2019/05/21  16:27:10.791472	-1.529621E+0
2019/05/21  16:27:10.791473	1.943140E-2	2019/05/21  16:27:10.791474	-1.523020E+0
2019/05/21  16:27:10.791475	2.085332E-2	2019/05/21  16:27:10.791476	-1.523181E+0
2019/05/21  16:27:10.791477	2.019383E-2	2019/05/21  16:27:10.791478	-1.521572E+0
2019/05/21  16:27:10.791479	1.889094E-2	2019/05/21  16:27:10.791480	-1.515293E+0
2019/05/21  16:27:10.791481	2.092410E-2	2019/05/21  16:27:10.791482	-1.510463E+0
2019/05/21  16:27:10.791483	2.061526E-2	2019/05/21  16:27:10.791484	-1.507243E+0
2019/05/21  16:27:10.791485	2.078577E-2	2019/05/21  16:27:10.791486	-1.505794E+0
2019/05/21  16:27:10.791487	2.096270E-2	2019/05/21  16:27:10.791488	-1.499677E+0
2019/05/21  16:27:10.791489	2.059274E-2	2019/05/21  16:27:10.791490	-1.497262E+0
2019/05/21  16:27:10.791491	2.147421E-2	2019/05/21  16:27:10.791492	-1.492110E+0
2019/05/21  16:27:10.791493	2.231064E-2	2019/05/21  16:27:10.791494	-1.489534E+0
2019/05/21  16:27:10.791495	2.297978E-2	2019/05/21  16:27:10.791496	-1.487602E+0
2019/05/21  16:27:10.791497	1.948609E-2	2019/05/21  16:27:10.791498	-1.480841E+0
2019/05/21  16:27:10.791499	2.193746E-2	2019/05/21  16:27:10.791500	-1.474079E+0
2019/05/21  16:27:10.791501	2.081794E-2	2019/05/21  16:27:10.791502	-1.470376E+0
2019/05/21  16:27:10.791503	1.950217E-2	2019/05/21  16:27:10.791504	-1.467478E+0
2019/05/21  16:27:10.791505	2.228812E-2	2019/05/21  16:27:10.791506	-1.462970E+0
2019/05/21  16:27:10.791507	2.102704E-2	2019/05/21  16:27:10.791508	-1.457497E+0
2019/05/21  16:27:10.791509	2.118790E-2	2019/05/21  16:27:10.791510	-1.451379E+0
2019/05/21  16:27:10.791511	1.994290E-2	2019/05/21  16:27:10.791512	-1.447032E+0
2019/05/21  16:27:10.791513	1.973701E-2	2019/05/21  16:27:10.791514	-1.442203E+0
2019/05/21  16:27:10.791515	2.143882E-2	2019/05/21  16:27:10.791516	-1.438339E+0
2019/05/21  16:27:10.791517	2.163828E-2	2019/05/21  16:27:10.791518	-1.433509E+0
2019/05/21  16:27:10.791519	1.953756E-2	2019/05/21  16:27:10.791520	-1.428679E+0
2019/05/21  16:27:10.791521	2.156750E-2	2019/05/21  16:27:10.791522	-1.419020E+0
2019/05/21  16:27:10.791523	2.113964E-2	2019/05/21  16:27:10.791524	-1.415800E+0
2019/05/21  16:27:10.791525	2.178626E-2	2019/05/21  16:27:10.791526	-1.411292E+0
2019/05/21  16:27:10.791527	2.076968E-2	2019/05/21  16:27:10.791528	-1.408394E+0
2019/05/21  16:27:10.791529	2.045763E-2	2019/05/21  16:27:10.791530	-1.405657E+0
2019/05/21  16:27:10.791531	2.293153E-2	2019/05/21  16:27:10.791532	-1.402438E+0
2019/05/21  16:27:10.791533	2.021313E-2	2019/05/21  16:27:10.791534	-1.397286E+0
2019/05/21  16:27:10.791535	2.196963E-2	2019/05/21  16:27:10.791536	-1.391007E+0
2019/05/21  16:27:10.791537	1.938958E-2	2019/05/21  16:27:10.791538	-1.379577E+0
2019/05/21  16:27:10.791539	2.000081E-2	2019/05/21  16:27:10.791540	-1.371688E+0
2019/05/21  16:27:10.791541	2.196642E-2	2019/05/21  16:27:10.791542	-1.368790E+0
2019/05/21  16:27:10.791543	2.161576E-2	2019/05/21  16:27:10.791544	-1.362995E+0
2019/05/21  16:27:10.791545	2.221091E-2	2019/05/21  16:27:10.791546	-1.311477E+0
2019/05/21  16:27:10.791547	-1.330836E-2	2019/05/21  16:27:10.791548	-1.147427E+0
2019/05/21  16:27:10.791549	-1.593026E-2	2019/05/21  16:27:10.791550	-9.907833E-1
2019/05/21  16:27:10.791551	-1.324402E-2	2019/05/21  16:27:10.791552	-8.417060E-1
2019/05/21  16:27:10.791553	-1.461770E-2	2019/05/21  16:27:10.791554	-7.006785E-1
2019/05/21  16:27:10.791555	-1.191860E-2	2019/05/21  16:27:10.791556	-5.722084E-1
2019/05/21  16:27:10.791557	-1.729429E-2	2019/05/21  16:27:10.791558	-4.419676E-1
2019/05/21  16:27:10.791559	-1.203763E-2	2019/05/21  16:27:10.791560	-3.229961E-1
2019/05/21  16:27:10.791561	-1.102426E-2	2019/05/21  16:27:10.791562	-2.117523E-1
2019/05/21  16:27:10.791563	-1.277112E-2	2019/05/21  16:27:10.791564	-1.029234E-1
2019/05/21  16:27:10.791565	-1.237220E-2	2019/05/21  16:27:10.791566	-2.143985E-3
2019/05/21  16:27:10.791567	-1.305743E-2	2019/05/21  16:27:10.791568	9.332271E-2
