waveform	[0]		[1]	
t0	2019/05/21  16:31:41.359248		2019/05/21  16:31:41.359249	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  16:31:41.359248	-1.167732E-2	2019/05/21  16:31:41.359249	-4.271565E-1
2019/05/21  16:31:41.359250	-1.471100E-2	2019/05/21  16:31:41.359251	-3.229961E-1
2019/05/21  16:31:41.359252	-1.470456E-2	2019/05/21  16:31:41.359253	-2.272073E-1
2019/05/21  16:31:41.359254	-1.273251E-2	2019/05/21  16:31:41.359255	-1.367312E-1
2019/05/21  16:31:41.359256	-1.183174E-2	2019/05/21  16:31:41.359257	-5.494851E-2
2019/05/21  16:31:41.359258	-1.249445E-2	2019/05/21  16:31:41.359259	2.200442E-2
2019/05/21  16:31:41.359260	-1.533832E-2	2019/05/21  16:31:41.359261	1.010502E-1
2019/05/21  16:31:41.359262	-1.577906E-2	2019/05/21  16:31:41.359263	1.717245E-1
2019/05/21  16:31:41.359264	-1.394534E-2	2019/05/21  16:31:41.359265	2.385350E-1
2019/05/21  16:31:41.359266	-1.242689E-2	2019/05/21  16:31:41.359267	3.001939E-1
2019/05/21  16:31:41.359268	-1.207945E-2	2019/05/21  16:31:41.359269	3.599209E-1
2019/05/21  16:31:41.359270	-1.484611E-2	2019/05/21  16:31:41.359271	4.173941E-1
2019/05/21  16:31:41.359272	-1.360111E-2	2019/05/21  16:31:41.359273	4.507188E-1
2019/05/21  16:31:41.359274	2.103991E-2	2019/05/21  16:31:41.359275	3.431780E-1
2019/05/21  16:31:41.359276	1.798373E-2	2019/05/21  16:31:41.359277	2.440087E-1
2019/05/21  16:31:41.359278	1.946678E-2	2019/05/21  16:31:41.359279	1.532107E-1
2019/05/21  16:31:41.359280	1.657467E-2	2019/05/21  16:31:41.359281	6.756441E-2
2019/05/21  16:31:41.359282	1.828292E-2	2019/05/21  16:31:41.359283	-1.035444E-2
2019/05/21  16:31:41.359284	2.000725E-2	2019/05/21  16:31:41.359285	-9.101015E-2
2019/05/21  16:31:41.359286	1.781001E-2	2019/05/21  16:31:41.359287	-1.642604E-1
2019/05/21  16:31:41.359288	1.804164E-2	2019/05/21  16:31:41.359289	-2.333249E-1
2019/05/21  16:31:41.359290	2.006515E-2	2019/05/21  16:31:41.359291	-2.990087E-1
2019/05/21  16:31:41.359292	1.861749E-2	2019/05/21  16:31:41.359293	-3.617947E-1
2019/05/21  16:31:41.359294	1.974988E-2	2019/05/21  16:31:41.359295	-4.211999E-1
2019/05/21  16:31:41.359296	1.951826E-2	2019/05/21  16:31:41.359297	-4.770634E-1
2019/05/21  16:31:41.359298	-1.457266E-2	2019/05/21  16:31:41.359299	-4.313422E-1
2019/05/21  16:31:41.359300	-1.417375E-2	2019/05/21  16:31:41.359301	-3.312066E-1
2019/05/21  16:31:41.359302	-1.407724E-2	2019/05/21  16:31:41.359303	-2.318760E-1
2019/05/21  16:31:41.359304	-1.310247E-2	2019/05/21  16:31:41.359305	-1.434927E-1
2019/05/21  16:31:41.359306	-1.398716E-2	2019/05/21  16:31:41.359307	-6.090512E-2
2019/05/21  16:31:41.359308	-1.240759E-2	2019/05/21  16:31:41.359309	2.232640E-2
2019/05/21  16:31:41.359310	-1.410941E-2	2019/05/21  16:31:41.359311	9.960129E-2
2019/05/21  16:31:41.359312	-1.280329E-2	2019/05/21  16:31:41.359313	1.718855E-1
2019/05/21  16:31:41.359314	-1.326976E-2	2019/05/21  16:31:41.359315	2.390180E-1
2019/05/21  16:31:41.359316	-1.136205E-2	2019/05/21  16:31:41.359317	2.993890E-1
2019/05/21  16:31:41.359318	-1.392925E-2	2019/05/21  16:31:41.359319	3.615308E-1
2019/05/21  16:31:41.359320	-1.271643E-2	2019/05/21  16:31:41.359321	4.172331E-1
2019/05/21  16:31:41.359322	-1.449545E-2	2019/05/21  16:31:41.359323	4.507188E-1
2019/05/21  16:31:41.359324	1.920620E-2	2019/05/21  16:31:41.359325	3.443050E-1
