waveform	[0]		[1]	
t0	2019/05/28  13:28:47.496146		2019/05/28  13:28:47.496147	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/28  13:28:47.496258	1.025220E-2	2019/05/28  13:28:47.496259	1.041319E-2
2019/05/28  13:28:47.496260	1.218407E-2	2019/05/28  13:28:47.496261	1.073517E-2
2019/05/28  13:28:47.496262	9.608241E-3	2019/05/28  13:28:47.496263	1.105715E-2
2019/05/28  13:28:47.496264	1.234506E-2	2019/05/28  13:28:47.496265	1.073517E-2
2019/05/28  13:28:47.496266	1.443792E-2	2019/05/28  13:28:47.496267	1.121813E-2
2019/05/28  13:28:47.496268	9.608241E-3	2019/05/28  13:28:47.496269	1.105715E-2
2019/05/28  13:28:47.496270	1.540386E-2	2019/05/28  13:28:47.496271	1.121813E-2
2019/05/28  13:28:47.496272	1.266704E-2	2019/05/28  13:28:47.496273	1.105715E-2
2019/05/28  13:28:47.496274	1.073517E-2	2019/05/28  13:28:47.496275	1.154011E-2
2019/05/28  13:28:47.496276	1.411594E-2	2019/05/28  13:28:47.496277	1.154011E-2
2019/05/28  13:28:47.496278	1.411594E-2	2019/05/28  13:28:47.496279	1.170110E-2
2019/05/28  13:28:47.496280	1.041319E-2	2019/05/28  13:28:47.496281	1.170110E-2
2019/05/28  13:28:47.496282	1.137912E-2	2019/05/28  13:28:47.496283	1.186209E-2
2019/05/28  13:28:47.496284	1.266704E-2	2019/05/28  13:28:47.496285	1.202308E-2
2019/05/28  13:28:47.496286	1.379396E-2	2019/05/28  13:28:47.496287	1.218407E-2
2019/05/28  13:28:47.496288	1.443792E-2	2019/05/28  13:28:47.496289	1.170110E-2
2019/05/28  13:28:47.496290	1.170110E-2	2019/05/28  13:28:47.496291	1.186209E-2
2019/05/28  13:28:47.496292	1.636979E-2	2019/05/28  13:28:47.496293	1.250605E-2
2019/05/28  13:28:47.496294	1.154011E-2	2019/05/28  13:28:47.496295	1.234506E-2
2019/05/28  13:28:47.496296	1.202308E-2	2019/05/28  13:28:47.496297	1.218407E-2
2019/05/28  13:28:47.496298	1.363298E-2	2019/05/28  13:28:47.496299	1.234506E-2
2019/05/28  13:28:47.496300	1.154011E-2	2019/05/28  13:28:47.496301	1.186209E-2
2019/05/28  13:28:47.496302	1.170110E-2	2019/05/28  13:28:47.496303	1.234506E-2
2019/05/28  13:28:47.496304	1.202308E-2	2019/05/28  13:28:47.496305	1.202308E-2
2019/05/28  13:28:47.496306	1.443792E-2	2019/05/28  13:28:47.496307	1.250605E-2
2019/05/28  13:28:47.496308	1.218407E-2	2019/05/28  13:28:47.496309	1.250605E-2
2019/05/28  13:28:47.496310	1.315001E-2	2019/05/28  13:28:47.496311	1.282803E-2
2019/05/28  13:28:47.496312	9.608241E-3	2019/05/28  13:28:47.496313	1.250605E-2
2019/05/28  13:28:47.496314	1.347199E-2	2019/05/28  13:28:47.496315	1.282803E-2
2019/05/28  13:28:47.496316	1.395495E-2	2019/05/28  13:28:47.496317	1.250605E-2
2019/05/28  13:28:47.496318	1.250605E-2	2019/05/28  13:28:47.496319	1.234506E-2
2019/05/28  13:28:47.496320	1.121813E-2	2019/05/28  13:28:47.496321	1.298902E-2
2019/05/28  13:28:47.496322	1.170110E-2	2019/05/28  13:28:47.496323	1.282803E-2
2019/05/28  13:28:47.496324	1.363298E-2	2019/05/28  13:28:47.496325	1.282803E-2
2019/05/28  13:28:47.496326	1.137912E-2	2019/05/28  13:28:47.496327	1.282803E-2
2019/05/28  13:28:47.496328	1.057418E-2	2019/05/28  13:28:47.496329	1.331100E-2
2019/05/28  13:28:47.496330	1.009121E-2	2019/05/28  13:28:47.496331	1.282803E-2
2019/05/28  13:28:47.496332	1.009121E-2	2019/05/28  13:28:47.496333	1.298902E-2
2019/05/28  13:28:47.496334	1.331100E-2	2019/05/28  13:28:47.496335	1.298902E-2
2019/05/28  13:28:47.496336	1.315001E-2	2019/05/28  13:28:47.496337	1.331100E-2
2019/05/28  13:28:47.496338	1.121813E-2	2019/05/28  13:28:47.496339	1.298902E-2
